,MMM,ABT,ABBV,ACN,ATVI,AYI,ADBE,AAP,AES,AET,AMG,AFL,A,APD,AKAM,ALK,ALB,AGN,LNT,ALXN,ALLE,ADS,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,APC,ADI,ANTM,AON,APA,AIV,AAPL,AMAT,ADM,ARNC,AJG,AIZ,T,ADSK,ADP,AN,AZO,AVB,AVY,BHI,BLL,BAC,BK,BCR,BAX,BBT,BDX,BBBY,BRK-B,BBY,BIIB,BLK,HRB,BA,BWA,BXP,BSX,BMY,AVGO,BF-B,CHRW,CA,COG,CPB,COF,CAH,CBOE,HSIC,KMX,CCL,CAT,CBG,CBS,CELG,CNC,CNP,CTL,CERN,CF,SCHW,CHTR,CHK,CVX,CMG,CB,CHD,CI,XEC,CINF,CTAS,CSCO,C,CFG,CTXS,CLX,CME,CMS,COH,KO,CTSH,CL,CMCSA,CMA,CAG,CXO,COP,ED,STZ,GLW,COST,COTY,CCI,CSRA,CSX,CMI,CVS,DHI,DHR,DRI,DVA,DE,DLPH,DAL,XRAY,DVN,DLR,DFS,DISCA,DISCK,DG,DLTR,D,DOV,DOW,DPS,DTE,DD,DUK,DNB,ETFC,EMN,ETN,EBAY,ECL,EIX,EW,EA,EMR,ETR,EVHC,EOG,EQT,EFX,EQIX,EQR,ESS,EL,ES,EXC,EXPE,EXPD,ESRX,EXR,XOM,FFIV,FB,FAST,FRT,FDX,FIS,FITB,FSLR,FE,FISV,FLIR,FLS,FLR,FMC,FTI,FL,F,FTV,FBHS,BEN,FCX,FTR,GPS,GRMN,GD,GE,GGP,GIS,GM,GPC,GILD,GPN,GS,GT,GWW,HAL,HBI,HOG,HAR,HRS,HIG,HAS,HCA,HCP,HP,HES,HPE,HOLX,HD,HON,HRL,HST,HPQ,HUM,HBAN,IDXX,ITW,ILMN,IR,INTC,ICE,IBM,INCY,IP,IPG,IFF,INTU,ISRG,IVZ,IRM,JEC,JBHT,SJM,JNJ,JCI,JPM,JNPR,KSU,K,KEY,KMB,KIM,KMI,KLAC,KSS,KHC,KR,LB,LLL,LH,LRCX,LEG,LEN,LVLT,LUK,LLY,LNC,LLTC,LKQ,LMT,L,LOW,LYB,MTB,MAC,M,MNK,MRO,MPC,MMC,MLM,MAS,MA,MAT,MKC,MCD,MCK,MJN,MDT,MRK,MET,MTD,KORS,MCHP,MU,MSFT,MAA,MHK,TAP,MDLZ,MON,MNST,MCO,MS,MOS,MSI,MUR,MYL,NDAQ,NOV,NAVI,NTAP,NFLX,NWL,NFX,NEM,NWSA,NWS,NEE,NLSN,NKE,NI,NBL,JWN,NSC,NTRS,NOC,NRG,NUE,NVDA,ORLY,OXY,OMC,OKE,ORCL,PCAR,PH,PDCO,PAYX,PYPL,PNR,PBCT,PEP,PKI,PRGO,PFE,PCG,PM,PSX,PNW,PXD,PNC,RL,PPG,PPL,PX,PCLN,PFG,PG,PGR,PLD,PRU,PEG,PSA,PHM,PVH,QRVO,PWR,QCOM,DGX,RRC,RTN,O,RHT,REG,REGN,RF,RSG,RAI,RHI,ROK,COL,ROP,ROST,RCL,R,CRM,SCG,SLB,SNI,STX,SEE,SRE,SHW,SIG,SPG,SWKS,SLG,SNA,SO,LUV,SWN,SPGI,SWK,SPLS,SBUX,STT,SRCL,SYK,STI,SYMC,SYF,SYY,TROW,TGT,TEL,TGNA,TDC,TSO,TXN,TXT,COO,HSY,TRV,TMO,TIF,TWX,TJX,TMK,TSS,TSCO,TDG,RIG,TRIP,FOXA,FOX,TSN,UDR,ULTA,USB,UA,UAA,UNP,UAL,UNH,UPS,URI,UTX,UHS,UNM,URBN,VFC,VLO,VAR,VTR,VRSN,VRSK,VZ,VRTX,VIAB,V,VNO,VMC,WMT,WBA,DIS,WM,WAT,WEC,WFC,HCN,WDC,WU,WRK,WY,WHR,WFM,WMB,WLTW,WYN,WYNN,XEL,XRX,XLNX,XL,XYL,YHOO,YUM,ZBH,ZION,ZTS
2016-01-04,3277200,12227500,10308400,2817000,8926100,494300,2993800,1935300,4813500,4890500,611000,2474200,3287300,1427200,4341100,1441300,1284700,3479800,1263000,1637400,845000,477400,3339200,3369100,3272800,6800600,9314500,2664400,12037200,4087800,9248300,10538700,2819800,1518500,896200,2327000,1942300,5083200,1593500,5909300,2648900,1769800,1469200,4746800,1140000,67649400,13331700,4040800,16861300,1163800,734100,31779500,2070700,2246300,867800,299100,807000,1241800,2987400,1171800,114888000,7528200,627900,6261000,5873200,2813900,2931800,6869100,6343700,2451100,958900,3115500,5719500,2039000,800900,9750100,7113700,3097000,2570200,3072300,2665200,8618100,2192800,3636200,1675500,848100,730000,3222900,4773000,8586900,2981600,5456300,5159200,1853900,5118100,4939000,3212900,3262500,9605700,1766300,38476100,11397300,2690300,3094500,3496800,1461700,1110000,825100,716600,35827100,23440200,5598700,1889600,1531600,2499900,4719500,6508900,16084100,5001200,5722600,26524600,4550600,5454700,2112200,8918000,1687600,1765900,10840700,2640800,1167000,2487900,1826700,9561200,3673900,5911000,11387500,5791900,1891200,1819700,3586900,2195300,12323200,1387100,6770300,1840100,4186900,2763000,2655400,3588300,4555100,3896700,1962000,12240300,1484200,1408300,5570700,3565500,201300,3791100,1415500,3840100,19107600,1769700,2998000,2540100,4053000,4949300,1351100,2549300,5136700,2262800,1198500,879600,1727900,364600,1722400,1590300,7318200,3063700,2096800,4902500,978600,20400100,1682900,37912400,3543800,443500,3331500,2164100,11600500,2126900,4524900,1609800,1339500,948700,1645300,1749400,2679500,2304400,38618500,,1418700,4389300,43095300,9378300,10014400,2050100,1772200,62881500,4777800,4257500,14875500,1170800,14904400,2681600,3745500,3940700,705100,10032900,4393000,2706000,883600,1327100,2808600,1214900,4068200,3983900,1920000,3273600,15076800,1794500,8050900,3341000,3086000,7723800,15143500,969600,14209900,765700,1895500,2512200,2637500,27882200,8122000,5229400,1533800,4115100,5941400,505500,2809000,530900,7028600,1082400,654100,827400,1183000,12722800,3475300,25393200,5232900,2812300,2039800,18057000,2743300,4018400,33649600,2185300,5207100,5209400,9929600,2068000,474400,801200,2639100,1337100,5952100,2365700,2263100,6907300,1959000,2962900,2449200,1875200,1629400,6534600,2657300,1143600,665100,10916100,1903500,12667600,5497300,2870000,1200800,3374000,6378700,5849200,693200,9995000,1383000,2570600,6006700,17174600,7924000,210500,2546800,2470200,22622300,53778000,564600,799700,2293700,11588700,3238200,3989100,1688300,15749200,7316400,910800,4640200,6719300,1299400,6573200,7240700,4495600,20794800,5525900,3017600,6578900,3980000,1400000,1929100,2854500,11626800,2592700,4321700,4518300,2558100,1782500,1476100,6279800,4029900,8951900,1195000,4777600,2150700,4140600,18784400,2879000,1441700,1126400,3016000,12287700,1826300,4508800,6689000,911500,1679400,37307800,2201500,4703000,3251400,1045300,1778900,3040300,1358500,1636400,5092500,1853500,767800,1816200,11529800,3266700,2852100,2918100,3633900,1220900,9365900,1353200,1544100,3487700,12571300,1229900,5801000,1944800,2030700,1854300,553400,1025800,17834000,1920200,4650100,959400,1429300,798900,514300,4145700,3132400,1119900,4919200,1104800,9160200,1482900,4653200,1697500,1490300,1135000,2173400,1445500,3848000,479200,413800,6946500,5916400,27031600,2145300,1304500,8084400,13521500,2589200,847400,2089900,4936500,5265200,8771100,5885400,2353500,8233300,2872200,1725000,2010400,2987700,7915400,1658200,412000,1042800,2846000,3287500,2483000,8369200,3758800,977600,1893500,1757300,838500,11197100,1733900,11914100,5846400,3567500,1655700,1196000,9258100,,9240600,6902600,5693200,4991000,3730800,2257300,5382200,682600,1295300,2520800,3618300,6629200,1205800,2820900,1540200,1344600,17821600,2217600,3810600,13476800,677900,1571600,11989200,6347600,12531500,2067400,497200,1877400,25985400,2434100,3024400,5887800,1646300,3556800,1097700,4176300,10992700,,1626800,4249800,2819300,9122600,3472200,2922700,1353400,25194400,4821600,2042800,3523300,2871700
2016-01-05,2688100,8245200,7179600,2409000,11150200,356700,1821300,1127700,4393800,3476400,442800,2050000,2587200,1465500,1505000,1547000,1232100,2187100,1136200,1042400,525600,363000,2808800,2260800,1950700,6407700,5822600,2295800,10514200,3434500,10809200,7863000,2518400,1317700,805200,2049900,1277100,2678900,2080000,4130000,2689500,1841000,1558700,5435300,1692400,55791000,9442800,3863200,17485400,1117200,505000,30707300,1323600,2036700,1986800,232900,904300,784300,2560500,1117700,66670000,6996700,651300,4345700,3584300,1080300,3236800,4084600,4731200,1263900,803200,3545700,3357000,1868500,692600,6737900,7836700,3817300,1916400,3967000,3101300,11622200,2777800,5216200,2366700,1049200,459900,2752500,4545300,6139100,1848300,4098300,3960400,2538900,4854700,4283500,1415200,2690000,5948200,1662000,23666900,7883400,2161300,2743300,2922600,1514800,1556900,666000,627900,22024900,17444900,6389300,1608700,1571400,1582400,2230400,5592000,15781900,3644100,4307000,28308800,1793400,4269300,1506500,7012400,1516600,1753500,11931400,2127700,1295100,2055200,2439100,5216300,2660200,5414800,4759400,3760400,2077500,1239300,2578300,2391500,14557200,1611200,6258100,1344500,3061600,1738500,2290100,3426200,4335400,2476000,1078400,8756000,1241400,1259100,7794500,2706800,170800,2346000,1335200,2102300,16691400,1222800,2534600,1566700,3304600,3656300,1440600,3807200,3665200,1492800,1078000,1440300,1379100,257700,1506000,1087100,5588400,3723800,2323400,4803500,867300,11993500,1157600,23258200,3444600,492500,1698500,2283600,8994000,6385400,5204200,1107100,2527500,982600,1308000,1414000,2332700,2045400,50267500,,903200,3384500,37753400,6858600,11496400,1305500,1525100,55176200,3952900,3653800,19777200,1079100,9260800,2400600,4521600,4884000,730600,8100900,4542400,2392300,1754500,1175500,3356100,1661000,4366800,3129500,1769900,3143500,10328200,2457800,5320900,2553700,3858400,8954100,13558400,977000,9529200,548800,2428600,1871900,2345300,16709500,6751500,3924800,1173900,3313900,6266200,268100,1859400,364000,4698700,783000,632000,999300,1242600,6467200,3437800,16566700,7589100,1616100,2210500,18014700,3237200,2699100,29113900,2099800,5212000,3858200,7329300,2132300,555300,933600,1911800,1135700,3300900,2202800,1610400,7475300,2012900,2782900,1171100,1349300,1177600,5198800,2333600,650100,1006500,13382700,1432900,9777000,5485100,2350000,945700,2511600,4352500,4045300,744200,6314000,1016200,2776000,4456400,11075500,8524600,131800,2374100,1801400,29806700,34079700,515500,601700,1824300,15463500,3384900,2766600,1525200,9850500,4995600,1242100,3197300,5617000,1257400,5106200,5980700,4239200,17664600,3693100,2181100,5330800,4867700,2102000,2228800,2402300,9220600,3138800,4027200,5307900,1043500,863800,2302200,6550300,3514500,12256800,823300,4468000,1820400,3638600,25340700,2156800,1318700,614200,2923000,11227700,787600,3561200,4893800,726200,1170100,27303600,2345700,3923500,2849900,695100,1448800,1911000,1051300,1401500,5068800,1589200,894900,1487100,8133700,6043500,3262700,2137800,2224600,776000,9787600,1400800,1611800,4667800,13482300,1061800,7596000,1763100,1944200,1401400,452700,889300,16058300,2096500,5083300,956300,670600,1013200,350200,3029200,2198000,650000,2656800,882100,6783600,1081000,3092700,1307300,1209900,757300,1779300,1236500,6011000,502000,349300,5830900,9364100,24616500,1049900,2550400,8683400,9617800,1509000,632400,1533500,4372300,7229700,7438000,3855100,1403700,8191400,2532800,1617900,2756700,2233000,6131900,1514400,390100,1449700,1870400,3184400,1526200,8300400,4213200,1048900,2579800,1073800,641900,10328700,1450800,10205700,4247400,5282100,1052300,568000,7654400,,5210200,6117300,6982900,2816800,2839600,1605700,4253100,703300,1020500,3317300,2673300,5152500,586300,2014300,2165400,1027100,15632800,1299900,3014900,8972700,571200,745000,13326000,7603100,16212900,2401400,417700,2421100,14759600,3346500,1563200,3689300,1566900,2722800,984100,3490000,12394300,2163600.0,1692400,4286100,2141200,6482300,3895800,2223800,1075400,14301100,5273400,2227900,2653600,3116700
2016-01-06,2997100,5906000,8952700,3134200,17867300,546700,1674000,1048400,4588100,6670200,712600,1863700,2103600,1610600,2588700,1387100,1240000,3025600,718000,1480800,505500,514300,2868400,2410300,1947000,7686600,5329200,1974500,12393800,3528300,9752200,9598800,2132400,824000,1738700,2267300,1973700,3826900,2097600,10750100,3779700,1635900,1442500,7076700,1008900,68457400,28687200,6072600,24545100,975000,740300,26911800,3306300,1511000,7227800,255100,822600,623300,4854900,1452700,102760800,7073900,780000,10814700,4228300,1774000,3871800,5219400,8342600,1540200,1138500,2956800,4254100,1538600,796100,8014200,6691400,5082400,2588000,2929000,2911300,10378100,2657400,4223300,2324900,1434600,547300,7665800,5092000,6639300,2759500,4444300,3890200,2020400,4372800,4083400,1839900,4711800,8809000,1475500,24549200,14511400,3646900,2288200,4109800,1180200,1276600,506500,479100,30799800,22501800,5418800,1819200,1354600,1542300,1817300,4493500,16245100,4911700,4407600,21650800,2298000,8197900,2870700,10995600,1681100,2334900,12620500,2033400,1258200,2143100,1561500,8385100,2486000,5901400,6596600,4858400,2001100,2706400,3157600,4116700,10375900,1179700,7777700,1385900,3210600,2268500,1996600,3239300,3572600,2670700,1237500,12779000,2904900,2098600,6876700,2382800,132400,3970400,1458900,2873000,12139900,3837000,3351600,1769500,3764500,5420400,1265700,7403600,6626700,2056100,575100,1147500,1407100,189500,2759400,1265500,6714500,2123200,1296400,5766000,1100800,18826900,1334400,25096200,3729500,273800,1931500,1743700,8937500,2947100,3822700,1026200,1747100,2249300,1807100,1450100,5008400,2446200,61285500,,2219300,2744300,45365100,12389600,6894700,2521400,1576200,62652700,6178300,4709400,27515200,864700,12540700,2911300,5539400,4748500,727100,12337000,3783500,5167200,1252200,1971200,3053300,3295000,4443700,12800800,2532700,7968400,11315100,3727000,8199600,2321600,5574800,8897400,16352600,1449800,7561600,1645700,2547700,1121500,2288400,25491300,5234000,4310900,2012700,3536800,5143600,450200,2433200,503700,5198800,800600,861600,595300,1050800,7733800,6144200,22961500,4873400,2787300,2504000,20747000,3930200,4626900,28462600,1525300,4830100,3294700,9802700,2568700,502600,1397100,4604700,1892700,3436600,2128200,1948200,6628400,2168400,2706400,1691500,1787100,1254600,5326500,3824000,859700,692200,13051000,1833500,15837500,7328500,2563900,822200,6287000,4370000,6939800,1280600,6543800,1469800,3016800,6199000,12465900,13616100,194400,3718400,1827900,26835100,39518900,462000,580400,2187700,19644700,4990800,4456800,1294200,13057400,5965400,956400,5395400,5581300,747900,6500200,5080500,3794200,33045700,5857700,4165600,6273200,3682000,1916000,1745800,1936700,6551600,3525700,5893300,4218300,1345400,1186600,1879700,8211400,1631000,11233600,973200,6740500,2415200,5046500,18165700,2856900,1355600,1093500,2524100,8441300,1123800,3604800,5483400,2087800,2507000,25846600,2599300,4861600,4273300,644500,14056100,2576200,1417000,1809300,4119100,1885300,561300,2110400,9551000,4206300,3385000,3137700,1852600,589800,7968900,1238800,2644600,3412600,15783500,1292100,6634000,2478300,1769000,1455100,572200,887600,17107900,2346300,8774100,783400,1400800,639700,471100,2533700,2855100,648000,3484400,1114200,11923000,1859100,4120900,1116500,1967600,790300,2765300,941800,8047300,1133200,462600,5868700,6236500,29471800,840100,1385900,10757800,8266300,2361900,737700,2083800,4812300,6014800,9158200,7391200,1752300,4921400,3449400,2125300,2333800,2759600,8520800,2258000,624300,2128400,1730900,2300800,1723600,15323800,4453600,826000,1339400,1152300,613600,18277500,2521700,19881900,15831400,5437800,1234500,870400,6779600,,6250400,8125200,4902100,2677300,2443000,2748800,8300600,1077500,1234900,2234700,2640200,7666200,1118300,2960300,1508400,961900,19082700,1692400,3661100,16092000,780000,1063300,16564600,11659200,13934500,3277400,450200,1507900,20026400,2591900,2910900,4842100,1378300,4843200,892400,5741500,16953300,2386400.0,1944800,3316100,5191900,6917900,2748000,1542500,1866000,16047800,5049300,2671100,4164200,4670500
2016-01-07,3553500,7151400,9292600,3194700,10489200,611800,2717800,1343700,7402900,6282200,1135800,2353000,3504300,4264300,4029600,1797200,1521000,3019800,1239400,1966700,613600,605100,3982600,3156600,2963700,7314200,7074900,3190200,11312900,3847200,11323900,8951400,3203600,1016700,1624200,3658700,2498700,4162500,2145200,13733200,5163000,1596800,1949300,7105900,1580200,81094400,17003200,4820500,15154500,1265500,590800,35111400,3927900,5031300,2549200,313500,894900,796500,3202200,1443800,116255900,8238400,642700,7258200,4703800,1586600,5158100,7382000,5962200,1844900,1285300,3420600,7013700,2337200,919100,7777700,8436600,5005600,2175800,3114600,3658000,8536800,2843300,5638300,2502600,881600,539700,7094200,4908000,8601500,3368600,6308500,5530300,1431800,3701400,4902800,2553300,5010600,15041400,2095600,24150800,15368800,1892000,3919600,2664200,1779600,1517700,763200,841700,43235400,37902900,4976700,2098800,1111500,1976700,3259500,5203300,20563600,5449000,4476300,32423400,2987800,6702800,2310400,10844000,3372900,4601900,11555100,3826000,656800,2851300,2597600,9836600,2772900,6309700,6552100,5949000,2587000,1914800,3720500,4654700,11301100,1140400,11164900,1349600,4824100,2927300,2488700,3614200,4492000,4011800,1624500,12243800,2203200,1421400,7790100,2887800,243200,4881200,1699100,4586600,13350000,1963100,2960700,2370400,4369300,6162000,1443600,2871500,5297900,2818400,1087900,1151900,1675600,460000,2140400,2141700,5509700,2008800,4722900,5167400,922700,21263800,1790700,45172900,3037800,316600,3371200,2160600,11183200,4091000,4218400,1774400,1461300,1989800,2169100,2157500,5142900,3245700,57846700,,2021100,5317900,66615400,12468000,11851000,1688900,2096200,92267400,6850400,5417400,21046300,802400,12944600,2342900,5687900,4364500,544100,11050900,4827100,3936000,1330700,2098300,3526300,1808100,4071700,10266200,2715500,4562900,19844700,1859000,12551000,3420500,4977400,7847800,25487700,1923100,13056000,665300,2606600,2455000,2301400,37680500,6180500,7025800,1798200,4851900,3355700,667600,2477700,589000,6252200,824300,1074200,843300,1020700,9433100,3267600,27630900,6599500,2585100,1933200,20453000,3168800,4445100,27846800,1789600,7691600,4050300,9434000,3865900,573200,780600,3449900,2073800,5040800,1946400,3611300,5833200,3420800,3607400,2904000,1810100,1448200,6401600,5271000,982400,1015200,18245300,1758700,20172900,7563500,5002800,1355800,5723000,6600000,6746200,791300,7477900,1909200,4594200,6243700,12720000,14022900,229400,2808300,3370500,26029200,56564900,698000,709500,2491300,19806400,5861300,3708600,2793000,18138200,5552700,1197200,3980600,6384600,2842200,7140400,6119100,6396000,33636700,6087500,3902100,12351400,3197100,1825500,3217700,6471700,10881300,3047600,5508600,7616500,1900900,1355300,2136100,6546400,5617100,16132600,1053400,6562600,1721700,3153600,22591400,2955900,1191300,758600,7593800,11041100,1642000,3783500,5440000,847800,1679600,37213600,2331100,6132500,6358000,839000,5316400,2658300,1161400,2597600,3897700,2002700,1092100,2936200,11973900,4892900,3902800,3963300,3723900,633700,6469200,1569300,3609800,2769100,20495600,1177700,7871300,2082600,2146000,2272400,897900,931000,27113600,3022600,5690400,1914800,1860000,1065300,444300,3774700,2674400,1673000,6972200,1293400,12041000,1308900,5974800,1541500,4730900,880300,3500800,1285800,7120100,993200,399700,5837700,8545600,21614400,1819500,1438600,13166100,11140900,3194600,863200,2030000,6482500,8246900,11194100,5704400,2238100,11289900,4167300,1371900,2680100,2670100,10526700,2192900,378900,1713000,2284400,2470900,2452200,22002900,4826800,1212300,2206100,1517200,862500,14142400,1945200,15944800,4488200,4631000,1973900,1034500,9959800,,7324000,9077600,6095600,5277200,3790800,3385600,6984800,757700,1412500,2309700,3157000,9149200,1058600,2580500,1689300,1274600,19277600,2362600,3653500,12470800,1129800,1953200,26430000,11362000,14680200,3309900,762900,1892300,30425600,4418400,3030800,5841000,1994400,4917400,1274600,5309000,12550600,2489500.0,1715500,5525600,5212200,10666800,3939000,2791500,1555400,21209100,11005500,1776300,4234000,4324400
2016-01-08,2664000,7477700,7985200,2330200,8412700,1929200,2263400,1030400,8175600,7014700,1449800,2230300,3736700,2785900,4122700,2723500,1127400,2494600,1195600,1754800,675700,583700,2883900,2375300,2450900,7059500,5512900,2139200,8853100,2795400,10003600,8282700,1959800,689900,1531200,1837100,1708500,4179600,1906700,11345600,3805200,1544900,1179600,10451900,849700,70798000,30972800,4130700,18556700,823100,978100,28090800,2376800,2487000,3349800,258500,799200,1364400,1905000,1286400,124782400,6984900,399000,5440500,5000100,1272300,6420700,6101600,7062700,1808900,1500200,2720900,5776900,2426600,803000,9210500,9076400,6464100,1551800,2448800,3200200,9737100,2579800,4731700,1777300,834500,649100,4827200,4932700,8278500,2093500,6530900,7410900,1459500,4660200,4337600,2971600,4130100,15311800,1690200,28562000,11891600,1297200,2271500,4205800,1465400,1167100,978300,807800,28609700,30643000,10583700,2012000,1183000,1507100,3013300,4760000,14645900,4959700,3219800,28184600,2432800,9954600,1913300,9118800,5463900,1695400,16851500,3156200,763500,2603000,2013900,9672100,3023800,5634400,12509400,4415400,1958100,1950100,3530800,3174800,10850300,1233700,8160500,1496900,3604200,2886500,3264600,2651900,3362900,5391500,2166000,9714000,1231100,1581300,5970000,2198000,191900,4959600,1304600,3448200,11233800,1297300,2360400,1751900,3909700,5405300,1351100,2103900,4990100,3321200,1421200,1462700,1481200,384200,1738500,1290200,7965800,2456100,2526300,4012600,700200,19033600,1291300,35402300,3006300,502600,2386700,1960800,9007300,3035700,5032000,1508700,2182100,1515300,2053900,1548600,3663100,3755900,46199400,,1794300,5394300,44313100,13846800,17615700,2429400,2120800,74496100,4501600,4295600,16448000,1217800,11976000,1870800,4929800,4578400,722900,11570100,3923500,4740200,1134100,2067100,2983900,1231000,3866800,3886900,1899600,3851900,16431900,1814200,7104500,4027200,2862200,6623100,17429400,738100,12049200,640000,2159100,1640300,1841500,29953800,4808500,4762700,1678000,4781000,4176800,689500,2004700,336700,5357200,1659300,1070300,810800,1316600,9766700,3412700,22373300,4727600,1274400,3157400,14347100,2660600,3185400,29611000,1676700,6493700,3092100,8231100,2554600,746200,1420700,4736000,2346300,5287000,2108100,3198000,5880200,3202600,2952100,1951000,1764600,1651200,5325500,4011900,865700,1050800,10981000,2269500,34056400,5026000,3189500,891000,8750400,5912100,6302100,1014700,6103400,2217400,5176400,7235300,14156200,12110400,210100,3952800,2815300,29064200,48754000,575400,954200,1675800,14529700,4604900,2514300,2660000,15295600,5372300,1288500,4898200,7232500,1372900,8321200,7169800,4284500,18067100,5811000,3276900,8792400,4502000,1434600,3595500,6200400,11191300,2933800,4062700,4015300,1417600,1275300,1503300,6937800,3400900,9961800,880000,6203000,1502600,4032000,21962200,2798400,1595200,837000,5431000,7848800,2436600,4088700,4853500,866700,1487200,33055300,3351500,5415200,6010000,979900,3143200,2358000,1066400,1979300,5717700,2541000,1023000,3309300,9676400,4178000,4161500,3584600,2691300,600600,10622000,1219400,7724400,3360600,15285500,1038100,7192600,1739500,1581900,1856300,717100,793100,23234600,3167300,5753400,1096700,1246000,1134400,489400,2830900,2334200,1203900,3673800,1082500,9657900,2033600,9802300,2144600,2995400,1197600,2834900,1397800,7171000,786800,468200,5220200,7459400,16793500,1451700,1978500,13221600,10427000,1939500,648200,1577100,4535100,7120900,10400000,4311100,2142500,7749000,3437500,1329100,2284500,4842200,9620000,3436000,444500,1182100,1984500,2148100,3029000,22250600,6094300,863100,2177600,1370900,717300,11881800,1447700,11514400,4296700,4583600,2275100,847400,8475200,,9608200,7567700,6365600,4422400,3941100,2025500,7501300,750700,1991200,4319000,2736300,10241900,912400,3097700,1050700,1255600,16594800,1823000,6539000,9977600,678600,1276200,17767900,9767900,10691600,2617400,369600,1905100,22981400,2299100,3829400,4534800,2958800,5022600,815300,4021200,18822000,2006300.0,1398900,5740000,3005400,11865900,4067000,2335000,1471500,26322800,5996200,1622300,3401600,4946100
2016-01-11,2775500,7839700,10483300,2734400,8151700,1087000,2362200,1114400,7406300,4785300,933700,2011800,2818400,2459200,6487000,1969900,1313200,2834800,1088000,1905500,562700,824800,3037300,2544800,2090600,8228800,4891600,2237900,15877500,2763500,8157100,9637600,1545400,730600,1878500,5985800,2482900,4747400,2452100,10090900,3437900,1729400,1208200,8342700,1167500,49739400,23412700,5646600,21318300,1649500,791700,26438800,2020700,2127300,1947600,342800,836900,1060900,4344300,2788000,104611700,5718800,476400,5010800,6162300,1282600,3718500,4353500,5847700,2109600,1258400,1666500,5551500,2730700,763400,12283600,10337800,3894100,1076000,1868400,3437900,13468500,2252100,3416800,5879200,729400,929100,3452500,7022700,9669400,3320800,6583700,15845800,2028300,6813900,4971400,2547500,3657100,15918100,999900,24801200,14366400,1462500,2454900,3009800,2100200,1122600,442800,685000,32346900,26284600,6981400,2130700,1192600,1916900,2693000,4162200,15815200,4395100,3079100,22735400,3993400,4402300,1917300,17258800,4280400,1521500,15858500,2164500,1836500,1440800,2192700,11067600,3362200,6243400,8107600,4395300,2096500,2125300,3753000,3439400,12096400,1867600,10329800,2001000,3911700,2437000,2133300,5179600,3242700,3989700,2210100,10179600,1295400,1846500,6389500,2968900,256300,6850900,1510800,3176000,11939900,1498400,4396200,2136200,3742200,4296700,1039400,2550600,5356600,4065900,1380100,1605900,1786200,477200,1968900,1097500,8189500,2177900,2543100,4137000,1191400,21353000,1829400,29932400,4287900,334800,2490100,1725700,10964500,1744400,5003400,1386000,2798000,1326700,3113100,1502200,3318800,2682100,41269100,,1475600,5795600,117668200,14505800,10141000,2416400,2080100,58433400,5193100,4830800,16877400,1215100,12322500,2906000,4386500,4805900,1192400,13847600,5760800,3911300,882500,1273900,3427300,1275300,8485900,4684600,3234800,6021500,15110800,2419400,6811600,3130600,3741400,10259600,17004000,1522200,12756200,504900,4311200,3111500,2206300,27732400,4436500,4974400,2071100,5870700,3686400,457400,1889900,460300,5870100,1159900,1368600,1358200,822100,8151400,3768400,20925500,3737200,1635300,1184200,22337700,1929100,3328100,31359000,1244400,9715200,3329000,6406500,1567400,437100,1288300,2984300,1373200,3057300,2122900,2086500,4889300,4932400,2704800,1889400,2550100,1543400,5443300,6074900,1260300,859400,16954200,3104200,22275300,7508700,3864400,1197300,7066500,5845600,4779200,837900,6392400,9176300,6265800,6595800,14367400,10485700,216100,3573900,2618800,43159100,36943800,698900,861100,1810400,10232000,4666500,3202500,2065900,19414800,7972700,884500,5162600,6719500,1509200,7407000,5127800,4001200,21920400,5387200,3776000,8515600,5272200,1731500,4099300,3385500,12825000,2156500,6406700,3701600,1524400,1148900,1773800,10061300,3334300,10234300,824100,9126200,1714600,3377300,18726600,2619000,1323000,1023400,5280700,8937400,1910600,5113700,5638000,1677300,2277700,38631800,3605300,8021000,4356000,898700,4995900,1940700,1341300,2187200,5937800,2389200,635300,2188900,10209200,3519600,3435100,2810100,2620100,818100,9021000,988900,2159800,3279300,13624900,1253700,8084700,1407900,2261100,1604400,884800,863000,19568600,2466700,7689900,1729100,1435500,805400,724300,2261900,2265700,1278800,3685100,1016100,8693100,1858000,7834300,1432700,2285600,724900,1866900,1211300,5140200,882400,430500,5870500,6116900,19399900,1196100,959900,7668600,10757300,3002100,717800,1763100,5057500,8073400,11826100,4573400,2068900,6369700,3622100,1875700,2692900,3020400,7000500,2132700,414400,1611100,1549700,2407000,1803900,13728500,3868000,967500,1835600,1250800,778300,14374100,1357400,10586000,3301600,4848900,1608200,560700,6668800,,29036400,7763500,8451200,4525800,3484000,1678700,7185200,1066700,2388300,2703400,5167200,6680300,840300,3295500,1117200,1081600,14226200,3230700,3869400,13069500,920300,2340500,12653800,5354800,9583200,2127700,713000,1743000,19046400,2608400,5479500,3320600,3725500,5552500,937100,5348000,17669600,1408600.0,1304400,4612400,3885400,9157100,3612200,4870200,852900,17140100,5891900,1578800,4627200,4306900
