,MMM,ABT,ACN,ATVI,AYI,ADBE,AAP,AES,AET,AMG,AFL,A,APD,AKAM,ALK,ALB,AGN,LNT,ALXN,ADS,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,APC,ADI,ANTM,AON,APA,AIV,AAPL,AMAT,ADM,ARNC,AJG,AIZ,T,ADSK,ADP,AN,AZO,AVB,AVY,BHI,BLL,BAC,BK,BCR,BAX,BBT,BDX,BBBY,BRK-B,BBY,BIIB,BLK,HRB,BA,BWA,BXP,BSX,BMY,AVGO,BF-B,CHRW,CA,COG,CPB,COF,CAH,CBOE,HSIC,KMX,CCL,CAT,CBG,CBS,CELG,CNC,CNP,CTL,CERN,CF,SCHW,CHTR,CHK,CVX,CMG,CB,CHD,CI,XEC,CINF,CTAS,CSCO,C,CTXS,CLX,CME,CMS,COH,KO,CTSH,CL,CMCSA,CMA,CAG,CXO,COP,ED,STZ,GLW,COST,CCI,CSX,CMI,CVS,DHI,DHR,DRI,DVA,DE,DLPH,DAL,XRAY,DVN,DLR,DFS,DISCA,DISCK,DG,DLTR,D,DOV,DOW,DPS,DTE,DD,DUK,DNB,EMN,ETN,EBAY,ECL,EIX,EW,EA,EMR,ETR,EOG,EQT,EFX,EQIX,EQR,ESS,EL,ES,EXC,EXPE,EXPD,ESRX,EXR,XOM,FFIV,FB,FAST,FRT,FDX,FIS,FITB,FSLR,FE,FISV,FLIR,FLS,FLR,FMC,FTI,FL,F,FBHS,BEN,FCX,FTR,GPS,GRMN,GD,GE,GGP,GIS,GM,GPC,GILD,GPN,GS,GT,GWW,HAL,HBI,HOG,HAR,HRS,HIG,HAS,HCA,HCP,HP,HES,HOLX,HD,HON,HRL,HST,HPQ,HUM,HBAN,IDXX,ITW,ILMN,INTC,ICE,IBM,INCY,IP,IPG,IFF,INTU,ISRG,IVZ,IRM,JEC,JBHT,SJM,JNJ,JCI,JPM,JNPR,KSU,K,KEY,KMB,KIM,KMI,KLAC,KSS,KR,LB,LLL,LH,LRCX,LEG,LEN,LVLT,LUK,LLY,LNC,LLTC,LKQ,LMT,L,LOW,LYB,MTB,MAC,M,MRO,MPC,MAR,MMC,MLM,MAS,MA,MAT,MKC,MCD,MCK,MJN,MDT,MRK,MET,MTD,KORS,MCHP,MU,MSFT,MAA,MHK,TAP,MDLZ,MON,MNST,MCO,MS,MOS,MSI,MUR,MYL,NDAQ,NOV,NTAP,NFLX,NWL,NFX,NEM,NEE,NLSN,NKE,NI,NBL,JWN,NSC,NTRS,NOC,NRG,NUE,NVDA,ORLY,OXY,OMC,OKE,ORCL,PCAR,PH,PDCO,PAYX,PNR,PBCT,PEP,PKI,PRGO,PFE,PCG,PM,PSX,PNW,PXD,PNC,RL,PPG,PPL,PX,PCLN,PFG,PG,PGR,PLD,PRU,PEG,PSA,PHM,PVH,PWR,QCOM,DGX,RRC,RTN,O,RHT,REG,REGN,RF,RSG,RAI,RHI,ROK,COL,ROP,ROST,RCL,R,CRM,SCG,SLB,SNI,STX,SEE,SRE,SHW,SIG,SPG,SWKS,SLG,SNA,SO,LUV,SWN,SPGI,SWK,SPLS,SBUX,STT,SRCL,SYK,STI,SYMC,SYY,TROW,TGT,TEL,TGNA,TDC,TSO,TXN,TXT,COO,HSY,TRV,TMO,TIF,TWX,TJX,TMK,TSS,TSCO,TDG,RIG,TRIP,FOXA,FOX,TSN,UDR,ULTA,USB,UAA,UNP,UAL,UNH,UPS,URI,UTX,UHS,UNM,URBN,VFC,VLO,VAR,VTR,VRSN,VRSK,VZ,VRTX,VIAB,V,VNO,VMC,WMT,WBA,DIS,WM,WAT,WEC,WFC,HCN,WDC,WU,WY,WHR,WFM,WMB,WYN,WYNN,XEL,XRX,XLNX,XL,XYL,YHOO,YUM,ZBH,ZION
2012-01-03,73.186021,24.069266,47.295126,11.544305,51.67504,28.57,68.354443,10.814858,39.805186,97.386298,39.244748,24.793097,70.104609,32.93,17.640247,48.47056,60.458196,17.996943,70.57,102.263898,24.939456,333.038029,332.373186,22.743017,179.029999,26.255646,4.983916,33.090246,44.906354,22.915201,54.164415,27.650672,45.149918,35.246316,27.27605,57.467198,22.011567,75.470669,31.037369,61.486811,44.224073,89.396512,19.655512,53.278774,9.528956,25.36858,19.476824,27.973253,37.286551,23.137182,30.809999,41.889688,35.700001,319.790009,111.511405,25.472752,47.818785,34.688279,5.540424,18.544536,83.591768,24.372006,22.229226,67.294933,57.889343,77.68,20.018815,113.5,157.800892,13.666758,64.944815,31.336706,84.946966,5.36,29.949066,26.674396,24.923148,61.730152,16.883361,18.941174,28.71841,40.342605,37.336577,23.826716,65.760002,30.52,28.271787,80.170168,16.030001,25.731901,34.330002,20.004999,15.87891,25.907798,31.275,27.424245,11.039333,57.189999,21.034107,90.543307,341.269989,64.572025,20.744669,43.101342,63.928817,25.482275,32.592698,16.038775,27.827098,49.339066,57.760551,37.106758,18.140822,51.169608,30.176499,32.860001,40.451291,11.217825,24.448886,17.592286,97.480003,46.090948,49.008587,20.324305,11.476461,72.136694,40.412366,19.435435,80.404969,38.23483,12.34313,35.963838,36.552346,38.564999,69.663904,20.884438,7.699033,34.418513,61.117249,52.099791,22.23148,20.884007,18.9,40.087557,41.215,43.049089,43.788265,25.021476,33.127345,44.751213,38.08846,51.525696,68.748891,36.227129,38.527909,13.190236,54.747361,35.967132,36.0,21.299999,40.392042,56.493738,48.973299,53.277304,36.239532,91.814426,41.24992,121.546501,53.320318,29.808766,33.515576,28.315921,38.362273,47.009998,20.709956,73.469484,105.940002,,38.42948,78.664238,82.382122,24.352964,11.509398,35.790001,33.551754,29.280001,23.719546,31.958323,48.483328,41.463886,52.34,21.681141,9.114837,16.094671,30.053519,32.934868,3.486505,16.386106,32.205409,59.930291,15.396501,12.889423,34.268759,18.411802,53.247937,20.215555,23.931831,88.584901,14.086553,168.906072,31.771379,5.217114,35.486528,36.184421,31.94027,15.250783,27.362295,17.342906,29.011761,53.013407,54.751853,17.84,37.726046,49.551009,13.306481,12.468676,10.491134,84.237443,4.993018,39.544998,42.884981,31.73,20.626959,22.766027,162.397666,14.99,24.771422,9.021187,48.101529,49.511567,471.709991,17.597216,19.686949,41.381823,42.934274,68.533299,56.292569,21.445326,30.263117,20.139122,64.585839,43.184391,6.950663,59.271683,13.648757,26.21023,32.589881,40.465799,11.310349,31.524211,59.803294,86.400002,35.294408,19.395311,19.457258,17.200001,22.127482,35.097186,18.599645,26.365289,15.39,68.087625,37.268437,23.312601,27.035309,68.403685,39.943062,28.789502,27.517829,14.638879,27.891936,28.183339,70.592327,8.871762,35.780658,21.882989,45.5125,83.451979,76.807993,64.882749,34.970191,32.234802,27.794959,152.389999,27.15,30.088157,6.76,23.163887,51.09419,60.16,38.666092,22.522562,65.496376,15.416667,32.601185,14.909202,46.314787,42.054338,40.828453,22.15,23.131136,57.706542,34.069762,10.32,14.61369,39.599998,57.009255,49.825493,27.173693,22.657827,7.798361,46.001158,41.206581,64.021926,36.308825,51.924256,16.320443,34.492935,13.050812,78.150002,77.55603,39.325478,30.332892,24.192984,33.300466,71.080309,27.255258,25.287549,30.708354,10.171438,57.043381,19.832379,96.604069,18.243696,33.743155,63.915844,,39.048675,92.36847,52.124707,128.117399,39.159537,22.576445,95.741712,485.149994,21.72965,56.531204,15.617431,24.736381,43.989579,25.629451,115.862094,6.140134,70.674517,21.559999,48.452267,52.251781,60.37469,42.301407,27.424764,41.650002,31.574594,56.43,3.986679,23.880235,16.3931,26.058697,67.069396,51.409717,85.470803,22.467114,23.566137,48.45773,25.299999,36.134903,63.175348,40.578185,12.999153,15.817152,47.21892,85.801579,44.07432,103.522832,16.232528,61.599985,46.928885,35.484683,8.100684,32.700001,41.935023,62.32257,11.725794,21.011215,38.027383,77.489998,47.332109,16.971595,11.572678,24.961274,49.774063,44.101646,28.314731,11.680836,49.529999,21.919929,25.915261,18.413458,70.577275,54.001106,52.008793,45.517779,60.362265,31.31147,29.971066,27.665695,18.7226,33.079885,59.128764,34.756451,26.629999,15.502359,15.774456,19.218473,20.961483,63.390693,24.48563,9.0225,48.222129,18.9,47.344832,63.773626,28.959999,65.868887,37.035752,19.290298,27.75,29.076776,16.55176,69.300003,43.854614,35.82,39.360001,31.32589,32.23,40.978149,24.747659,59.442762,38.945243,52.619235,29.543727,35.818602,27.612449,75.940002,28.87734,24.522787,42.611065,27.75854,15.955347,16.021939,43.346565,32.073873,20.417803,33.703498,91.832689,22.68097,4.769476,28.518767,18.153017,23.192926,16.290001,37.759789,51.491588,16.245802
2012-01-04,73.790866,23.975908,47.277261,11.459142,52.757087,28.280001,69.956967,10.73455,40.556227,97.675931,38.973672,24.596002,70.705393,32.439999,17.754748,49.178361,60.139103,17.877019,70.290001,100.452685,24.768699,334.474492,333.80677,22.615605,177.509995,26.247632,4.896308,33.195759,44.9343,22.772398,54.947269,27.554083,44.588287,35.366675,27.650491,57.153461,21.944518,76.545389,30.994298,61.823303,43.481209,89.853138,19.232084,53.565102,9.58239,25.790074,19.94106,27.527897,36.827997,23.175262,30.209999,41.843535,33.259998,326.959991,109.316172,25.577042,48.296784,34.621424,5.549976,18.607828,83.311096,23.947642,22.419513,66.14699,58.95035,76.800003,19.638389,113.720001,156.660501,13.574187,65.041069,31.619276,83.278547,5.31,29.664003,26.213699,24.511933,60.740211,16.766925,20.30257,28.500715,41.034193,37.084548,23.468903,65.559998,30.719999,28.494806,80.912322,16.049999,26.326366,33.959999,19.674999,15.799078,25.741232,30.860001,28.169537,11.058187,56.810001,21.265839,90.387436,348.75,63.95688,20.479648,43.081401,62.103391,25.357362,33.665556,16.348703,27.669938,49.267399,57.40126,36.408826,17.999487,52.490609,29.987195,32.98,40.238107,11.323135,24.522086,17.739501,102.089996,45.87345,48.402545,20.039981,11.590874,71.684775,40.502334,19.982166,81.508826,38.492674,12.476261,35.897032,36.806123,38.665001,70.682822,21.166153,7.670306,34.408783,60.442377,51.455905,22.323308,20.940214,18.75,40.360791,41.299999,42.696496,43.106502,25.155865,33.308793,44.526917,38.506113,51.287369,68.758039,36.127999,38.519437,12.693602,54.79454,35.671464,35.419998,20.290001,40.654436,56.010756,49.040881,54.518356,35.866216,91.506084,40.921964,119.545417,53.524248,29.282728,32.973846,27.714471,38.427262,47.779999,20.370449,73.486567,104.32,,38.956394,77.346669,82.178996,24.362088,11.518197,34.700001,33.065835,29.07,23.700934,32.801725,48.585929,41.383365,52.139999,21.798631,9.254057,16.295616,29.692342,33.210021,3.368762,16.67761,32.010227,60.036053,15.564218,12.584944,34.472843,18.49927,53.265195,20.292824,23.961652,88.008948,14.241244,170.981106,32.673814,5.289998,35.784277,35.96976,31.800907,15.023971,27.728374,16.669706,27.9588,53.682616,55.314371,17.91,38.263201,49.50643,13.256319,12.334514,10.483251,85.76331,5.037361,39.490002,43.1082,31.43,21.106069,22.468418,161.735166,14.78,24.878877,9.030067,48.165203,49.36056,466.940002,17.417479,19.775829,41.411743,43.019649,68.515564,55.950785,21.512552,30.45482,19.861539,66.033404,43.141601,6.986445,59.085496,13.435238,26.21023,32.212207,39.901319,11.195032,31.934869,59.758999,86.519997,35.19837,19.562946,19.770296,16.870001,22.090632,34.181973,18.332885,26.14804,15.48,67.166182,36.813116,24.180428,28.061149,68.394918,39.433483,28.763074,27.580048,14.792234,28.328909,27.864483,70.564367,9.103628,34.603412,22.214072,45.5125,83.916354,76.363794,64.682689,34.845584,32.268468,27.942434,152.190002,26.4,30.138641,6.99,23.70902,50.404606,59.48,38.320543,22.595078,66.438045,15.431666,32.517734,14.779395,46.05939,41.819802,40.392832,21.74,22.81605,57.763541,33.013767,11.492857,14.649707,39.189999,56.834773,49.698709,26.592632,22.98783,7.728226,46.387011,41.50494,65.115134,36.264177,51.897702,16.329525,34.799388,13.199539,79.339996,77.788788,39.098266,30.308603,24.333314,33.171729,70.78275,26.791918,25.121347,31.13136,10.33638,57.335468,19.61095,93.212383,18.077619,33.767953,63.801985,,38.787423,93.295845,52.292483,133.499236,39.242347,22.505943,96.753724,480.910004,21.445771,56.505828,15.552829,24.110358,44.161079,25.508596,112.579662,6.158969,73.294297,21.610001,48.94319,52.125198,60.384556,42.353707,27.18848,42.400002,30.843232,57.830002,3.977515,23.750215,16.206227,25.904127,67.672181,51.684389,85.420332,22.623893,23.766313,48.430995,24.370001,35.858568,62.697636,40.437221,13.307715,15.935463,47.597841,86.678452,43.997837,101.730498,16.193926,61.627097,46.818978,35.461043,8.283696,33.400002,41.466734,62.562139,11.915451,21.419469,37.554541,76.720001,47.498934,17.09989,11.550677,24.807297,49.678991,43.135414,28.395682,11.61317,49.450001,21.86529,25.749807,18.778962,70.527415,54.116585,51.797195,44.595776,60.643736,31.449366,30.309775,27.557877,18.468957,33.037025,58.531691,35.093976,25.68,15.392533,15.673075,19.27525,20.745214,65.635579,24.476752,9.0825,48.570399,18.52,48.034454,63.498437,29.780001,66.212964,36.348268,19.353045,28.41,30.357169,16.148443,68.269997,42.442493,35.82,38.98,30.915886,32.200001,40.969225,24.305522,58.085857,38.572278,52.078475,29.33819,36.323482,27.200447,74.449997,28.79376,24.63492,41.582523,28.045265,15.740315,15.845781,43.757605,32.925921,20.539609,33.208124,90.253396,22.531644,4.740394,28.219865,17.739221,23.958644,15.78,38.017668,50.794724,16.604235
2012-01-05,73.457766,23.920743,46.375124,11.459142,51.294862,28.48,70.402109,10.993321,40.959912,98.105386,39.227259,25.146507,70.226392,32.43,17.947967,49.2519,61.814343,18.054838,72.410004,102.044959,24.930469,329.834843,329.176378,22.958025,177.610001,26.231603,5.324613,33.23634,45.455923,22.762878,55.582762,27.826288,44.965633,35.635166,28.108858,57.736116,22.1313,77.533759,31.132127,62.305302,43.725696,90.552058,19.570827,54.159778,9.644729,25.675919,19.751144,27.595122,37.07076,23.152414,30.82,42.151211,34.049999,333.850006,111.331334,25.403226,47.631333,34.640526,6.027599,18.761537,83.1756,23.947642,22.635751,65.704084,59.237914,76.93,19.815922,115.260002,156.112063,13.666758,64.341041,31.657591,83.421073,5.34,29.508513,26.250554,24.425367,59.935878,16.891678,20.398756,27.699594,41.661233,36.814515,23.257885,66.220001,30.91,28.537694,81.483868,16.219999,26.392418,34.255001,20.549999,15.80706,25.546907,31.215,28.467297,11.237306,56.98,21.051934,89.501444,350.480011,64.140503,20.630436,43.081401,60.578965,25.715445,33.76729,16.28844,28.003903,50.684822,57.478255,36.047773,18.149136,52.720719,29.845221,33.645,40.033808,11.423867,25.052788,17.726118,101.910004,45.506809,48.273256,19.343875,11.687684,70.994106,40.466347,20.070349,83.628227,38.446631,12.704485,36.067757,37.199071,38.785,71.710519,20.790533,7.976734,34.43797,60.433137,51.89563,22.516147,20.970873,18.57,40.360791,41.505001,42.606298,43.484434,25.31545,33.516164,44.850903,38.244055,51.263538,68.922663,36.137009,38.671889,12.925084,54.926643,35.245353,35.974998,20.530001,40.392042,56.010756,49.311214,54.831062,35.856881,94.997643,41.067721,121.77174,53.434138,29.266028,32.862314,27.466253,38.083748,48.470001,20.701468,73.264455,105.230003,,39.632599,78.109471,81.337472,24.544575,11.852568,35.48,32.963952,29.344999,23.728851,32.37532,48.464673,41.184427,51.720001,22.358959,9.49155,16.582678,30.029237,32.768108,3.283725,16.138769,32.237941,59.401496,15.555832,12.686437,34.625904,19.391433,53.498171,20.53429,23.852307,87.860319,14.415272,173.101649,32.152821,5.287647,35.9918,36.856405,31.948982,15.150987,27.787968,17.062407,28.021149,54.085858,54.001825,18.360001,38.576539,49.559923,13.155997,12.518987,10.443841,87.432228,5.134916,39.685001,43.215348,31.5,21.349826,22.466499,160.968079,15.45,25.168169,9.109979,48.119722,49.587073,472.359985,17.605775,19.794878,41.172368,41.957202,68.870201,55.882426,21.611151,31.090929,19.756248,65.76081,43.192951,7.15641,58.9236,13.66518,26.339305,32.631083,39.193609,11.204258,31.6772,59.732424,86.870003,35.88985,19.386929,20.318114,17.719999,22.136697,33.837718,18.581249,26.287079,15.8,66.468865,36.861554,24.089079,27.657275,69.446747,40.272327,29.88188,27.784476,13.986023,29.25864,27.589913,70.732133,9.388371,34.244843,22.442676,45.566768,84.287854,75.14707,65.201023,35.009306,32.605126,28.619092,153.910004,26.450001,30.391058,7.16,23.951303,51.159093,59.970001,38.453448,22.806588,70.104161,15.643333,33.092612,15.09464,46.940067,42.09944,39.971275,21.49,22.853118,57.608829,32.115243,11.328571,15.000867,38.689999,57.027619,50.332621,26.647106,22.973788,7.711527,45.878814,41.944188,65.731145,36.57672,51.47282,16.393099,34.858976,13.673608,80.410004,77.170783,38.582665,30.339832,24.875925,34.639352,71.179496,26.646557,25.561781,31.914368,10.375653,56.888745,19.764988,94.251457,17.936452,33.933281,63.606799,,38.811917,95.23037,52.813466,132.826507,38.892707,22.537278,95.79498,486.209991,21.437169,56.268972,15.690108,24.736381,45.052876,25.782536,114.010903,6.629838,72.123334,21.879999,49.144818,52.125199,60.581925,41.883013,27.472022,42.700001,31.002956,60.939999,4.14248,23.923575,16.142611,25.958681,67.184633,51.65692,86.82751,23.954151,23.657126,48.938918,24.692499,35.712272,61.354632,40.728544,14.162193,15.826253,47.830362,87.347892,44.714882,102.266598,16.676463,62.756791,47.441766,35.41376,8.30296,33.650002,42.182943,62.801702,11.890714,21.507616,37.972823,76.93,47.443325,18.016282,11.587346,24.730309,50.379062,41.849977,28.71049,11.61317,49.029999,20.581239,25.932677,18.877747,69.899126,54.03664,52.308556,44.974282,60.543858,31.707924,31.194182,27.894023,18.328045,33.060835,59.826393,34.384308,25.52,15.620628,15.816702,19.190086,20.786804,68.790274,24.840751,9.15625,48.217663,18.389999,48.356276,62.879281,29.93,65.577742,37.379497,19.496467,27.98,30.319049,15.666044,68.550003,42.552938,35.740002,39.130001,30.702999,33.119999,41.924281,24.488145,58.890796,38.886352,51.825539,29.23989,36.931212,27.419061,73.709999,28.952563,25.031702,41.945995,29.353446,15.817727,15.753509,44.963909,33.506236,20.973544,33.631445,89.31065,22.631195,4.711312,28.466022,17.811185,23.617301,15.64,38.307778,51.396128,17.069233
2012-01-06,73.080835,23.704323,46.294739,11.582155,49.052784,28.719999,70.72855,10.913012,41.372983,97.895646,38.685109,25.418361,70.080257,32.759998,17.618779,49.150785,63.030883,17.96386,74.449997,102.044959,25.18211,325.335331,324.685865,22.870429,182.610001,25.718673,5.451158,33.106479,44.962243,22.41063,55.490663,28.010684,44.833999,35.727748,27.773153,58.049849,22.140878,77.025178,30.925385,64.324246,43.387173,90.430914,19.435331,54.725955,9.805029,25.52664,19.329112,27.653942,37.016812,22.936036,30.959999,42.212744,33.439999,338.040009,109.933578,25.716095,48.043725,35.452337,5.903417,18.490286,82.923961,24.179115,22.307071,66.011404,59.43623,76.389999,20.475324,115.5,155.937959,13.68359,64.734809,31.188237,83.186322,5.3,29.560344,26.084702,24.007971,60.086142,17.107918,19.890699,27.386114,41.64279,37.408588,23.000993,66.129997,30.32,28.2289,81.688606,15.96,26.222572,33.610001,21.18,15.599494,25.692651,31.735001,28.169537,11.350433,56.619999,21.372792,88.853358,348.950012,64.296583,20.954857,43.480212,60.239126,25.540568,34.507195,16.228176,28.043192,49.386845,57.452592,35.349841,17.982858,53.38548,29.655918,33.205002,39.882806,11.30482,25.546891,17.679276,101.029999,45.152598,47.756098,19.275246,11.898908,69.177894,40.529322,20.008621,82.595018,38.179576,12.34313,35.874765,36.645342,38.91,72.29025,21.175542,7.967158,34.233674,59.859958,52.390327,22.314125,21.09862,18.66,39.882627,41.285,42.171708,42.728573,25.466638,33.282872,44.460461,37.703564,51.263538,69.416536,37.236441,38.358517,12.891413,55.002132,35.123608,36.439999,19.67,39.909572,55.699151,49.446379,54.518356,36.342191,95.151814,40.586715,121.26063,52.879263,29.22428,32.734848,27.924501,38.677935,49.389999,20.709956,72.717706,106.720001,,39.702852,77.979446,82.691647,24.11573,11.870167,35.27,33.081511,29.200001,23.36594,32.133903,48.240819,41.667558,51.57,22.557785,9.589824,16.888879,29.822851,32.409576,3.342597,15.900265,32.05089,59.595389,15.639691,12.525738,34.330321,20.047436,53.308338,20.659852,23.042153,86.782731,14.647308,173.229063,32.543566,5.261785,35.712097,36.884403,32.384491,14.851596,27.157972,17.903906,27.944946,54.583474,52.895537,18.57,38.675018,49.194397,13.224398,12.569297,10.40443,87.975818,5.143784,39.630001,42.670692,31.77,21.223745,22.082489,159.120067,16.299999,25.573169,9.172132,48.274358,50.278016,460.459991,17.776955,20.074212,41.062654,42.422025,68.639686,55.395378,21.60667,30.812087,19.555241,65.497618,43.227181,7.138519,58.794072,13.509149,26.532915,32.775285,39.185182,11.15813,31.298748,59.41352,87.410004,36.341236,19.076806,19.956163,17.959999,22.007727,33.485068,18.525836,26.12197,15.615,66.394156,36.541863,24.061674,27.826901,69.639576,40.515357,30.445692,27.277849,13.872101,29.509668,27.209056,69.147677,9.274474,33.322667,22.198306,45.566768,84.937973,75.967873,64.70088,35.500471,32.377882,28.541016,155.360001,26.0,29.970362,7.2,24.323379,50.899485,59.5,38.604071,22.691768,70.862985,15.896667,33.222426,14.742307,46.385239,41.991193,39.844805,21.469999,22.639971,57.657682,32.726612,12.327143,15.307007,38.18,56.90824,49.800134,26.619868,22.933999,7.681469,45.511784,41.223157,65.340711,36.621369,51.251526,16.066146,35.04625,13.515585,79.860001,76.86579,38.486536,30.260028,25.194008,34.450533,70.007295,26.873684,25.586712,31.725367,10.540595,56.175702,20.333003,94.163231,17.91154,33.941549,62.687793,,38.689455,93.744579,52.901766,131.462356,38.993919,22.341438,95.839362,480.309998,21.05006,56.133632,15.754709,24.355693,45.215799,25.677795,113.368129,6.686342,73.095832,21.719999,49.232482,52.605823,59.940483,41.909165,27.401137,43.040001,31.145864,65.790001,4.041668,24.131606,16.078995,25.876849,64.161809,51.775946,87.186578,24.106182,23.202181,48.698326,25.264999,35.565977,61.093241,40.991671,14.478667,15.962766,48.097328,87.21589,44.638395,101.474459,16.551002,63.064065,47.634097,35.05127,8.206639,33.200001,42.247218,62.508898,11.964928,21.67463,37.972823,77.449997,47.730637,18.098758,11.572678,24.738863,50.742059,42.229571,29.106249,11.604712,47.369999,20.899975,25.932677,18.887626,69.589973,53.912272,52.326186,46.216557,59.69944,31.501073,31.264747,27.564213,18.224708,33.198946,60.800557,33.994855,25.57,15.460118,15.715321,19.227936,20.520626,68.750716,24.636557,9.26875,48.012273,18.209999,48.530979,63.188862,29.629999,65.198374,38.499113,19.236514,27.67,29.973723,16.108897,68.900002,42.363605,35.400002,39.369999,30.615142,34.049999,42.352717,24.199793,58.982796,38.562465,51.45922,29.5616,37.314549,27.738573,74.150002,28.827193,24.962697,41.938259,30.007539,15.748917,15.954831,44.213319,33.566108,20.851738,33.901649,86.168183,22.564828,4.711312,28.281404,17.928128,23.220604,15.52,38.584998,51.529773,17.088606
2012-01-09,73.519127,23.700079,46.21435,11.544305,53.556437,28.530001,70.708769,11.127169,41.438699,99.863148,37.801925,26.084403,70.080257,32.610001,17.833468,49.114016,63.210373,17.926642,74.269997,103.686994,25.289956,311.541538,310.919604,22.695238,178.559998,25.710659,5.567968,33.260688,45.074019,22.84856,55.647233,27.940437,44.842774,35.709231,27.779609,57.547869,22.519233,77.504966,31.528384,64.733488,43.500013,92.108317,19.206679,54.639149,10.098913,25.386142,19.898856,27.695956,36.729093,22.92058,31.08,42.051216,33.799999,339.5,108.861683,25.603114,48.34365,35.175369,5.989389,18.879078,82.701356,23.986221,22.834689,66.30065,59.14867,76.290001,20.813481,114.870003,156.042419,13.68359,65.216072,30.824246,82.700047,5.35,29.292555,27.844567,24.440824,59.732589,17.216039,19.646536,27.717011,42.647897,37.120553,22.95512,65.889999,30.08,28.374721,82.831697,15.92,26.279187,34.115002,21.799999,15.727227,25.560788,31.575001,28.492259,11.425851,56.75,20.998457,89.821385,339.73999,64.590384,20.991411,43.649704,59.258442,25.773739,34.581183,16.331485,28.563784,49.60981,57.640787,34.47969,18.065997,53.572978,29.655918,33.32,39.873922,11.542912,25.949492,17.746193,100.970001,45.326598,47.893469,19.618396,12.092529,67.370218,41.051122,20.308442,84.961689,38.483467,12.324112,36.060336,36.380875,38.895,72.667951,21.32579,7.928855,34.068296,60.867636,52.343215,22.405953,21.236588,18.73,39.86311,41.615002,42.114309,42.580362,25.458238,33.282872,44.460461,38.022945,51.168212,70.020155,37.353594,38.570256,12.840909,55.247465,35.106215,36.314999,19.42,40.535935,55.769259,49.320867,53.394567,36.360857,97.718339,40.083846,120.818837,52.68956,28.815138,32.981814,27.332596,38.733642,49.849998,20.616593,73.042336,110.489998,,39.667724,77.650056,83.039863,24.626694,11.808572,36.84,33.230422,29.465,23.598576,32.503871,48.063598,41.667558,51.939999,22.62105,9.663529,17.013274,29.995851,32.551323,3.303349,15.953265,32.343667,60.256385,15.815796,12.49191,34.270349,19.977462,53.541314,20.635706,23.559061,87.962505,14.772995,173.948052,32.915706,5.42166,35.50457,37.21106,32.628376,15.141914,27.651753,17.35092,27.986513,55.166891,53.345556,18.52,38.701875,49.604499,13.224398,12.686689,10.420194,88.929485,5.196996,39.93,42.751051,31.82,21.408664,21.615917,158.291954,16.280001,25.680623,9.252045,48.410805,50.334807,451.5,17.879662,19.966283,40.544013,42.801468,69.118444,55.480823,21.741123,30.759803,20.608142,67.00158,43.398344,7.147464,58.858842,13.361328,26.468379,33.084292,38.763927,11.190419,31.387322,59.271789,87.099998,37.176776,18.867263,20.230072,17.639999,22.219602,33.426293,18.664364,26.704196,15.655,66.443962,36.658114,23.842433,27.721893,69.79735,40.233129,30.357595,27.233408,13.56539,29.909451,27.271058,69.772138,9.274474,33.60447,22.489974,45.810973,84.127432,77.010779,64.90094,35.746055,32.31055,28.853316,156.149994,26.200001,30.273264,7.29,24.00322,49.739359,59.389999,38.781276,22.794501,71.768084,15.986667,33.222426,15.020465,46.728706,41.65743,39.865876,21.709999,22.547298,58.260246,32.457981,14.025714,15.469082,38.919998,56.458262,49.859302,26.547236,23.018255,7.638053,46.269373,41.156853,66.321129,36.978565,51.260377,15.929916,34.96964,13.515585,80.400002,77.796815,38.670054,30.103888,25.344028,34.862498,71.071291,27.001395,25.869253,32.040369,10.53274,56.467795,20.44853,94.653358,18.119138,33.933281,62.50887,,38.493519,94.741755,53.334448,136.750753,38.796097,22.545112,94.916122,476.079987,21.342542,56.370481,15.787009,24.135738,44.812775,25.492482,113.231001,6.827603,73.234759,21.610001,49.01332,52.62396,57.877993,41.978895,27.582288,42.34,31.263554,65.480003,4.151645,24.044926,16.166468,26.022329,64.835519,52.187957,87.730043,23.935149,23.274972,48.707235,25.1875,35.52534,62.030642,41.104443,14.391638,15.944564,48.123166,87.894761,44.953896,101.394434,17.18795,62.838126,47.982126,35.421642,8.274064,33.080002,42.476772,62.783959,12.228799,21.614319,37.981918,77.360001,48.008678,18.392003,11.492007,24.730309,50.301276,41.90174,29.511003,11.714669,48.549999,20.471957,26.263584,18.838232,69.001583,54.152119,52.625949,46.265083,60.779934,31.725166,30.907219,27.500795,18.328045,33.622803,61.246787,33.726568,26.26,15.502359,15.715321,19.010297,20.466083,69.156183,25.071581,9.29625,48.887415,17.93,48.475811,63.163058,29.469999,65.374822,38.341974,18.895886,28.780001,30.240565,15.507886,69.089996,42.347827,35.02,39.380001,30.647089,35.68,41.594025,24.005158,59.228111,38.768575,51.616215,29.936927,37.164954,27.69653,74.269997,28.83555,25.27322,42.116127,30.240502,15.800526,15.761897,45.115815,33.570715,21.148642,34.379009,85.926452,22.581419,4.705495,28.896791,17.802191,23.312859,15.46,38.436719,51.911618,17.321104
