,MMM,ABT,ABBV,ACN,ATVI,AYI,ADBE,AAP,AES,AET,AMG,AFL,A,APD,AKAM,ALK,ALB,AGN,LNT,ALXN,ALLE,ADS,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,APC,ADI,ANTM,AON,APA,AIV,AAPL,AMAT,ADM,ARNC,AJG,AIZ,T,ADSK,ADP,AN,AZO,AVB,AVY,BHI,BLL,BAC,BK,BCR,BAX,BBT,BDX,BBBY,BRK-B,BBY,BIIB,BLK,HRB,BA,BWA,BXP,BSX,BMY,AVGO,BF-B,CHRW,CA,COG,CPB,COF,CAH,CBOE,HSIC,KMX,CCL,CAT,CBG,CBS,CELG,CNC,CNP,CTL,CERN,CF,SCHW,CHTR,CHK,CVX,CMG,CB,CHD,CI,XEC,CINF,CTAS,CSCO,C,CFG,CTXS,CLX,CME,CMS,COH,KO,CTSH,CL,CMCSA,CMA,CAG,CXO,COP,ED,STZ,GLW,COST,COTY,CCI,CSRA,CSX,CMI,CVS,DHI,DHR,DRI,DVA,DE,DLPH,DAL,XRAY,DVN,DLR,DFS,DISCA,DISCK,DG,DLTR,D,DOV,DOW,DPS,DTE,DD,DUK,DNB,ETFC,EMN,ETN,EBAY,ECL,EIX,EW,EA,EMR,ETR,EVHC,EOG,EQT,EFX,EQIX,EQR,ESS,EL,ES,EXC,EXPE,EXPD,ESRX,EXR,XOM,FFIV,FB,FAST,FRT,FDX,FIS,FITB,FSLR,FE,FISV,FLIR,FLS,FLR,FMC,FTI,FL,F,FBHS,BEN,FCX,FTR,GPS,GRMN,GD,GE,GGP,GIS,GM,GPC,GILD,GPN,GS,GT,GWW,HAL,HBI,HOG,HAR,HRS,HIG,HAS,HCA,HCP,HP,HES,HPE,HOLX,HD,HON,HRL,HST,HPQ,HUM,HBAN,IDXX,ITW,ILMN,IR,INTC,ICE,IBM,INCY,IP,IPG,IFF,INTU,ISRG,IVZ,IRM,JEC,JBHT,SJM,JNJ,JCI,JPM,JNPR,KSU,K,KEY,KMB,KIM,KMI,KLAC,KSS,KHC,KR,LB,LLL,LH,LRCX,LEG,LEN,LVLT,LUK,LLY,LNC,LLTC,LKQ,LMT,L,LOW,LYB,MTB,MAC,M,MNK,MRO,MPC,MAR,MMC,MLM,MAS,MA,MAT,MKC,MCD,MCK,MJN,MDT,MRK,MET,MTD,KORS,MCHP,MU,MSFT,MAA,MHK,TAP,MDLZ,MON,MNST,MCO,MS,MOS,MSI,MUR,MYL,NDAQ,NOV,NAVI,NTAP,NFLX,NWL,NFX,NEM,NWSA,NWS,NEE,NLSN,NKE,NI,NBL,JWN,NSC,NTRS,NOC,NRG,NUE,NVDA,ORLY,OXY,OMC,OKE,ORCL,PCAR,PH,PDCO,PAYX,PYPL,PNR,PBCT,PEP,PKI,PRGO,PFE,PCG,PM,PSX,PNW,PXD,PNC,RL,PPG,PPL,PX,PCLN,PFG,PG,PGR,PLD,PRU,PEG,PSA,PHM,PVH,QRVO,PWR,QCOM,DGX,RRC,RTN,O,RHT,REG,REGN,RF,RSG,RAI,RHI,ROK,COL,ROP,ROST,RCL,R,CRM,SCG,SLB,SNI,STX,SEE,SRE,SHW,SIG,SPG,SWKS,SLG,SNA,SO,LUV,SWN,SPGI,SWK,SPLS,SBUX,STT,SRCL,SYK,STI,SYMC,SYF,SYY,TROW,TGT,TEL,TGNA,TDC,TSO,TXN,TXT,COO,HSY,TRV,TMO,TIF,TWX,TJX,TMK,TSS,TSCO,TDG,RIG,TRIP,FOXA,FOX,TSN,UDR,ULTA,USB,UAA,UNP,UAL,UNH,UPS,URI,UTX,UHS,UNM,URBN,VFC,VLO,VAR,VTR,VRSN,VRSK,VZ,VRTX,VIAB,V,VNO,VMC,WMT,WBA,DIS,WM,WAT,WEC,WFC,HCN,WDC,WU,WRK,WY,WHR,WFM,WMB,WYN,WYNN,XEL,XRX,XLNX,XL,XYL,YHOO,YUM,ZBH,ZION,ZTS
2015-01-02,154.673182,42.612569,60.806567,85.242507,19.765196,139.072735,72.339996,158.078332,12.606745,86.98715,210.163036,57.759789,39.697941,128.212213,63.25,58.527105,57.996646,258.395717,30.792905,186.600006,54.294603,283.992287,67.182394,529.549988,524.812404,45.327841,308.519989,42.260951,52.742208,56.339789,89.616014,54.134802,95.802345,51.31753,124.394312,87.555093,51.879558,151.669718,52.625594,80.691971,52.288505,120.460538,91.766459,61.180389,35.276475,104.704758,23.983543,48.843017,34.717073,43.709974,64.522794,30.133583,59.529999,78.926117,60.040001,616.789978,156.274598,49.181868,54.582383,67.202935,17.358522,38.917156,165.645246,38.421844,36.186203,134.713124,76.085122,149.169998,35.695058,342.01001,337.033078,30.842411,121.543114,53.159792,124.679969,13.22,56.731999,97.409824,42.762142,69.976199,28.456043,29.874852,41.677419,78.703826,77.330256,61.387965,136.839996,66.470001,43.094023,84.349888,34.669998,53.369401,113.519997,52.220001,21.184411,33.382006,65.029999,51.52606,29.642493,166.429993,19.546924,102.127569,678.400024,113.796863,38.181947,102.73983,105.799846,48.177501,76.570752,25.845338,53.452587,23.792581,50.54945,97.987038,79.120279,32.741108,34.317647,39.499518,52.669998,65.664582,27.606547,44.589563,26.431808,101.010002,63.658283,60.839312,95.591885,21.764885,133.742825,19.766595,73.329443,,33.890364,136.575808,91.599143,24.35257,64.167076,54.191945,75.830002,83.45014,70.147639,47.723222,51.385601,58.812063,60.706342,62.468291,34.48,33.439999,69.070036,70.349998,71.190817,68.113264,42.482094,67.846678,81.165632,66.332733,76.309582,117.238681,24.01,72.769811,62.703664,23.657407,101.838945,61.940173,63.860001,46.869999,57.012996,78.992411,34.57,90.60676,77.222082,79.275025,213.615376,58.918538,199.310365,73.322501,49.858125,34.478436,84.147666,43.070309,84.650002,55.068737,85.903712,130.330002,78.449997,44.506152,127.95133,169.592916,60.532799,19.165102,44.549999,35.584107,70.620003,31.12218,57.817308,58.5127,55.333163,46.52,54.036699,13.579014,43.650058,53.553509,22.855546,5.61027,39.11453,48.288646,132.297572,23.302336,26.742054,49.609164,31.550733,100.103895,91.670252,40.266037,188.448888,27.711194,243.374702,38.016752,26.629808,62.041705,101.543303,67.921787,40.066971,51.935688,73.970001,35.902505,60.863154,71.554696,,26.379999,98.676079,95.555242,24.859874,21.610143,17.005147,141.202811,9.985537,73.665001,90.553722,185.419998,60.483905,33.928402,42.455881,149.988688,73.760002,48.874022,19.145771,97.150371,88.886509,525.570007,36.28818,34.554497,44.523607,81.278922,95.61918,98.072366,41.563362,59.151368,21.679309,116.514865,61.438421,13.169319,107.891782,23.597933,39.212839,65.501159,54.504734,,30.89783,76.892358,121.710939,111.419998,76.871019,39.891217,43.946211,49.349998,22.058011,66.01205,55.011825,43.423814,27.780001,181.185548,41.15695,65.280002,75.033639,119.165057,74.030736,61.51962,96.959999,27.176807,42.932077,75.287015,54.322426,108.514957,21.32123,84.211938,26.902749,71.192046,86.81783,204.399912,95.480372,69.727532,53.612048,50.180968,301.950012,74.779999,42.145826,34.75,44.038037,70.125496,154.570007,70.796028,35.603653,114.228553,36.053333,92.853423,37.036534,42.436644,63.595493,45.818598,56.349998,46.198335,61.58517,19.745215,39.341415,49.848572,36.410275,26.6,19.14284,15.215151,14.632075,99.730218,42.403625,46.315896,15.634789,45.416353,68.966971,102.236459,64.592883,140.962891,26.08024,45.934043,19.588307,192.110001,73.44729,71.544741,43.366158,42.883167,63.253452,122.965415,46.443891,42.9572,,63.329828,13.758518,88.533185,43.541088,164.803723,28.918232,49.90813,73.937886,67.702594,63.287061,149.726192,86.258482,176.273761,111.027115,32.867279,122.632954,1142.060059,48.255696,84.121149,25.111905,40.385539,83.883118,38.425251,176.898553,20.42801,125.891106,70.400002,28.35,68.886513,65.80127,55.043375,103.096099,44.31485,68.989998,60.78938,410.160004,9.966727,38.50788,29.536923,55.552553,105.139959,81.814107,154.334747,45.900747,79.446909,87.760884,59.240002,56.010057,80.962764,73.368464,57.975377,41.546024,105.903025,256.079172,127.261887,171.934819,71.250101,115.305861,131.724431,44.507757,41.948349,27.17,86.079881,91.731059,16.10814,39.431463,75.177773,131.639999,91.333287,39.689153,19.639734,29.102844,37.651595,78.982677,70.253601,60.500099,29.09287,44.0,71.660638,50.438615,41.987277,160.458851,98.228016,100.175436,126.997232,100.973469,81.329171,66.065966,53.163426,33.585529,76.273603,180.899894,17.775706,74.589996,36.988159,35.69425,38.997435,29.159791,126.839996,42.715585,33.445,112.381773,66.339996,97.104096,103.338427,103.589996,108.776083,110.166016,33.076477,35.099998,70.007048,46.523253,87.019997,65.764601,57.189999,63.970001,42.39157,123.07,71.009416,65.17237,102.010713,66.081436,80.624861,73.063603,91.243118,48.652801,113.879997,49.214772,51.253381,68.972109,103.526098,16.814175,,33.014277,183.873481,48.415629,38.84805,81.317386,139.211946,33.645629,8.548604,41.009791,32.821896,36.813509,50.169998,49.479062,110.705673,27.74294,42.554622
2015-01-05,151.184883,42.622058,59.662235,83.803248,19.490271,135.732125,71.980003,155.994684,12.247867,85.811644,202.542726,56.246761,38.954092,124.112735,61.939999,57.692804,56.073362,255.962629,30.417834,182.169998,54.186112,280.041452,65.850627,519.460022,513.872306,45.068664,302.190002,41.838246,52.712859,55.510583,87.246037,53.063875,94.418228,50.527885,120.40134,86.809823,50.321793,149.867407,51.664128,74.328006,51.337631,118.348209,90.881186,57.423108,35.583714,101.755057,23.21484,47.152948,32.705756,43.449464,63.075629,29.848884,58.66,78.869263,59.209999,608.48999,157.330184,48.574098,53.600932,65.737085,16.854252,37.916813,163.182534,37.467979,35.043973,135.541476,75.212513,147.0,34.774845,336.73999,328.312704,30.282994,120.701344,51.625401,125.810317,13.81,55.845416,95.85267,42.529553,66.905739,28.539492,28.237194,41.042787,76.891032,76.888424,63.345091,135.610001,64.580002,42.886158,79.897376,33.919998,52.853141,111.93,52.080002,20.512032,32.673724,64.169998,51.349916,28.651794,160.5,18.290618,98.04537,667.690002,111.937369,37.757115,100.971378,99.672409,47.486716,75.175007,25.33049,51.768033,23.235243,49.426659,98.005902,79.569112,32.470904,33.784163,39.499518,52.34,65.179514,27.043543,43.000173,26.144025,96.110001,60.628696,60.261552,97.866481,21.462202,132.222269,19.708543,72.859085,,32.973389,131.94929,90.693751,23.845226,63.530798,53.793069,74.699997,81.664757,67.084298,46.927511,51.029375,56.631696,61.876407,61.072887,33.060001,32.130001,68.62115,69.620003,70.327235,65.738098,41.168215,67.63821,80.372727,64.541902,75.211008,113.374091,23.23,70.257876,60.10986,23.459596,99.564147,61.788888,63.889999,46.57,55.84118,78.398012,33.91,85.14521,73.097993,78.612124,211.419386,59.44022,200.106276,72.439803,49.412795,33.496485,82.61699,41.732243,84.220001,56.283354,83.553228,129.759995,77.190002,43.745603,129.685749,166.986827,59.485286,18.586642,41.830002,34.630962,69.82,30.435733,55.869062,56.459118,54.119077,44.700001,53.89206,13.048585,43.065327,51.777721,21.496831,5.491981,39.366705,46.956988,129.535998,22.8746,26.920023,48.712445,31.088884,99.464854,93.486076,39.582037,182.565003,27.095171,237.424309,37.265849,25.974956,60.8252,95.1551,66.091445,39.223253,52.086856,71.809998,36.26273,59.182057,68.089885,,26.120001,96.60582,93.734322,24.416808,21.437698,16.722011,137.460173,9.690725,73.154999,88.315699,190.720001,59.432179,33.545822,42.688018,147.628626,74.220001,48.102907,18.597398,95.724669,88.535679,514.369995,35.231243,34.723014,42.917805,79.940874,94.05851,97.387403,40.934336,57.315014,21.437892,111.502848,60.293721,12.770249,107.275521,23.811113,38.150309,64.038123,54.175455,,30.678974,75.739642,118.503245,112.389999,75.932512,39.437048,43.60885,48.57,21.336715,65.361922,53.316062,42.753578,27.440001,177.41768,40.170919,63.717915,71.257125,115.32562,74.400273,60.995167,96.07,25.91299,41.737436,73.224493,53.941014,104.090173,20.95465,81.843228,26.893919,69.988665,85.858981,206.076936,93.751135,69.43652,54.408872,48.505477,295.450012,73.0,41.206538,33.779999,43.633071,69.858438,154.110001,70.364698,35.07139,111.910402,36.476665,91.03296,35.878844,41.676364,62.209028,43.377478,55.720001,45.957015,58.773451,19.093677,38.003465,47.311428,35.987121,24.9,19.261616,14.756451,14.299972,98.673928,41.239938,45.570203,15.450634,41.066535,68.007748,99.651275,62.221447,137.988857,25.08445,44.181409,19.257458,188.720001,70.724324,70.263285,40.881642,42.281771,61.127987,117.691116,46.262134,43.031518,,60.746486,13.431584,87.867593,42.514035,163.102573,28.761318,50.750226,73.381214,63.609905,62.862935,139.677188,83.618111,171.248369,108.1619,32.107969,119.396086,1097.579956,46.67232,83.721192,24.833295,40.357643,81.220753,37.489838,177.729999,20.130142,121.476853,67.629997,27.549999,68.561928,64.188912,51.625517,101.77405,45.226303,68.089996,61.474096,412.470001,9.625335,38.289571,29.249977,54.391206,101.608147,81.098639,149.811723,45.866467,78.259278,84.945841,58.169998,55.494258,78.770239,71.71637,57.668026,40.952509,103.966182,255.318078,128.938327,172.639859,70.093694,115.933146,129.356506,44.31844,40.916592,26.01,84.555563,89.772631,15.952638,38.676143,73.930411,130.100006,89.924275,38.272025,19.363442,28.875787,37.283111,77.168359,68.994577,59.322086,28.580472,43.07,68.395568,49.655819,41.180789,159.220012,97.536607,98.968842,125.252661,99.298553,79.71082,65.327145,52.211273,33.290661,74.710421,179.710663,16.520026,72.730003,36.235695,34.961208,38.09937,29.466541,127.150002,41.686522,32.650002,108.582336,66.150002,95.504648,101.269412,92.25,106.960628,107.912459,32.029148,35.099998,69.418592,44.610199,85.739998,66.096521,56.240002,63.139999,42.039511,121.029999,69.031701,63.733773,102.26709,64.256249,80.390214,71.621558,89.909749,48.163922,113.019997,48.613353,49.847895,69.823621,102.157376,16.654754,,33.014277,180.081887,48.106573,37.310278,79.850834,136.842623,33.263716,8.362089,40.257319,33.021971,34.52233,49.130001,48.473752,114.835386,26.703437,42.299155
2015-01-06,149.572715,42.138042,59.366924,83.198762,19.126976,134.031987,70.529999,155.885018,11.971807,85.938995,198.178259,55.745572,38.347271,124.068658,60.669998,57.013722,54.977087,254.446932,30.320594,177.949997,54.097347,276.478749,65.802719,506.640015,501.962262,45.337096,295.290009,41.351222,51.891055,55.814627,85.386663,52.311334,94.168315,50.661078,117.161763,87.284086,49.355584,145.039083,51.0068,73.778875,50.132568,119.961263,90.336407,56.800088,35.872329,101.764636,22.34044,46.223408,32.946242,43.365729,62.199712,29.893368,57.5,78.215412,59.119999,607.820007,159.469645,49.058413,53.435739,64.625401,16.349983,36.820285,163.746282,37.268821,34.360508,135.281408,74.796045,146.839996,34.461972,334.649994,323.210872,30.096522,119.279673,51.266083,128.25149,13.7,55.750082,93.672654,42.296968,66.033881,28.066616,27.840185,40.768094,75.45988,76.062389,64.003927,134.820007,63.77,43.301888,79.383274,33.66,51.810884,110.510002,52.25,20.054816,32.268992,63.52,52.412328,27.602242,156.309998,17.79601,98.000009,664.380005,110.952935,37.443316,101.371028,97.920292,47.122655,75.028606,25.321129,49.945564,22.975792,48.041088,98.420984,78.357264,32.52681,33.38865,39.799467,50.98,64.494715,26.690759,41.709397,25.885756,94.18,58.125593,60.600876,98.493956,21.093304,133.969497,19.563413,72.720744,,31.65937,132.68617,90.761174,23.523257,63.096629,53.978591,73.620003,80.984617,66.659107,45.82128,50.396085,55.473978,61.684444,59.639251,31.98,31.120001,67.752652,68.669998,69.968938,65.425824,40.506617,67.732973,80.251454,63.794973,76.445762,112.911502,22.59,69.962917,59.436021,23.156564,96.586397,62.025265,63.509998,45.959999,55.748909,78.253912,34.299999,82.718944,72.261225,77.988219,206.810596,59.777315,202.986724,71.770499,49.44063,33.239527,82.587555,41.257129,83.279999,57.507309,83.109039,126.730003,76.150002,42.994445,131.382469,166.976983,59.40769,17.837486,40.860001,34.812511,69.889999,29.633267,55.142105,55.919207,54.468735,43.77,52.493894,12.924817,42.090778,50.764361,21.865626,5.441286,38.843682,46.387587,129.688891,22.381773,27.304059,48.591013,31.559787,95.386272,94.31672,39.127704,178.87183,27.163619,234.058145,36.900028,25.553637,60.09907,93.751635,64.763735,38.580879,51.406598,71.690002,36.951164,57.537104,67.03789,,25.75,96.310063,93.515046,24.233802,21.346937,16.595232,137.351547,9.433955,73.389999,87.10105,188.309998,58.189229,32.920626,42.077438,144.444872,71.489998,47.451128,18.096298,94.549422,85.816751,519.789978,34.498803,35.042303,42.13984,78.563766,93.306734,96.908862,40.486392,55.828894,21.138532,109.054895,60.471989,12.38068,106.239087,23.950142,37.399211,62.146427,54.102284,,30.678974,74.962227,118.035459,110.599998,74.66503,39.560053,43.241723,47.02,21.112529,65.691698,51.610712,41.592463,26.950001,176.583501,39.460975,63.862555,69.748393,112.740653,75.218535,60.770406,93.889999,25.523393,41.325169,72.304583,53.216335,103.091655,20.929076,81.666312,26.320018,69.670978,86.017236,205.603426,93.388094,69.0873,56.546228,47.034767,291.119995,66.870003,40.408145,32.869999,42.992654,71.074008,152.740005,70.029212,34.829451,110.899194,37.426666,90.074305,34.845531,42.232665,61.683134,42.270356,54.18,45.928058,58.049361,18.912694,37.66186,46.501427,35.362013,24.6,20.06336,14.551501,14.133921,99.057185,40.350617,45.302141,15.270161,40.591835,67.576542,96.475998,60.47156,138.749214,24.762003,43.544087,18.673603,188.080002,70.123264,69.801587,39.178961,41.845276,61.211517,115.967919,45.764691,42.724948,,60.22412,13.213627,87.201994,42.128891,162.795973,29.001304,50.675372,74.010895,61.830474,63.075001,139.307598,81.452628,167.907735,107.895704,32.098928,117.867307,1079.959961,46.011029,83.339834,24.526826,40.497126,79.535832,37.535691,180.762876,19.889925,116.56437,64.669998,27.209999,67.588166,63.225313,50.264337,101.411317,45.818749,67.5,61.91494,396.890015,9.302911,38.422454,29.361052,54.064881,100.443507,80.992286,147.722661,45.954611,78.48914,84.01383,57.200001,55.752155,77.229804,70.286484,56.078579,41.166564,102.993035,254.547217,125.908971,177.445196,67.858629,116.826543,128.960237,44.850333,39.757091,24.709999,83.332236,88.874616,15.833724,38.36143,71.81948,130.5,89.797952,37.168756,19.064127,28.480905,37.084697,75.805315,68.985249,58.603785,28.106028,42.630001,68.158281,48.835293,41.001569,156.97213,97.858632,98.085276,124.083001,97.786342,78.810679,65.006348,51.504524,32.769728,73.567344,180.168059,16.147245,70.010002,35.786166,34.472514,38.323885,29.633857,126.949997,41.133876,32.110001,106.33679,64.580002,95.311938,100.604707,89.389999,105.447742,107.95217,31.343624,34.48,69.01047,44.064933,84.860001,67.567724,55.18,62.919998,42.463789,117.360001,67.666131,63.323092,103.096022,64.108267,81.009679,71.804219,89.432854,48.201529,112.529999,48.742889,48.807835,70.818541,99.879295,16.626621,,32.977705,178.595735,47.76854,36.803414,78.898529,133.923615,33.440702,8.250181,39.674153,33.183938,34.319315,49.209999,47.878772,113.861957,25.683549,41.886482
2015-01-07,150.656926,42.479698,61.766332,84.945063,18.714587,136.408194,71.110001,159.234812,11.99021,87.663059,203.042092,56.095458,38.856219,125.408709,60.16,57.886825,54.755909,264.478438,30.820687,187.929993,54.837055,278.59847,66.885376,505.149994,501.102268,46.170159,298.420013,41.672841,51.861702,56.606974,87.251512,52.56218,95.158346,51.308018,119.243005,89.026286,49.503471,150.104554,51.879968,74.955576,50.659785,120.556552,91.367598,56.167485,36.235427,103.191599,22.551833,46.918216,33.798864,43.784407,62.447249,29.929459,57.380001,78.89769,59.509998,607.23999,161.316936,49.542728,54.873907,65.195996,16.427563,37.580161,168.572826,37.447014,34.81927,138.450344,77.552679,148.880005,35.455801,353.23999,330.051105,30.357584,121.131577,52.470285,129.685789,14.03,56.474606,96.20303,43.018957,66.06231,28.391139,28.078391,42.567799,76.318572,78.79022,65.08907,138.550003,64.779999,43.462509,80.613449,34.009998,51.73296,114.550003,52.535,20.314802,32.437631,64.190002,53.90675,28.141732,156.789993,17.736658,97.918368,694.26001,112.533996,37.863324,103.748939,97.088785,47.766763,74.638186,25.55515,50.408567,23.062275,48.757763,100.109603,79.263909,33.057897,34.418822,40.296259,52.650002,65.008314,26.666596,42.113971,26.49822,91.989998,58.513526,61.499613,101.033272,21.39599,136.302277,19.631141,74.242485,,32.075317,133.320445,92.39859,24.73308,63.478399,56.366611,74.290001,80.635095,67.190597,45.578686,51.702246,55.734465,62.178059,60.528105,32.209999,31.32,68.572355,70.830002,70.253736,65.965203,40.441389,68.718449,81.202946,65.07285,76.690901,113.152436,22.950001,69.515717,59.611405,23.118686,98.002044,63.065321,65.0,46.810001,55.628961,79.046445,36.0,82.198329,72.360839,79.304269,207.48919,60.660169,206.047217,72.100303,50.164286,33.285412,82.587555,41.266828,84.559998,58.338852,83.951144,128.350006,76.150002,42.712761,134.134919,168.206273,60.387309,18.036629,41.75,35.102993,70.839996,29.874973,54.97733,55.78423,54.876665,42.279999,54.885239,13.296118,42.695001,51.430284,22.185895,5.483532,40.720954,47.250871,129.191995,22.391072,27.922264,49.618503,32.456322,96.842913,96.084255,39.587031,181.537508,27.505852,234.267935,37.891601,26.44202,61.089247,97.148997,64.934441,38.945209,51.652245,72.989998,37.735656,53.741064,66.883473,,26.4,99.611039,94.191938,24.628709,21.464925,16.789625,139.95855,9.557585,74.870003,88.047903,194.919998,58.504745,33.61114,42.672414,143.500844,74.449997,47.368509,18.569033,95.48384,86.65723,522.640015,34.953102,35.09552,41.581298,78.436793,95.390785,99.048212,41.13448,55.914086,21.611711,109.596732,61.935707,12.475698,106.976729,24.57114,37.893834,63.180804,56.077954,,31.607901,77.785936,120.011626,112.540001,75.052047,40.421083,45.375032,47.02,21.35621,65.230012,52.329257,41.762383,27.33,178.861098,39.460975,65.762129,70.47933,112.978242,76.92545,63.261537,96.910004,25.836971,41.667166,73.960412,53.921943,105.499835,21.245669,82.936658,26.408311,71.528999,87.516021,211.847885,95.0409,70.813996,57.755523,47.658424,296.48999,68.709999,40.633572,32.099998,43.53889,71.958058,154.050003,72.272144,35.92301,112.288304,38.653332,91.449343,35.343052,42.455188,61.606638,42.179606,56.110001,46.584446,58.105785,18.930793,37.857198,46.742859,35.57359,23.610001,19.885194,14.512462,14.075314,99.96391,40.483069,46.237917,15.527979,40.436831,69.890985,96.475998,61.446908,143.13806,24.875807,43.947099,18.624948,189.789993,70.132373,70.037148,38.892288,41.854978,62.028294,116.872361,47.445804,43.505313,,60.680003,13.340768,89.751871,42.385653,165.515833,29.398203,51.077706,74.567574,62.102072,64.541001,137.779256,82.392902,172.11481,108.374856,32.243558,119.188479,1069.569946,46.802715,83.776997,25.037607,41.110859,79.582372,38.113447,184.466566,20.870007,119.543744,66.650002,27.190001,68.376453,64.026724,48.803799,102.680869,46.56614,68.800003,63.518856,407.720001,9.359809,38.289571,29.833125,54.823111,100.613943,82.104155,149.232857,46.850786,79.676779,84.45131,56.93,56.765331,77.220351,70.02563,56.438616,41.22494,104.655885,258.889373,128.271668,180.710607,68.976165,118.176148,129.772109,45.346165,40.091185,24.24,84.43906,90.403147,16.153875,39.305576,72.491143,131.300003,91.498487,37.558705,19.240646,28.826428,38.171256,76.919692,71.596556,60.366017,28.34325,42.779999,67.019307,49.712404,41.2704,162.067336,99.582428,99.757403,127.800131,100.667199,79.643788,66.338161,51.563418,33.11374,75.951195,182.555664,15.990286,70.839996,34.515768,33.192133,38.792443,29.838356,130.580002,41.495954,33.279999,106.924229,65.529999,96.285101,101.540913,88.580002,106.591864,111.178623,31.638781,35.380001,69.893151,43.722987,86.839996,68.572451,55.639999,62.959999,42.189766,120.660004,67.148163,64.171502,105.275199,65.321762,83.159051,73.640419,90.347721,48.239136,115.93,49.344312,49.098304,71.472853,101.379264,16.4672,,33.078275,182.796982,48.454258,36.605824,80.374605,137.8567,33.729464,8.355872,39.692965,33.20299,34.590001,48.59,49.465385,116.693754,25.928715,42.751131
