,A,AAL,AAP,AAPL,ABC,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,AIZ,AJG,AKAM,ALB,ALK,ALL,ALXN,AMAT,AME,AMG,AMGN,AMP,AMT,AMZN,AN,ANTM,AON,APA,APC,APD,APH,ARNC,ATVI,AVB,AVGO,AVY,AWK,AXP,AYI,AZO,BA,BAC,BAX,BBBY,BBT,BBY,BCR,BDX,BEN,BF-B,BHI,BIIB,BK,BLK,BLL,BMY,BRK-B,BSX,BWA,BXP,C,CA,CAG,CAH,CAT,CB,CBG,CBOE,CBS,CCI,CCL,CELG,CERN,CF,CHD,CHK,CHRW,CHTR,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COG,COH,COL,COO,COP,COST,CPB,CRM,CSCO,CSX,CTAS,CTL,CTSH,CTXS,CVS,CVX,CXO,D,DAL,DD,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISCK,DLPH,DLR,DLTR,DNB,DOV,DOW,DPS,DRI,DTE,DUK,DVA,DVN,EA,EBAY,ECL,ED,EFX,EIX,EL,EMN,EMR,EOG,EQIX,EQR,EQT,ES,ESRX,ESS,ETFC,ETN,ETR,EW,EXC,EXPD,EXPE,EXR,F,FAST,FBHS,FCX,FDX,FE,FFIV,FIS,FISV,FITB,FL,FLIR,FLR,FLS,FMC,FOX,FOXA,FRT,FSLR,FTI,FTR,GD,GE,GGP,GILD,GIS,GLW,GM,GOOG,GOOGL,GPC,GPN,GPS,GRMN,GS,GT,GWW,HAL,HAR,HAS,HBAN,HBI,HCA,HCN,HCP,HD,HES,HIG,HOG,HOLX,HON,HP,HPQ,HRB,HRL,HRS,HSIC,HST,HSY,HUM,IBM,ICE,IDXX,IFF,ILMN,INCY,INTC,INTU,IP,IPG,IR,IRM,ISRG,ITW,IVZ,JBHT,JCI,JEC,JNJ,JNPR,JPM,JWN,K,KEY,KIM,KLAC,KMB,KMI,KMX,KO,KORS,KR,KSS,KSU,L,LB,LEG,LEN,LH,LKQ,LLL,LLTC,LLY,LMT,LNC,LNT,LOW,LRCX,LUK,LUV,LVLT,LYB,M,MA,MAA,MAC,MAR,MAS,MAT,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,MHK,MJN,MKC,MLM,MMC,MMM,MNST,MO,MON,MOS,MPC,MRK,MRO,MS,MSFT,MSI,MTB,MTD,MU,MUR,MYL,NBL,NDAQ,NEE,NEM,NFLX,NFX,NI,NKE,NLSN,NOC,NOV,NRG,NSC,NTAP,NTRS,NUE,NVDA,NWL,O,OKE,OMC,ORCL,ORLY,OXY,PAYX,PBCT,PCAR,PCG,PCLN,PDCO,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKI,PLD,PM,PNC,PNR,PNW,PPG,PPL,PRGO,PRU,PSA,PVH,PWR,PX,PXD,QCOM,R,RAI,RCL,REG,REGN,RF,RHI,RHT,RIG,RL,ROK,ROP,ROST,RRC,RSG,RTN,SBUX,SCG,SCHW,SEE,SHW,SIG,SJM,SLB,SLG,SNA,SNI,SO,SPG,SPGI,SPLS,SRCL,SRE,STI,STT,STX,STZ,SWK,SWKS,SWN,SYK,SYMC,SYY,T,TAP,TDC,TDG,TEL,TGNA,TGT,TIF,TJX,TMK,TMO,TRIP,TROW,TRV,TSCO,TSN,TSO,TSS,TWX,TXN,TXT,UAA,UAL,UDR,UHS,ULTA,UNH,UNM,UNP,UPS,URBN,URI,USB,UTX,V,VAR,VFC,VIAB,VLO,VMC,VNO,VRSK,VRSN,VRTX,VTR,VZ,WAT,WBA,WDC,WEC,WFC,WFM,WHR,WM,WMB,WMT,WU,WY,WYN,WYNN,XEC,XEL,XL,XLNX,XOM,XRAY,XRX,XYL,YHOO,YUM,ZBH,ZION
A,1.0,0.466681880588,0.509394246594,0.507993178023,0.649453294009,0.590990332844,0.669340448769,0.676259114981,0.68074811079,0.672113478147,0.736176963579,0.666656047546,0.7069119594,0.610352741551,0.561852484955,0.705308936807,0.69516525037,0.740189430572,0.56378425252,0.687321035751,0.664838708348,0.685207843392,0.670544721754,0.499795994954,0.701132663268,0.664931237619,0.683645038213,0.481549860437,0.657524011699,0.761519561798,0.794989623758,0.541170872498,0.78341710624,0.550470470164,0.488500910858,0.519101006773,0.664080776325,0.663550007254,0.719980008366,0.691065288694,0.764689075134,0.75998078107,0.767521874073,0.533302992871,0.625080858908,0.540346037184,0.664837358983,0.544155506191,0.684733965608,0.753944271099,0.445764197621,0.716154535838,0.682130772614,0.671875007704,0.577547889128,0.695750405839,0.404979220471,0.643694251344,0.709856676992,0.754193282328,0.652830522067,0.690673805987,0.49820706699,0.724329025286,0.764435101044,0.71596698335,0.566926815432,0.691640102353,0.555477239466,0.69169763672,0.701217960287,0.712246970548,0.643376954093,0.469549655643,0.662356727551,0.767306532536,0.628762981333,0.683041518611,0.501865179044,0.676864629074,0.573552853137,0.651832225918,0.552619161931,0.635566218982,0.503475804534,0.509346148636,0.592504605432,0.716528569498,0.515663056602,0.737914871264,0.731257158866,0.52372734128,0.403907577058,0.689254583518,0.634404321757,0.681917345317,0.538339445949,0.752855825802,0.609996754945,0.615245506069,0.609950039633,0.670285549674,0.588739298711,0.686447962486,0.689620456977,0.569226702238,0.663808441413,0.563995730353,0.480990854479,0.601507373037,0.557172893454,0.747626293471,0.704317264795,0.569272672307,0.708363494749,0.686172840539,0.591111221398,0.689078565429,0.625036320971,0.553786041455,0.433746059885,0.759378256017,0.765397803547,0.683780325598,0.34628801391,0.555511265822,0.631640353774,0.821032896842,0.687798638903,0.653088140684,0.621064429286,0.670267634906,0.620484296906,0.427648138887,0.765362181375,0.736592814414,0.782179097539,0.451686216533,0.4870244063,0.663373208396,0.511169219128,0.63879864921,0.714697315655,0.612731465097,0.597164773281,0.609221686013,0.501542505869,0.760180874374,0.55874062515,0.543502404358,0.758916132602,0.745810666578,0.657094558623,0.64199665242,0.646408563651,0.581180745556,0.601879762209,0.580128161795,0.638249559646,0.689137696366,0.771754938328,0.542137299027,0.515312489699,0.509913970392,0.745161844517,0.343544568362,0.74637728959,0.682930974412,0.775415370185,0.404239483123,0.698942359038,0.722591804811,0.500037522707,0.554291467661,0.696492835985,0.723604914652,0.694835520292,0.640763089988,0.71148268498,0.750213561483,0.767017078835,0.78497580647,0.691961106184,0.660290785137,0.622984226463,0.515251513683,0.711415557698,0.522492245533,0.706888141737,0.717654962111,0.670776746529,0.509490570719,0.422050247676,0.6953688016,0.673132298992,0.523604414904,0.523604197897,0.723777259232,0.690122147496,0.511627781258,0.536011638282,0.691875641042,0.703741025805,0.73103392994,0.693647593837,0.673837812096,0.628962442614,0.715738983474,0.615157621873,0.437362039762,0.677785364654,0.671427754267,0.62575927683,0.703722956964,0.76521126064,0.704034023708,0.74703204225,0.76990526126,0.692878386383,0.555702491134,0.547414253337,0.62345575838,0.765207094071,0.745976644402,0.739230887332,0.379087299754,0.513605742671,0.645534238808,0.657824687965,0.716791564527,0.628222548871,0.530308863814,0.603949620135,0.647113604613,0.659925982951,0.714668389819,0.688749404064,0.702358576604,0.519916942477,0.596699404923,0.776446795723,0.778924643824,0.681285818387,0.696192009679,0.730472577408,0.63400726736,0.617679229459,0.724470308638,0.649664853197,0.461103990277,0.694601653752,0.70466005931,0.64304031815,0.506298885042,0.481710537502,0.605430362993,0.605714086888,-0.105970606813,0.558835095079,0.55555073868,0.735557981028,0.784892001524,0.641806121107,0.725551294426,0.654419552637,0.696340337541,0.727284641284,0.678682287336,0.685558972984,0.568087602139,0.528839721126,0.806401261425,0.634282332587,0.584767444288,0.611400322228,0.780882423119,0.609116949492,0.476661572557,0.698228779915,0.63544979062,0.630327687144,0.658443295476,0.692632311255,0.722402436026,0.71694021347,0.675340155484,0.542923089046,0.615210677508,0.673805746292,0.717246950634,0.572510343382,0.681782483651,0.780596140533,0.702426100851,0.464887782741,0.653325145249,0.6766978085,0.647227288837,0.777163585241,0.45999157851,0.520370606676,0.689380667474,0.622224746102,0.593162658986,0.622795866256,0.664865995435,0.682032096759,0.64825113551,0.612659923272,0.695755233587,0.771642498859,0.583029027375,0.674442326005,0.723499992051,0.721754468355,0.677781547296,0.62251190708,0.273912117078,0.29259939054,0.667737754606,0.63933060062,0.613152889206,0.44059703391,0.693155790222,0.700947768552,0.654776635778,0.720536851372,0.611889330094,0.734704715245,0.771969051318,0.505016633204,0.627614824216,0.636527419314,0.698075643197,0.773128352285,0.68102109618,0.481357006858,0.729179621703,0.703767754893,0.68875809386,0.728123536749,0.436264723222,0.57909425183,0.701025660264,0.584938222327,0.514658206326,0.631798192799,0.754133574838,0.524124712971,0.678005311648,0.75622858576,0.657600114846,0.758800499325,0.70507044142,0.561010484425,0.710011157508,0.759651022343,0.672836021429,0.746589575796,0.445533868816,0.506294090078,0.79108984004,0.695773255148,0.622834004499,0.663827970412,0.760832228929,0.66136568712,0.697236972777,0.761965862092,0.522307088741,0.69541097217,0.707790166617,0.297808570521,0.71027083283,0.669482389328,0.588063810129,0.586433506429,0.591989584356,0.735368558337,0.765492051596,0.541863615975,0.482336585948,0.705251692148,0.653170578461,0.587407825042,0.610176651741,0.731802833587,0.69380257749,0.631571293185,0.718717646795,0.570521937494,0.716037592512,0.708834757,0.81286093538,0.640312370915,0.481274984363,0.69850011862,0.612233707879,0.511393235855,0.653769382361,0.661853604321,0.701220646245,0.735026431121,0.498947458608,0.587134385629,0.748885977994,0.528801755184,0.587478071403,0.705679538018,0.664387799924,0.471121403605,0.577238083735,0.576423214376,0.688150477839,0.675525264438,0.728900674773,0.650206115156,0.491019935296,0.645218547702,0.585545454106,0.749488404556,0.770254157908,0.259878225644,0.798139374337,0.665905799902,0.558152283924,0.547275028211,0.597888924032,0.658460338283,0.673538414014,0.683544785948,0.730791547449,0.580282611117,0.414976503961,0.681104458447,0.589826021416,0.478588769195,0.625629574512,0.731073549645,0.746286271811,0.759608850931,0.494331418727,0.699107854445,0.69152809942,0.744136350134,0.585732804325,0.737404672382,0.581440531037,0.70305624921,0.638127816303,0.593989569198,0.723392345129,0.510651162991,0.60912639988,0.284073378284,0.673712960232,0.489814160612,0.819770062155,0.458833274529,0.494451817731,0.604369005092,0.69237737869,0.627876228614,0.602816758153,0.629881357465,0.667105182918,0.48154270981,0.672973007632,0.712925550347,0.71921570095,0.62472053078,0.626317147126,0.629433348751,0.713435350214,0.626043132566,0.685783811337,0.794786644398,0.706007513871,0.300620845851,0.506147267421,0.5802402886,0.65324188419,0.723320437051
AAL,0.466681880588,1.0,0.324182305911,0.391455886455,0.431134320932,0.381165272617,0.398798292237,0.482123131516,0.397462184123,0.42969890149,0.471288156415,0.412683382347,0.498172801244,0.416139269326,0.38870895106,0.406129256163,0.462179224717,0.463036632514,0.391852218996,0.540502866316,0.470488083285,0.494940849961,0.439701054926,0.362229049576,0.401978022328,0.747969748322,0.490028738135,0.27368028996,0.402357661915,0.489881133106,0.559881124678,0.385228808075,0.530562908073,0.395360863136,0.355471024602,0.431350150287,0.474475341756,0.405238563989,0.335983194138,0.283891517229,0.462239819977,0.422063490372,0.48997154248,0.33140783833,0.424984147305,0.363210584125,0.490120015087,0.435216679742,0.528137294685,0.529388405725,0.32476860275,0.486386390914,0.503325624475,0.409973935745,0.433273867862,0.509166759806,0.365328427667,0.396803599623,0.394898601252,0.481432502266,0.4408576097,0.312566845575,0.291077807243,0.494146675626,0.497041877573,0.525307781803,0.389243437455,0.50376957263,0.382736776468,0.44035624997,0.493614239886,0.556937880181,0.421909545578,0.289652213898,0.483945699383,0.45309326926,0.456017923783,0.424224023512,0.365849061557,0.503486433551,0.334980498992,0.55386167095,0.35314617454,0.422587683605,0.260694270588,0.418043209985,0.325017853995,0.45325509287,0.400711516673,0.472713471308,0.495909214439,0.305421010775,0.306210438092,0.537784112923,0.453623768359,0.431888901508,0.354331860769,0.533537917776,0.432906950772,0.469387350247,0.471264628793,0.517642502853,0.190179818329,0.460566422406,0.504184474752,0.398155075552,0.322735384745,0.421862156061,0.29146256542,0.362339081431,0.335876084099,0.504930860794,0.433289674091,0.449556949887,0.410574976635,0.419925493478,0.371673377134,0.318919037215,0.23595448752,0.369108190498,0.793979349924,0.462525089724,0.466607351931,0.521525306501,0.26695553341,0.379793064133,0.498660030724,0.505909673014,0.444804664441,0.444840926405,0.397756093235,0.329385903964,0.389993157708,0.420227210965,0.462182646029,0.498718855604,0.478748041026,0.359044047779,0.350154760491,0.423712824515,0.34078167382,0.359234521005,0.308865845954,0.308392143932,0.456266498705,0.385904086578,0.342854308279,0.512722522365,0.38774893045,0.326387479376,0.434331733498,0.489281658035,0.270076281591,0.40130771375,0.471484350713,0.333203073352,0.400929802375,0.337065346324,0.427303435303,0.447853407823,0.497259248548,0.442419565641,0.410184136614,0.358257798435,0.524722046253,0.277019975636,0.473693265866,0.546610562938,0.512550327113,0.0800380863483,0.327975117315,0.57433462166,0.347421430393,0.307713247941,0.511232839383,0.453152304548,0.501444304193,0.453908588384,0.494434841556,0.440720413341,0.451877123733,0.480306671032,0.426414340727,0.421096271784,0.437632425585,0.27605529904,0.329311490272,0.387611579062,0.46116032904,0.526005029741,0.544299990142,0.276068324021,0.301039455367,0.411648185758,0.450849433285,0.345853738756,0.345853629401,0.498743250519,0.465707529138,0.383766965183,0.30310727795,0.463939622194,0.537939989495,0.466447292275,0.339734701019,0.435569065643,0.470157272597,0.499802389722,0.368810622544,0.315563867935,0.496161984882,0.491817159482,0.503015787632,0.331539091238,0.536686650759,0.451131375346,0.470697842137,0.496838529057,0.361792394403,0.367508605662,0.433967981109,0.382727084688,0.494663956018,0.474187147464,0.494097866871,0.295617847051,0.399551623147,0.393860688373,0.405616818553,0.468122186947,0.436556100573,0.299764457173,0.373670397175,0.444348323248,0.414083072211,0.444861458485,0.46129350646,0.475340565639,0.430889219413,0.330147989065,0.514229498689,0.515475154757,0.469366632337,0.49199385274,0.447581736456,0.394198602774,0.345254585021,0.514237905005,0.432004494114,0.246655629171,0.476671077168,0.508846559816,0.433761674302,0.357188053452,0.319210789641,0.38776498798,0.372265883416,-0.384866825386,0.375218823838,0.371032105021,0.503589217405,0.488266388236,0.469705955044,0.549131905285,0.499896525983,0.416625689587,0.485744138258,0.468231657576,0.43922557126,0.410051813458,0.406232037406,0.506856968169,0.420532910169,0.420402542014,0.397258840508,0.520841637773,0.758500267171,0.347343641186,0.402520263099,0.470422772178,0.422950860271,0.464251751705,0.494294274515,0.526647451475,0.460604010038,0.48021841033,0.354046484398,0.431552182829,0.404050693153,0.459193924347,0.348940896153,0.43414117461,0.523914795465,0.48802292301,0.350590604994,0.413234434185,0.41991404907,0.467208426164,0.467897185417,0.402350495546,0.349251444889,0.367104386538,0.333111266961,0.409196196523,0.423858800501,0.330217537026,0.476389344176,0.456744794712,0.41782012343,0.484360390051,0.439555840547,0.427195345285,0.311566703404,0.50711056186,0.304268741246,0.435549556998,0.40427033035,0.0624844781734,0.19107243886,0.285063159907,0.405903050742,0.375961888704,0.291079359806,0.464038923611,0.344269692719,0.46615071777,0.460539094642,0.401974524497,0.482012483865,0.501915586018,0.349185150718,0.415435377938,0.522675805909,0.402347569623,0.483323540853,0.48761768497,0.449357114524,0.358088481204,0.528871346829,0.547848313447,0.485718739704,0.303729592364,0.316989637444,0.41011622672,0.396509480489,0.365053453787,0.418056107576,0.523368611982,0.34152331913,0.493852201815,0.476060223966,0.461578557508,0.425714943241,0.528036709822,0.305134866447,0.542476093039,0.456857704063,0.449098225284,0.474049786667,0.356288968183,0.424303205355,0.537841799601,0.483903565697,0.42159469486,0.488435967782,0.453498683921,0.280569323307,0.440180863856,0.551485496596,0.311241046439,0.555649720391,0.479582412085,0.164955706522,0.450508034708,0.421101993292,0.428456484761,0.2678668433,0.411451212175,0.456164247836,0.50599890859,0.4542702207,0.198769333173,0.523987456164,0.444447506286,0.408490688853,0.453790187303,0.470196237754,0.542892124128,0.427095732228,0.441124443075,0.399725693843,0.367479628321,0.494882655209,0.520923034625,0.467822852941,0.3112280928,0.49399614178,0.340486640455,0.441313468818,0.417503941104,0.421111932634,0.502943166941,0.454483578176,0.323909340663,0.413527969222,0.498147870309,0.409394962674,0.319653263759,0.47767660384,0.409343753155,0.237614282301,0.435385573748,0.411302652404,0.450580721038,0.495740563845,0.473136408444,0.497748235751,0.429232479504,0.426848154075,0.423154351118,0.533655099531,0.48218369529,0.185390529991,0.527476550438,0.429087274317,0.467223717596,0.422827238415,0.33632282284,0.38120840405,0.425803834875,0.421575897548,0.509629084883,0.418738361196,0.804028650629,0.477749530358,0.401246117635,0.282631630394,0.458475331111,0.56922052824,0.51320458243,0.559248014476,0.243043125068,0.446595848613,0.525756621702,0.457305722966,0.397590407716,0.424432642591,0.401440171298,0.429793288788,0.380268645535,0.421049598996,0.516721482144,0.450039594389,0.352449714326,0.332425538623,0.440817579895,0.451577990921,0.445824031189,0.369614685709,0.4086626004,0.378201304558,0.507146970696,0.374670058782,0.425032525058,0.421887530051,0.417870995907,0.408362563063,0.475929550002,0.406543950635,0.509506287842,0.410488090404,0.315036426738,0.421459875649,0.495021774585,0.390308690614,0.320571973108,0.479119221858,0.481075490883,0.204418797368,0.318319074838,0.422139647583,0.407295268669,0.507280384172
AAP,0.509394246594,0.324182305911,1.0,0.341137292137,0.481002510995,0.455864833104,0.386685361368,0.435838994764,0.45937231176,0.43982202144,0.533214545041,0.393618115349,0.412369198999,0.448163220966,0.457933010548,0.426429349885,0.464089169463,0.468259048905,0.376091263818,0.442966349538,0.497484713189,0.494223511219,0.501340847583,0.399174653202,0.440009524229,0.475765317506,0.471566834659,0.344383710381,0.437564476901,0.523452729037,0.508367527283,0.435608351913,0.468034967753,0.427754996969,0.292762809372,0.469593909209,0.453111398036,0.473631110076,0.431238583004,0.41873147136,0.478758770107,0.486192271688,0.481361327413,0.333376493621,0.451449161084,0.378987243954,0.44443958577,0.388261189799,0.466303507723,0.520020034332,0.578002325333,0.426516798798,0.470063798726,0.44594771411,0.411252520724,0.477124475316,0.367114448252,0.429997095291,0.429600242327,0.516437517466,0.440409420044,0.422248591526,0.270405696842,0.494549996156,0.515347317501,0.48256708904,0.441692603354,0.513911234392,0.368290633851,0.404903762682,0.508390676849,0.484940558358,0.376897115465,0.321964322284,0.44712673606,0.455344320267,0.463617408947,0.386537503069,0.341431961902,0.455849651684,0.367658450553,0.470917038019,0.311483140805,0.403718868704,0.298919481573,0.341351025046,0.355598350154,0.523572709046,0.425545220763,0.484635856291,0.545694328825,0.39763426131,0.308072534995,0.447227589843,0.481925515161,0.417046651765,0.352130495017,0.467698446395,0.442630279556,0.420345253559,0.453346635553,0.455160226119,0.377013245757,0.427471005037,0.442881923791,0.336055734756,0.403329563121,0.462416203204,0.368726358034,0.37331897362,0.493906981661,0.417630813242,0.461051503058,0.396821856849,0.392884077505,0.406235751435,0.455871072746,0.434911146661,0.396142059477,0.391304904299,0.341550430514,0.481381740911,0.483576211409,0.437991855046,0.323846193419,0.413208182194,0.388498622818,0.483251543919,0.447359001024,0.470112725312,0.416743704842,0.67632233038,0.440744087774,0.371572600998,0.468684257018,0.497459596445,0.476931653161,0.311187235793,0.384119178129,0.491282161664,0.447355998905,0.414397548538,0.385841719871,0.414277797302,0.418578217448,0.459980011983,0.415399520656,0.502904770781,0.447149933759,0.35193000477,0.446198125292,0.520393364548,0.391395207639,0.384782894785,0.482131572041,0.352113662269,0.463487671415,0.354471523657,0.460070667207,0.455377506889,0.500397739917,0.404523210084,0.311389806458,0.371428019895,0.499607678719,0.248524840324,0.524070141481,0.473158684861,0.527813126302,0.350125963651,0.433033215364,0.50856716745,0.34637113429,0.358967706075,0.471381176567,0.452586211202,0.470686797855,0.521944716324,0.493383517348,0.49240958359,0.470892160357,0.504116782417,0.471746107779,0.460224946574,0.434957542177,0.232637738937,0.453986925923,0.353343771242,0.502736311388,0.462799678351,0.463023969985,0.286395289612,0.295653131899,0.457032806842,0.453242024407,0.285858159121,0.285858004287,0.547687522109,0.490575856923,0.46191383863,0.356057369888,0.484322786102,0.427656766089,0.540300120168,0.417598230462,0.506730447744,0.452364413507,0.485393012731,0.474969498964,0.287768417481,0.492248847417,0.481943517169,0.503218379473,0.41003376895,0.492777150148,0.39131719313,0.47774049532,0.511982865993,0.431525316602,0.268396314556,0.423411653999,0.397027306801,0.537110527938,0.458813735421,0.463589905219,0.317819310973,0.344671017048,0.362994775939,0.409179332595,0.465360002847,0.403761216488,0.24573007723,0.375603825325,0.451878588522,0.456499616902,0.481450502344,0.462072602262,0.41121124509,0.446415963164,0.40826424643,0.497424288031,0.558538859116,0.48009621037,0.470401383643,0.460391412142,0.448407300086,0.432778446042,0.489464524597,0.510980715362,0.297337124266,0.447690391742,0.493726334507,0.4555150692,0.418623662214,0.258277988737,0.467787443224,0.467375912348,-0.108864709629,0.454322013326,0.547391285603,0.403806569135,0.507741404694,0.551580611705,0.508450107376,0.467495068747,0.476081360445,0.525557162529,0.473620604721,0.467150259651,0.38328730748,0.429100465682,0.493871160608,0.452762887368,0.511291747828,0.385740733198,0.497012461177,0.411362592801,0.29926400892,0.434591534108,0.536075374359,0.40613206227,0.466846306779,0.47402680413,0.472547894802,0.415626868002,0.486162325145,0.471372263472,0.40482758648,0.42440340442,0.455561494711,0.460599770572,0.448319717589,0.466430634325,0.497265694048,0.273525597973,0.445870569064,0.459295771323,0.480292081726,0.484388313209,0.30973299331,0.394632081006,0.397082874732,0.398040957037,0.569809311895,0.4277621209,0.43982232995,0.464970612011,0.459699900823,0.331625482733,0.506309837483,0.451118610025,0.343363056886,0.415319664928,0.42513676928,0.434903037772,0.461236461372,0.497866130496,0.17173091515,0.110718032827,0.432821669032,0.485913186095,0.420684921465,0.269490196985,0.457339742835,0.442044075355,0.453539142703,0.419839837933,0.375435352882,0.45672694644,0.478319265216,0.312066626961,0.456316308901,0.489362379561,0.447432929113,0.464612385424,0.405367121198,0.665458696845,0.462148055725,0.508032205787,0.455483637841,0.462129351143,0.351505079949,0.346550055287,0.455490741897,0.467779903555,0.333736273045,0.420641467395,0.496469573641,0.409385012973,0.427045771124,0.502264929063,0.400934225711,0.417355927831,0.468826592027,0.351177685518,0.479360313653,0.501595974754,0.50445542655,0.467383584819,0.349222713393,0.306792464918,0.49675757606,0.531249095059,0.414944210318,0.405019010794,0.468246532229,0.42384815338,0.402257058429,0.539264753605,0.283202496906,0.502944301614,0.500333455097,0.181252760301,0.465143607182,0.482283551683,0.361351179761,0.292779441452,0.393461734579,0.478349972044,0.529530860336,0.542478472879,0.306042671647,0.499949608961,0.469888090102,0.460254282336,0.473952886773,0.45940015351,0.455684279154,0.466306811259,0.527279491098,0.374325384324,0.485876363824,0.509809612599,0.518106574453,0.420344695268,0.401734666104,0.549289329602,0.391550324071,0.40617755217,0.56366016297,0.495959372464,0.493537233793,0.474831152648,0.303185016639,0.464249685887,0.506024664736,0.349401616603,0.377306513783,0.439064669396,0.420206056764,0.336815329853,0.383566852169,0.405069006564,0.360783599993,0.493440846012,0.412841631068,0.426888013418,0.493018356405,0.415682344027,0.520461188322,0.509035309725,0.388201100527,0.189362360176,0.497915818713,0.453264566725,0.424499711783,0.392861524816,0.40994452819,0.449519939176,0.413806585943,0.434839959358,0.499967207112,0.424705520373,0.321314574597,0.508688460176,0.382489944397,0.387206075861,0.421243650366,0.501358233552,0.462390665676,0.511177419178,0.301885771348,0.446388296824,0.478424963054,0.487878755482,0.347377061132,0.464785729602,0.42285346946,0.48285860305,0.40882756809,0.372023769686,0.500592186082,0.394000155123,0.44585896672,0.234860738856,0.502830003315,0.38034860291,0.417478279429,0.333663933848,0.315218081111,0.479182007007,0.511906995129,0.462150196478,0.498565797941,0.464022372619,0.406678155641,0.46262605404,0.421416892227,0.488530712294,0.496950379525,0.427896557047,0.380939080649,0.474435642478,0.47631170524,0.419380642196,0.421559160746,0.487553570546,0.483724941618,0.251191745717,0.33295220201,0.453880230379,0.40224887371,0.487654911699
