,A,AAL,AAP,AAPL,ABC,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,AIZ,AJG,AKAM,ALB,ALK,ALL,ALXN,AMAT,AME,AMG,AMGN,AMP,AMT,AMZN,AN,ANTM,AON,APA,APC,APD,APH,ARNC,ATVI,AVB,AVGO,AVY,AWK,AXP,AYI,AZO,BA,BAC,BAX,BBBY,BBT,BBY,BCR,BDX,BEN,BF-B,BHI,BIIB,BK,BLK,BLL,BMY,BRK-B,BSX,BWA,BXP,C,CA,CAG,CAH,CAT,CB,CBG,CBS,CCI,CCL,CELG,CERN,CF,CHD,CHK,CHRW,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COG,COH,COL,COO,COP,COST,CPB,CRM,CSCO,CSX,CTAS,CTL,CTSH,CTXS,CVS,CVX,CXO,D,DAL,DD,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISCK,DLR,DLTR,DNB,DOV,DOW,DPS,DRI,DTE,DUK,DVA,DVN,EA,EBAY,ECL,ED,EFX,EIX,EL,EMN,EMR,EOG,EQIX,EQR,EQT,ES,ESRX,ESS,ETFC,ETN,ETR,EW,EXC,EXPD,EXPE,EXR,F,FAST,FCX,FDX,FE,FFIV,FIS,FISV,FITB,FL,FLIR,FLR,FLS,FMC,FOX,FOXA,FRT,FSLR,FTI,FTR,GD,GE,GGP,GILD,GIS,GLW,GOOG,GOOGL,GPC,GPN,GPS,GRMN,GS,GT,GWW,HAL,HAR,HAS,HBAN,HBI,HCN,HCP,HD,HES,HIG,HOG,HOLX,HON,HP,HPQ,HRB,HRL,HRS,HSIC,HST,HSY,HUM,IBM,ICE,IDXX,IFF,ILMN,INCY,INTC,INTU,IP,IPG,IR,IRM,ISRG,ITW,IVZ,JBHT,JCI,JEC,JNJ,JNPR,JPM,JWN,K,KEY,KIM,KLAC,KMB,KMX,KO,KR,KSS,KSU,L,LB,LEG,LEN,LH,LKQ,LLL,LLTC,LLY,LMT,LNC,LNT,LOW,LRCX,LUK,LUV,LVLT,M,MA,MAA,MAC,MAR,MAS,MAT,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,MHK,MJN,MKC,MLM,MMC,MMM,MNST,MO,MON,MOS,MRK,MRO,MS,MSFT,MSI,MTB,MTD,MU,MUR,MYL,NBL,NDAQ,NEE,NEM,NFLX,NFX,NI,NKE,NOC,NOV,NRG,NSC,NTAP,NTRS,NUE,NVDA,NWL,O,OKE,OMC,ORCL,ORLY,OXY,PAYX,PBCT,PCAR,PCG,PCLN,PDCO,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKI,PLD,PM,PNC,PNR,PNW,PPG,PPL,PRGO,PRU,PSA,PVH,PWR,PX,PXD,QCOM,R,RAI,RCL,REG,REGN,RF,RHI,RHT,RIG,RL,ROK,ROP,ROST,RRC,RSG,RTN,SBUX,SCG,SCHW,SEE,SHW,SIG,SJM,SLB,SLG,SNA,SNI,SO,SPG,SPGI,SPLS,SRCL,SRE,STI,STT,STX,STZ,SWK,SWKS,SWN,SYK,SYMC,SYY,T,TAP,TDC,TDG,TEL,TGNA,TGT,TIF,TJX,TMK,TMO,TROW,TRV,TSCO,TSN,TSO,TSS,TWX,TXN,TXT,UAA,UAL,UDR,UHS,ULTA,UNH,UNM,UNP,UPS,URBN,URI,USB,UTX,V,VAR,VFC,VIAB,VLO,VMC,VNO,VRSK,VRSN,VRTX,VTR,VZ,WAT,WBA,WDC,WEC,WFC,WFM,WHR,WM,WMB,WMT,WU,WY,WYN,WYNN,XEC,XEL,XL,XLNX,XOM,XRAY,XRX,YHOO,YUM,ZBH,ZION
A,1.0,0.438667261321,0.2969738146,0.541401574801,0.404996003799,0.189381030951,0.472852978904,0.6127564862,0.547355711483,0.488579315973,0.54258973475,0.551324125696,0.532703932831,0.53925562658,0.451483077721,0.586990606726,0.378643318013,0.443990195874,0.391921304507,0.205868738425,0.558581418676,0.553856168563,0.332315951626,0.454854433616,0.691720873433,0.467536705827,0.491282496501,0.429810766905,0.599419558036,0.585872473208,0.650818911113,0.342183882401,0.596893229119,0.523916334653,0.359481247623,0.432107872156,0.472856525582,0.254171376506,0.712859879847,0.670275827506,0.691519523587,0.624784277065,0.633324509298,0.386138439177,0.544749596648,0.378153084215,0.627720647538,0.180465520108,0.572497420415,0.684092057543,0.290168888268,0.600559747699,0.410484410932,0.16665295506,0.517330392033,0.456747556759,0.547772017175,0.384837675311,0.196896018212,0.619585541877,0.304799557072,0.649227802477,0.468527268398,0.467004148878,0.540118321207,0.553023840767,0.368003035625,0.571720482796,0.54148605525,0.591355936003,0.584215833008,0.401069230592,0.5799448672,0.466024987956,0.448345830545,0.674645469261,0.502981604487,0.552871451621,0.590781591233,0.603431049502,0.609000857038,0.297602398483,0.362465058841,0.409732215803,0.319578062138,0.645633554405,0.601807491097,0.509011185262,0.53621655892,0.375008403703,0.407946414629,0.439905022062,0.616186613601,0.442120911856,0.439776181933,0.665370925839,0.519296779593,0.392260235819,0.468803350769,0.487784772634,0.651767037237,0.537038939474,0.600083091329,0.466041356253,0.630683458112,0.491156510165,0.344372739037,0.48279949593,0.689430445484,0.607801843365,0.573010150793,0.452233557551,0.593887087614,0.522110742091,0.277004090227,0.669081724359,0.613184124943,0.521524685204,0.456028510084,0.701929812408,0.719346687532,0.542713794884,0.199647907043,0.327697389351,0.542798100597,0.564349392733,0.629950813498,0.463194083125,0.461431278389,0.549440927231,0.0567567354879,0.401976117533,0.703738449484,0.581573529849,0.453934432918,0.442960610182,0.553964357454,0.430034979769,0.303827589389,0.591679209195,0.51254454664,0.571520560901,0.54822660241,0.464352232885,0.610469521639,0.556763094424,0.54259504068,0.688140842475,0.698146381354,0.589858533358,0.631876727514,0.526691902439,0.682341553734,0.441038190025,0.375907573107,0.52070943284,0.349636831067,0.692286045163,0.434602200089,0.360320400103,0.47784784836,0.605007516902,0.55707003329,0.591908812244,0.399592378468,0.547772436333,0.603444100799,0.643423794828,0.521571000372,0.529715647968,0.4254041098,0.607579415905,0.394325995783,0.476943697407,0.531546662418,0.601358663733,0.663582515624,0.702498948327,0.715336866091,0.701032267658,0.544054273298,0.366140267301,0.675420808778,0.502954822711,0.556438498223,0.518895820763,0.273253556875,0.290119926198,0.212619033931,0.654487019118,0.555394765998,0.55539467193,0.602933968759,0.576669463819,0.494497223959,0.420731059837,0.528244362971,0.62776345285,0.647474533023,0.602353920533,0.464703053708,0.468352557724,0.362335391224,0.497187363955,0.496690407983,0.535337209756,0.600421446848,0.576828728714,0.539211080879,0.592299478106,0.572752874139,0.709086511258,0.627692575636,0.60169381874,0.315680605164,0.353450900771,0.438677391848,0.557203027507,0.589060616514,0.369944845494,0.436574327865,0.536487007247,0.355506266735,0.498495136072,0.59993534794,0.457841955055,0.45422577101,0.625367502828,0.473758716069,0.546944267626,0.518767229588,0.60454157244,0.558526957684,0.460935448922,0.668379408484,0.586458362185,0.538861249833,0.597681612493,0.586319500898,0.458484220394,0.574027857137,0.52043190554,0.596433992071,0.41668642722,0.437456046707,0.556202614967,0.617058656658,0.48072231352,0.54198526764,0.445075289682,0.282551732992,0.503588836562,0.588332213388,0.612078336206,0.544890228815,0.606398128996,0.530404658219,0.320503694521,0.412580570252,0.608969013531,0.565655215193,0.516171573559,0.393364627393,0.577190884557,0.524207959594,0.565925966804,0.597139916852,0.677331430622,0.443342976116,0.26916969747,0.571739756825,0.404883550136,0.540738225281,0.573311782765,0.590007974285,0.610448935128,0.499974255496,0.409571993939,0.590625219618,0.328892819159,0.469076443729,0.435310099638,0.395272051319,0.568324861848,0.58304529714,0.140471121796,0.299828195216,0.541027057672,0.408759350902,0.64252017465,0.389911745122,0.30612908749,0.445962502498,0.495937195884,0.336343747823,0.701073614919,0.574235479435,0.53619586134,0.499263856601,0.488329335925,0.5611130382,0.57584353048,0.660885462784,0.380292449977,0.670791098832,0.485732762366,0.447914862025,0.189525497951,0.319746403878,0.628143078504,0.638179790344,0.492158312383,0.512052184127,0.678690972795,0.403251421208,0.608674515171,0.548875872555,0.444844746188,0.619508355585,0.537951429069,0.561797084075,0.54864058162,0.676510049952,0.643457699566,0.591445306507,0.281967449527,0.668536048077,0.588060699819,0.38585850794,0.673733958384,0.350544428547,0.375254177176,0.591359398946,0.585710707878,0.437791242655,0.367125733973,0.568856031209,0.493998398927,0.542594947433,0.627538777009,0.520431602116,0.610648103612,0.585261745519,0.313247788307,0.445591530758,0.735044419941,0.502569461384,0.691327319014,0.513277577091,0.344248303059,0.572999093441,0.54606017146,0.564756719919,0.5972511914,0.699556975826,0.650982180743,0.611073438636,0.602571058186,0.295855081001,0.553620532374,0.585535229409,0.507755137207,0.390386647328,0.616049290036,0.50440612861,0.643943033297,0.56702927804,0.673127218278,0.614732435209,0.353395385933,0.61333988648,0.501942707764,0.429502538146,0.52322934115,0.524837227714,0.521017474407,0.628910468121,0.487430365061,0.390130578439,0.419743376619,0.654098718039,0.581789897881,0.626804572876,0.599936970858,0.315656938803,0.557251089681,0.576568854043,0.555997309837,0.349948540235,0.590044382485,0.414264414388,0.441589637591,0.534744098654,0.396957226998,0.65406262129,0.412252767433,0.572080550541,0.470434070854,0.468073887086,0.546879359117,0.517285734503,0.308725110945,0.429489418365,0.477555633183,0.668397134345,0.50183739317,0.593710531182,0.576632636312,0.45997873919,0.580737350473,0.561971484431,0.560728642347,0.447613236094,0.458395732104,0.430093501088,0.561571898662,0.435385513908,0.570549946945,0.580356271151,0.514583957392,0.483583011662,0.433727073147,0.539853819822,0.518118985454,0.339393629591,0.341076576261,0.607942459996,0.610892542452,0.641925871651,0.458954908793,0.537555125577,0.400239993012,0.626734478892,0.403748385636,0.445479651339,0.467947166003,0.612764897035,0.55906792808,0.521173641943,0.598697868141,0.0793041157619,0.459423194806,0.460946082314,0.516029977809,0.464217267069,0.522839021815,0.466685979129,0.556094903087,0.368495599777,0.443750403031,0.360469993391,0.638145164601,0.489182351507,0.712743067536,0.24374746486,0.496828087931,0.596299635547,0.58881294756,0.568346075385,0.706260428483,0.433276513803,0.509488997953,0.593240283073,0.628723754896,0.530623234478,0.620569907267,0.419161579889,0.514356052623,0.460802985937,0.458322849214
AAL,0.438667261321,1.0,0.275110635233,0.378614782083,0.260534559357,0.152121961829,0.312129198514,0.404233976176,0.379839513865,0.178651682955,0.362928797784,0.330270638892,0.402672423045,0.34086070076,0.317571327934,0.429328619906,0.288409843204,0.360104531878,0.295560212313,0.253515375478,0.510803610352,0.509204572441,0.264336666592,0.311530072452,0.482784374368,0.634555338246,0.440035554099,0.31275349924,0.383800119596,0.339612890542,0.503518923232,0.280013540046,0.435017176128,0.374549940207,0.214999991012,0.387607620051,0.358048124718,0.250102087999,0.407550872462,0.327460480056,0.455457706575,0.415146430057,0.389444110728,0.208992092919,0.493206377367,0.17741461632,0.48350879109,0.106550658244,0.434296360055,0.406566738765,0.215999999413,0.435286834312,0.384152531451,0.168424012143,0.413540414005,0.447314108766,0.432282964365,0.169027351496,0.110427872879,0.452658238437,0.243636925552,0.341031115286,0.221446227243,0.399860249267,0.477137531586,0.366475353737,0.306546310651,0.416171497211,0.315541848518,0.416032300056,0.498338623739,0.413328635403,0.374601122058,0.334734860222,0.267876731738,0.439836723305,0.414699254233,0.455337637078,0.47208790509,0.440071201788,0.4950618761,0.249487021248,0.272636719935,0.250719155886,0.294659135004,0.331005310989,0.435423355803,0.338350215723,0.449128770168,0.287939432895,0.357169200222,0.494789986671,0.482195940911,0.369764572879,0.419699768145,0.447684039458,0.385120889913,0.257429518849,0.371850243154,0.374113761583,0.329998325082,0.454419131646,0.404636059128,0.295794385714,0.373438497783,0.363750685483,0.232334932775,0.37447248776,0.450074059458,0.405271386545,0.445410113361,0.258157900777,0.46456883225,0.364295296065,0.269655289579,0.440685646147,0.277826872918,0.350941687557,0.774409682212,0.476238082344,0.456659956809,0.505181139677,0.0284699728506,0.235408989609,0.476971159366,0.447103683803,0.461531493995,0.379158327272,0.328671221692,0.458508303117,0.129889589422,0.296425585943,0.466800042153,0.417041736787,0.355724402419,0.410959725484,0.378701871104,0.317873603966,0.163837441957,0.366447623393,0.311610340369,0.420965438061,0.413622307793,0.363668851184,0.435140025108,0.367932888984,0.352935591886,0.504422985031,0.465133172774,0.376873153984,0.477388285157,0.500141008345,0.44000458011,0.300334170423,0.292042667782,0.47797403129,0.379910291619,0.437377068819,0.242517205927,0.225356977253,0.267727850839,0.480157389066,0.384707176659,0.506216335476,0.304494739478,0.371842854938,0.326396628845,0.425072874434,0.269057269532,0.372488686241,0.350360768014,0.419575932562,0.397838114696,0.388442282917,0.352620399926,0.427917692852,0.421484989201,0.369473351329,0.482292562105,0.492461430813,0.471715441357,0.24092801384,0.384174343793,0.402956691888,0.382713013878,0.426066787744,0.328498163727,0.173498383587,0.124155863202,0.473578334871,0.412732758981,0.41273269374,0.473370081806,0.333356526437,0.385441417274,0.332391244544,0.418642031263,0.457092810917,0.425444523989,0.329078241233,0.415018189158,0.378202020379,0.294029490076,0.452985713953,0.460737200619,0.44616925339,0.470508520319,0.286483275229,0.49202752241,0.420353928172,0.369107506081,0.499900728159,0.37456050039,0.461142415133,0.222905953962,0.197684818461,0.342009978117,0.332943449812,0.565513339786,0.282162624537,0.223556596681,0.303871960475,0.258673980088,0.3489674381,0.312758730442,0.209967475421,0.392223824317,0.403726781716,0.319685096333,0.466656718299,0.367129538743,0.490309768616,0.414537422832,0.410969060873,0.433197511218,0.477292532274,0.395266184933,0.397790215118,0.409294806201,0.336713331878,0.404739958714,0.439407533311,0.465734063986,0.260790867811,0.362981542272,0.503395873653,0.453787264622,0.287750194947,0.423152175473,0.291426714678,0.193530127916,0.392561630214,0.458832226048,0.441811185342,0.460375152537,0.446554973646,0.502281101029,0.254604657352,0.280039925439,0.42576712914,0.380329240837,0.381329903766,0.215693102135,0.446543142317,0.370735205576,0.488830174267,0.417531341705,0.546268457745,0.554252393404,0.203600694384,0.518723117781,0.263144540397,0.512764725073,0.491225390145,0.526217897586,0.505447975423,0.397252745787,0.315072478608,0.393062138397,0.0831025025779,0.3506129143,0.319840957975,0.268931983111,0.497719771573,0.509697410839,0.0684509533053,0.133283243032,0.494018049183,0.364462430783,0.470181891441,0.217960935901,0.136262346956,0.238307698611,0.223950388902,0.263997043651,0.469689073941,0.41415085105,0.272956522085,0.407693371153,0.456162543954,0.31663176368,0.449045059007,0.368831442859,0.291507864511,0.399723525385,0.434998785329,0.262011422458,-0.0060749498853,0.0829244537342,0.345163501451,0.41226683615,0.417737450302,0.297873993657,0.330056168003,0.239568625899,0.39123509656,0.388108192576,0.344055880571,0.37723866157,0.458699928969,0.429443509674,0.474743930413,0.434951324796,0.430650849811,0.323297175658,0.260683192766,0.371121656283,0.394122894625,0.354460346871,0.430667755073,0.237124761633,0.246079393406,0.362602309129,0.334667817386,0.337076771096,0.269089182305,0.488293323741,0.369672425406,0.476289223687,0.474634496559,0.480810372451,0.416280498097,0.5083008447,0.204419704287,0.365501490285,0.432821538583,0.339100136014,0.478546784625,0.27828417572,0.138151823201,0.48770608249,0.446535354218,0.438602398999,0.381845311806,0.451188320948,0.390192835287,0.381123321615,0.436894747476,0.194556247746,0.463597068083,0.498971990369,0.382721916932,0.363440675593,0.44443350273,0.392093001881,0.34344803503,0.456422435262,0.49873219084,0.434867054946,0.302408424917,0.305803722787,0.392186547554,0.254081491852,0.376750447996,0.322093117901,0.445901349033,0.487543618003,0.327133374811,0.197618170583,0.269196401901,0.381317553555,0.493568682272,0.537258994668,0.44524207416,0.229680137747,0.463493184356,0.357473400474,0.415158955008,0.24235542019,0.427238518487,0.409350651453,0.369104049703,0.276533511715,0.237149897544,0.487396027587,0.374493139147,0.275789122132,0.30451672513,0.342459031519,0.374423299309,0.399934126867,0.241560159327,0.277128516335,0.349794660402,0.44758441103,0.39697216846,0.423437229532,0.455909270827,0.329500734074,0.442673950936,0.284402454939,0.493329333669,0.367784269641,0.349036180281,0.372721335238,0.474717728919,0.296442814818,0.426196428903,0.375164795002,0.405457532855,0.425977453183,0.801014585127,0.509653233048,0.281125343558,0.33024156113,0.254957183933,0.497050560578,0.390023374999,0.424390585386,0.370589038591,0.413478414342,0.426444765828,0.487214022071,0.223627629244,0.260831220856,0.384551589873,0.450793590877,0.412875900055,0.485007789055,0.516611178695,0.0889586628981,0.235073316927,0.235267433804,0.435612245062,0.359053574469,0.233996139977,0.319326148956,0.281358494447,0.333425012366,0.468621172617,0.297577980191,0.440680573457,0.345217839696,0.404563041685,0.120565246198,0.42675802625,0.512944910903,0.48289389696,0.52316236442,0.43263290248,0.320744765469,0.391640385928,0.341217574217,0.396292708991,0.383560588751,0.49751191283,0.329434436837,0.496444794511,0.367303251138,0.356106479542
AAP,0.2969738146,0.275110635233,1.0,0.331775465396,0.142693947173,0.135078197614,0.228922089595,0.284051831675,0.305320621454,0.29670630668,0.225469468858,0.183676750282,0.220430379335,0.234377773205,0.188369335285,0.289026851914,0.219859663454,0.18134921344,0.332679572821,0.0736342906906,0.376265992865,0.317981087718,0.157831875903,0.265625736347,0.342592988367,0.199479113575,0.298188922647,0.257404123134,0.341807088655,0.296863974631,0.362323408979,0.269927566065,0.379990128932,0.304395830034,0.261085032324,0.435570973673,0.290149698898,0.251594006266,0.355681008195,0.302146647588,0.422210461312,0.322382915786,0.279775744616,0.144121749925,0.38006243669,0.0910852550517,0.305849259475,0.0870844116741,0.340161419911,0.363994491949,0.715188764248,0.313007602642,0.215343690635,0.106565287597,0.451474640122,0.357044708043,0.525213128778,0.202918341243,0.0484248647068,0.392262426404,0.161667022069,0.340640762927,0.326404830041,0.375024349056,0.335530936407,0.353715619453,0.167692613381,0.268792314846,0.330944409381,0.2529868724,0.415420917997,0.196558938748,0.260911276555,0.209487785189,0.110738491868,0.270448291991,0.298114053916,0.326690199622,0.287082678439,0.313818430555,0.413691269132,0.211615850094,0.243373808732,0.309102399089,0.298550982303,0.303070960786,0.425625295458,0.236610262476,0.31522461794,0.159086504605,0.35432809873,0.296618535639,0.448157279273,0.273270563268,0.431615628967,0.366219845629,0.23611163578,0.167108622336,0.173000418103,0.239303729974,0.334550405045,0.43794151035,0.394277318436,0.237825473789,0.322561969865,0.415391590345,0.231044641449,0.328055294683,0.35882907472,0.356880023969,0.371583526871,0.241194837032,0.355466326384,0.389733243826,0.228089797118,0.363173594186,0.295870951423,0.233826382701,0.265672080893,0.402545185971,0.308196524855,0.315268298316,-0.129015062731,0.228606350572,0.336728916158,0.301778453679,0.391623238538,0.359737691606,0.275818223814,0.405578725163,0.300496730576,0.231231418307,0.373197000728,0.258767626029,0.308300769564,0.471318050971,0.229245869568,0.23258418808,0.0875870379881,0.328143945746,0.244991244738,0.298134725982,0.386369009445,0.244276262816,0.38671933156,0.268749464578,0.285283237729,0.353777164035,0.400620561751,0.26902276189,0.347794956314,0.388703908032,0.310955736351,0.248298635312,0.241169771196,0.367737590623,0.257068049359,0.34672889211,0.231631379034,0.217860747227,0.195863443149,0.360142344145,0.297379629547,0.453318434985,0.221379383633,0.37027202139,0.323416959979,0.371460002572,0.252231950936,0.327104226118,0.293738228899,0.323977026911,0.203969597247,0.414748986693,0.153143344275,0.304044943034,0.391465433997,0.426717674081,0.396293044194,0.410271909794,0.413274615614,0.260754442232,0.330149644728,0.24057380769,0.290132341596,0.295103266152,0.034004108135,0.285398735706,0.0919494224983,0.343549695741,0.395547546345,0.395547435877,0.371641891714,0.311860705673,0.458541449064,0.30482464379,0.399434801889,0.346764054384,0.351778229583,0.26291309601,0.246449001604,0.300483237895,0.173543854203,0.298304899482,0.368982797665,0.404035499762,0.441994738395,0.223573892656,0.294772395801,0.402885920157,0.269529561583,0.382686117228,0.358518511416,0.283535647977,0.193388811405,0.364833376812,0.199383552192,0.436473100675,0.357042509204,0.283085845413,0.207398643784,0.323532276167,0.192315135859,0.304798300475,0.223804353927,0.158924825589,0.215577062065,0.345197942187,0.34571571716,0.332504245038,0.278791948637,0.28307586446,0.287972987393,0.219588430306,0.30249879266,0.310896287761,0.39144083346,0.318577409688,0.306054498374,0.256752744138,0.309099797763,0.413272586404,0.441669752561,0.28449813086,0.23768459092,0.386035124536,0.348390894763,0.265762240396,0.375743589076,0.240494315625,0.253696819196,0.458858651363,0.382531714697,0.352385496871,0.409227345689,0.439538798106,0.296454419495,0.265193732001,0.258481555168,0.303319172342,0.329480802925,0.303938140882,0.21348422293,0.305043563904,0.251490572108,0.428851922467,0.353991268358,0.357770078195,0.257999570075,-0.0229606850737,0.386883247413,0.184646539678,0.380714110286,0.404456286151,0.40411927518,0.297253016014,0.25125802197,0.31932122633,0.414788453065,0.0570152567823,0.24550984946,0.225049739141,0.231076358436,0.290123487204,0.335111236756,0.186762562254,0.26548127632,0.293676914036,0.218753985132,0.393193520814,0.27172066161,0.155129926326,0.256982854387,0.332008412427,0.138740327648,0.335014403011,0.356210654239,0.238830223583,0.274083406403,0.323917711308,0.160353748099,0.320555354558,0.311660733061,0.201981305149,0.359153275,0.322511164271,0.287105733881,0.0869690424112,0.261892145078,0.335368120888,0.237070814577,0.399467024593,0.26837634006,0.338090229653,0.147454587223,0.313133240508,0.38351995296,0.387301025107,0.359063727627,0.365925891664,0.317624349612,0.421585891002,0.326478217698,0.307048737343,0.369196364421,0.709229471989,0.34648699644,0.276203044296,0.314366036417,0.370430553727,0.205130059127,0.334748485485,0.40523452464,0.266110851298,0.271452657329,0.252363946417,0.368254201224,0.318761390438,0.39207712084,0.358549893257,0.348909540607,0.244449992122,0.451737016286,0.117860636911,0.299132613031,0.346995866393,0.234920510351,0.375648949261,0.265487534574,0.109300153687,0.286258408838,0.396691029811,0.419921483173,0.349841197163,0.461394173592,0.330396393933,0.41243309366,0.323322222539,0.10518303134,0.308237576874,0.427012240351,0.283987213094,0.215558624758,0.34306872373,0.351760560288,0.37657379178,0.454103182169,0.309686705082,0.385161374827,0.479814693938,0.28581804616,0.216245979669,0.219790771678,0.412849870241,0.245970050048,0.446489933168,0.344582155979,0.33897072686,0.219263124202,0.207012755105,0.288807270043,0.389079980299,0.42551839939,0.272875671112,0.143731234473,0.41056886872,0.311030380068,0.481203879976,0.306482863923,0.375412226001,0.268119398824,0.359125344751,0.28567698375,0.150078904795,0.384840073542,0.382268844254,0.313490188582,0.146086460454,0.230685684882,0.226563896045,0.32461641103,0.222689660004,0.274835872088,0.280534753162,0.243272936003,0.166643443724,0.394672294841,0.444578411803,0.411147226356,0.276643472654,0.226259141019,0.387737023045,0.323477987742,0.485748181248,0.257928155804,0.275254276593,0.338785743032,0.28654699771,0.350464994467,0.330716607288,0.418818864781,0.251765388629,0.402380853217,0.235875492907,0.251816498877,0.251810279685,0.337577383738,0.385307480158,0.415111060444,0.424465692587,0.289598652635,0.29277015149,0.355621297875,0.269795774205,0.197487075087,0.427031613653,0.353091685501,0.283394164428,0.31858263667,0.452356612825,0.32735741091,0.242489864932,0.326682458494,0.411728742251,0.292607297384,0.227482523335,0.25764985,0.288373209555,0.22186716057,0.336171041426,0.43900792935,0.29107356174,0.275003827938,0.279757181253,0.183553613793,0.312084711868,0.371820769155,0.322312077079,0.302243446089,0.352483367985,0.342368372793,0.299737868797,0.346426173806,0.338561544362,0.347658412429,0.331605771724,0.184637035142,0.401797701981,0.250965848659,0.257955421549
