,A,AAL,AAP,AAPL,ABC,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,AIZ,AJG,AKAM,ALB,ALK,ALL,ALXN,AMAT,AME,AMG,AMGN,AMP,AMT,AMZN,AN,ANTM,AON,APA,APC,APD,APH,ARNC,ATVI,AVB,AVGO,AVY,AWK,AXP,AYI,AZO,BA,BAC,BAX,BBBY,BBT,BBY,BCR,BDX,BEN,BF-B,BHI,BIIB,BK,BLK,BLL,BMY,BRK-B,BSX,BWA,BXP,C,CA,CAG,CAH,CAT,CB,CBG,CBOE,CBS,CCI,CCL,CELG,CERN,CF,CHD,CHK,CHRW,CHTR,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COG,COH,COL,COO,COP,COST,CPB,CRM,CSCO,CSX,CTAS,CTL,CTSH,CTXS,CVS,CVX,CXO,D,DAL,DD,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISCK,DLPH,DLR,DLTR,DNB,DOV,DOW,DPS,DRI,DTE,DUK,DVA,DVN,EA,EBAY,ECL,ED,EFX,EIX,EL,EMN,EMR,EOG,EQIX,EQR,EQT,ES,ESRX,ESS,ETN,ETR,EW,EXC,EXPD,EXPE,EXR,F,FAST,FB,FBHS,FCX,FDX,FE,FFIV,FIS,FISV,FITB,FL,FLIR,FLR,FLS,FMC,FOX,FOXA,FRT,FSLR,FTI,FTR,GD,GE,GGP,GILD,GIS,GLW,GM,GOOG,GOOGL,GPC,GPN,GPS,GRMN,GS,GT,GWW,HAL,HAR,HAS,HBAN,HBI,HCA,HCN,HCP,HD,HES,HIG,HOG,HOLX,HON,HP,HPQ,HRB,HRL,HRS,HSIC,HST,HSY,HUM,IBM,ICE,IDXX,IFF,ILMN,INCY,INTC,INTU,IP,IPG,IRM,ISRG,ITW,IVZ,JBHT,JCI,JEC,JNJ,JNPR,JPM,JWN,K,KEY,KIM,KLAC,KMB,KMI,KMX,KO,KORS,KR,KSS,KSU,L,LB,LEG,LEN,LH,LKQ,LLL,LLTC,LLY,LMT,LNC,LNT,LOW,LRCX,LUK,LUV,LVLT,LYB,M,MA,MAA,MAC,MAR,MAS,MAT,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,MHK,MJN,MKC,MLM,MMC,MMM,MNST,MO,MON,MOS,MPC,MRK,MRO,MS,MSFT,MSI,MTB,MTD,MU,MUR,MYL,NBL,NDAQ,NEE,NEM,NFLX,NFX,NI,NKE,NLSN,NOC,NOV,NRG,NSC,NTAP,NTRS,NUE,NVDA,NWL,O,OKE,OMC,ORCL,ORLY,OXY,PAYX,PBCT,PCAR,PCG,PCLN,PDCO,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKI,PLD,PM,PNC,PNR,PNW,PPG,PPL,PRGO,PRU,PSA,PSX,PVH,PWR,PX,PXD,QCOM,R,RAI,RCL,REG,REGN,RF,RHI,RHT,RIG,RL,ROK,ROP,ROST,RRC,RSG,RTN,SBUX,SCG,SCHW,SEE,SHW,SIG,SJM,SLB,SLG,SNA,SNI,SO,SPG,SPGI,SPLS,SRCL,SRE,STI,STT,STX,STZ,SWK,SWKS,SWN,SYK,SYMC,SYY,T,TAP,TDC,TDG,TEL,TGNA,TGT,TIF,TJX,TMK,TMO,TRIP,TROW,TRV,TSCO,TSN,TSO,TSS,TWX,TXN,TXT,UAA,UAL,UDR,UHS,ULTA,UNH,UNM,UNP,UPS,URBN,URI,USB,UTX,V,VAR,VFC,VIAB,VLO,VMC,VNO,VRSK,VRSN,VRTX,VTR,VZ,WAT,WBA,WDC,WEC,WFC,WFM,WHR,WM,WMB,WMT,WU,WY,WYN,WYNN,XEC,XEL,XL,XLNX,XOM,XRAY,XRX,XYL,YHOO,YUM,ZBH,ZION
A,1.0,0.191495164631,0.24616350288,0.400121812202,0.380059608995,0.318684059341,0.541331801671,0.518372113143,0.627030862844,0.3653725909,0.565536319658,0.46439117745,0.520893970361,0.256067499171,0.17899207398,0.371868456552,0.227156508626,0.59622817899,0.270842079085,0.457852308894,0.275469956425,0.326001493197,0.442838115695,0.333959425288,0.579488839913,0.313122627189,0.384881511404,0.4333037606,0.566477998841,0.556574207254,0.626157293923,0.476972599945,0.569892034688,0.253481882464,0.289715004555,0.380710344961,0.261351710179,0.465313650698,0.526766088062,0.522444287139,0.537128448594,0.531385864058,0.565713897635,0.272058638836,0.280066598671,0.53716277695,0.406639897878,0.282348291194,0.508391201007,0.430324362291,0.179171926337,0.48439617465,0.487542038323,0.428596112189,0.377010934122,0.507847804347,0.200019680131,0.434467970582,0.514802900701,0.600827174407,0.402438374465,0.351129021955,0.414089791402,0.450767416494,0.525373880818,0.404323439029,0.260807476183,0.451907824921,0.463211788954,0.574754912861,0.391717338091,0.49041262805,0.41834087249,0.266905294971,0.329567201224,0.537592930558,0.420344202827,0.441914908617,0.271342354303,0.521084653223,0.307685186941,0.34720672606,0.431580408644,0.345594662356,0.47446200712,0.196696846137,0.318888525431,0.221908868987,0.279932144385,0.393407476732,0.427377569615,0.357173243343,0.202033471909,0.536617000114,0.439277548977,0.249719096787,0.352228758058,0.522579279899,0.201716492953,0.242515171559,0.255619405078,0.482227626785,0.24352371733,0.368543042561,0.439714254889,0.425388560281,0.463225587541,0.303904869414,0.235590264136,0.448916086763,0.303971728438,0.456820239907,0.436018169423,0.308792409792,0.382235241424,0.511945297532,0.315116732897,0.498191349482,0.519708889374,0.209870409092,0.242167730856,0.536770656434,0.511399628942,0.422385338152,0.164090669544,0.380648836868,0.354815552327,0.611092683374,0.421236718482,0.497127770318,0.441803967005,0.431804141655,0.248352499345,0.353606165348,0.289329979562,0.500163651993,0.531461855348,0.19600603736,0.348857838615,0.275432183073,0.142620624257,0.351341519085,0.435600002072,0.390953104962,0.352305504168,0.380629717614,0.175964877794,0.381235790552,0.193102800298,0.459764446981,0.541440211105,0.507132341639,0.577662827404,0.388205073469,0.251776694242,0.284517863529,0.255059358816,0.3278550372,0.26160718439,0.55379554931,0.234390812943,0.219029265865,0.149764836035,0.36140109734,0.310325985,0.289933114329,0.44429973689,0.370739073697,0.0994423848794,0.420117882935,0.432098607761,0.496905650853,0.122629945268,0.445076137586,0.401964426903,0.555568119915,0.498522794194,0.403352125078,0.512170615828,0.506635338682,0.512121912059,0.566553390384,0.523704068115,0.513240674843,0.314227972751,0.255297999033,0.48198612173,0.155716035353,0.465219955709,0.509350371549,0.32795701392,0.313192483417,0.311320934842,0.326423464309,0.393345226165,0.375458838233,0.375459050212,0.469760413037,0.464948889349,0.303007565297,0.365608340359,0.494283677434,0.427700804426,0.411558903974,0.371652388817,0.511094784252,0.341869324794,0.518862144242,0.44975176003,0.302707402097,0.217354322172,0.250104542071,0.334970772913,0.443263892424,0.528475718004,0.470375560995,0.462649569904,0.565821046719,0.45766527764,0.399496704189,0.243153351404,0.462463895912,0.462717298801,0.541390909779,0.51766385079,0.217532505518,0.269923136192,0.454804209475,0.310378471711,0.462554950438,0.496480811033,0.318862907948,0.288304683511,0.481351895451,0.517609013036,0.472863760794,0.391862087398,0.382396570244,0.436146285229,0.525697043729,0.595868572529,0.343609786702,0.43556977983,0.571253670292,0.337823415077,0.35071499241,0.44187184497,0.464922987257,0.301914674227,0.466178117863,0.400274773891,0.490617173596,0.201418316953,0.425270960414,0.351066451052,0.354414918875,0.307465728793,0.26091718118,0.243643182038,0.408649015129,0.479265822901,0.433000696064,0.390685102724,0.401478879451,0.392870357239,0.478451129172,0.471941389259,0.590485996544,0.362564161427,0.439486628979,0.569408502834,0.256648226931,0.280132517444,0.533118206668,0.541677187876,0.291358981553,0.450620923342,0.527129712235,0.447018701898,0.469797481507,0.214284677314,0.362446797586,0.575942304196,0.432016503785,0.3757744897,0.343659766829,0.604176670411,0.234533395319,0.470076758333,0.321360462108,0.485710828905,0.563859516223,0.389860150618,0.195450996315,0.434494195275,0.382305722577,0.446927169946,0.551989917195,0.218213430752,0.229678518875,0.428354442579,0.447909235432,0.355823325456,0.251754615455,0.495952698748,0.53445740073,0.45839563276,0.410962554051,0.451011283382,0.684489210343,0.433787267623,0.479853561976,0.49038282337,0.484468957523,0.446495988163,0.254565192007,0.156275490536,0.157123464741,0.341269237143,0.290256127822,0.312538667594,0.248694628861,0.42380630193,0.461289619811,0.274260241149,0.430282765772,0.356748565781,0.506066700458,0.523189119524,0.464865699499,0.448261784076,0.191220806588,0.40445894123,0.552930806058,0.532728309909,0.246410236447,0.556766023584,0.527811885884,0.411123188594,0.549380933635,0.304064336908,0.326301581709,0.466039412968,0.231386560009,0.293839493639,0.301570040011,0.521699888617,0.27760643032,0.388278234627,0.506652099814,0.372997459603,0.68083017967,0.486917755197,0.288834993372,0.499610125119,0.356692658283,0.244019696201,0.510059148837,0.170512160717,0.479527545169,0.53575499843,0.293395214062,0.262999353232,0.408534892502,0.378731727562,0.534076301287,0.577874418444,0.516990112724,0.421546375938,0.309540982306,0.49262491404,0.360389167943,0.351093638023,0.439740619422,0.525662354683,0.448872575239,0.428012927175,0.47636750982,0.508092374683,0.604710739089,0.276040553487,0.313177569567,0.257588715356,0.41968285041,0.298190152239,0.299505635805,0.493391141523,0.359014404482,0.307849982701,0.467591034308,0.308279001699,0.49184784189,0.422110899951,0.44576607034,0.432681677579,0.138114265178,0.368445031653,0.446281237074,0.397735165666,0.320395558967,0.278460520041,0.509026223014,0.464773217443,0.307506564645,0.191190659064,0.507931266224,0.44083653255,0.239949344634,0.521306877304,0.507145024179,0.44345023172,0.288891366483,0.307797783652,0.438867616567,0.400884339913,0.596679650521,0.349216051053,0.269855442359,0.365674559073,0.416052808965,0.430864481161,0.678803120429,0.218278767675,0.565660866249,0.353226023594,0.225172964323,0.378580280526,0.277478582801,0.548314273801,0.48848457019,0.6008918529,0.465514481388,0.338478644573,0.132162903335,0.294498757528,0.398500141788,0.418069666358,0.304303829002,0.531216997452,0.480117985763,0.453176588317,0.375667955686,0.39289549647,0.5124127398,0.594770860858,0.414283496995,0.396682073072,0.398848659359,0.495545278948,0.421187814993,0.385576100979,0.403176177519,0.306818808658,0.25590795756,0.174527061111,0.29721675132,0.207426302804,0.673444261013,0.255013511619,0.326834526125,0.23476999109,0.540472536729,0.384281308658,0.448355931353,0.336242052862,0.503891530562,0.292003192301,0.200940099222,0.41050181112,0.532048713514,0.388470394383,0.430111654752,0.196632012517,0.430556081602,0.563498909343,0.502440517197,0.594253232909,0.346316622269,0.486617642013,0.304981822388,0.388776617921,0.524945232199,0.470964089666
AAL,0.191495164631,1.0,0.23611013755,0.180159914618,0.105145036175,0.0990342772901,0.033421135418,0.0828699353864,0.198180580833,0.0805939572552,0.147427931886,0.231245855348,0.103770047579,0.109713136276,0.0922110839218,0.198517236698,0.124541144047,0.217597207606,0.159341505115,0.173938860365,0.202579271705,0.159522963841,0.259580239388,0.0708772871496,0.218445986896,0.559853779187,0.10486644915,0.0851193337516,0.110894354087,0.16867233994,0.225783742095,0.234037386505,0.141160663952,0.196750314622,0.134021148013,0.208311752346,0.0548348311805,0.151505030612,0.00568989390981,0.0661211671588,0.141359737645,0.0156494065623,0.110059010522,0.0727307670838,0.268409240921,0.117608430137,0.13587259342,0.201294525987,0.200605670583,0.123879826122,0.230100388734,0.144235584294,0.254008605046,0.102001240843,0.088358271124,0.246554203791,0.137941624279,0.194403697199,0.201871505165,0.164086440596,0.218434775266,-0.0370061544132,0.14035694675,0.148783117304,0.100700979273,0.222368587328,0.104023392527,0.217922962325,0.209225324093,0.133730635069,0.266678110612,0.255059462003,0.171256104976,0.0772914859662,0.0563738541025,0.195100732839,0.249391262231,0.120846402563,0.0844552869936,0.220222664587,0.212575943743,0.18076847032,0.0893912489615,0.104099812535,0.212667374275,0.280082575934,0.0460074962067,0.0769811473005,0.121713964572,0.0848560296009,0.197427642753,0.144822609264,0.184191237837,0.280812392005,0.151449498276,0.188057790039,0.150814219937,0.12069850052,0.196153148637,0.155070836368,0.129960506564,0.196298329761,0.00390009688141,0.0638220501469,0.0704170189612,0.239956002278,-0.0439418120773,0.0640017328486,0.0433018680481,0.0818866732462,0.00696139243467,0.240462156667,0.165697251523,0.0875896782067,-0.00949329689154,0.0683675357121,0.204183694634,-0.00252423459079,0.0010066270934,0.144077874207,0.758263592018,0.167751847103,0.185600735002,0.108815035542,0.155760569352,0.121388703232,0.260238996059,0.109594217914,0.239336297926,0.215637845623,0.16701006706,0.178274877906,0.233094939753,0.115745996018,0.118091336896,0.102952607112,0.186219160131,0.0734109478904,0.197494521796,0.136753844195,0.0380763350656,0.172448137755,0.0121267194149,0.0246914047942,0.139795486355,0.18729589354,0.0576041845171,0.133273336725,0.0715338777016,0.046873674202,0.240719773501,0.138600464129,-0.0131422694629,0.158318657918,0.250058443208,0.0296720383002,0.104348790461,0.183551572962,0.254871103105,0.168065484707,0.077398932437,0.103023980626,-0.00132610914961,0.167639767273,0.144079176792,0.229276475947,0.253151993,0.0216483419367,0.0938198590332,0.163110656375,0.128639984439,0.312242946347,0.164453709488,0.0815636300164,0.210361025059,0.140473976042,0.192658483659,0.178402139226,0.0524023635855,0.0886791810198,0.167006198664,0.175774724193,0.165608064066,0.160683683349,0.335354880313,0.0370270705038,0.00800331228699,-0.0255657987963,0.116336546002,0.202329935731,0.20118469958,0.208475763417,0.142586649905,0.0340414494807,0.200398057203,-0.0243669102384,-0.0243667848907,0.190680944443,0.161745765513,0.135498635909,0.101556295401,0.185246461741,0.232519308092,0.00636919939252,0.00681357105546,0.141142842038,0.115626382661,0.295720019464,0.123442622399,0.0855130378909,0.299571972086,0.295471341895,0.170041526593,-0.0989060762332,0.20807974728,0.159321615908,0.144098783394,0.163055505522,-0.00243215567354,0.120173171285,0.124427484397,0.0973465602217,0.0396655332838,0.217355748407,0.273731078932,0.174170341884,0.0830896918261,0.0372740379667,0.0532070286749,0.214788730287,0.206582079123,0.258543340687,0.18625065357,0.143076286259,0.16080552548,0.204628865088,0.0734879300653,0.132545209992,0.160856388076,0.152762639685,0.216441921197,0.213958199459,0.114723109138,0.146030529845,0.158432399111,-0.00460719468403,0.218936507564,0.0618231703127,0.136343057282,0.238651537756,0.267251739607,0.113609354803,0.0878053009242,0.0765928237372,0.111988269116,0.171808952851,0.105327228251,0.102920912746,0.149652078737,0.143343269482,0.10445583391,0.185599404775,0.0841400485058,0.277244381022,0.0988896309294,0.216565990406,0.134806831263,0.168262927857,0.110152734268,0.160305808794,0.122457629368,0.156033200188,0.0498523333864,0.180860842011,0.134395748283,0.59761560752,0.109220677312,0.196357439072,0.197454786795,0.152529180652,0.224629736085,0.303342228205,0.250729727465,0.288363330618,0.0730924529272,0.108478361606,0.123987972074,0.0707847234509,0.12943392219,0.0798519595932,0.239808555867,0.129859882902,0.2015160297,0.176896233627,0.156925931057,0.163446781297,0.152938792076,0.147161325164,0.0472920851761,0.157828285569,0.250320594352,0.187137169889,0.0448028695651,0.0784725223644,-0.0254628544312,0.250898302201,0.101094998118,0.0463073808332,0.229038020263,0.168490055463,0.139593881994,0.0448417811305,0.210921582131,0.0535658373971,0.101669398161,0.143673937141,-0.0320903547764,0.137735199357,0.0268439218579,0.0597731011007,0.0949840136802,0.0661158276553,0.101816309487,0.0834904612572,0.0842531940793,0.169191123688,-0.0643935298106,0.187431636031,0.104820643907,0.133068453757,0.223789594057,0.282497005487,0.102497706517,0.176149068218,0.149822986571,0.124569747162,0.00187585641088,0.176514763279,0.128313145703,0.151183583725,0.172326014575,0.0454116501907,0.174277636257,0.1193679373,0.0887477567567,0.0890814582179,0.137644796283,-0.00578811299722,0.15524339342,0.0900934754208,0.319216691958,0.190038621246,0.232158468404,0.122111106825,0.235400092308,0.194771886479,0.144334530266,0.207024266401,0.0741280016109,0.0824768742639,0.135349278404,0.243579561275,-0.00890169266738,0.117569055216,0.249260503255,0.135232312424,-0.00580171997358,-0.0102964371286,0.17722229078,0.093515744091,0.212237463284,0.286035593989,0.153124284675,0.267167348255,0.147663931376,0.0985072112147,0.0607270828515,0.0954183615269,0.108785403589,0.156618754099,0.179650913819,0.0281289566469,0.0372626386336,0.0886304045741,0.0760158362807,0.131930411891,0.174108191825,0.164154889349,0.136755427469,0.0990111163848,0.0465280574987,0.0526984470717,0.277168799886,0.225195443928,0.148876258686,0.127304581522,0.278771449787,0.124188945454,0.140405712577,0.086925900293,0.204062853079,0.295263849334,0.114842019293,0.116475811673,0.0850389627471,0.0727532635587,0.121542433655,-0.0151601800805,0.20856264245,0.0252217667448,0.144779289562,0.152256785852,0.0725021737963,0.0392064814682,0.164051155954,0.0815649155377,0.107677385812,0.101471574551,0.0222239879359,0.133632439902,0.200324576622,0.183774348568,0.146922148808,0.172556645978,0.242195653089,0.15677124505,0.102236822916,-0.0180267993847,0.174950906235,0.178902201627,0.129422275841,0.22988657638,0.0768676098918,0.702599533961,0.230020960888,0.152523162675,0.168484279683,0.108932748559,0.137986188383,0.146641027311,0.239161765165,0.0979584818482,0.22268904578,0.236109407277,0.112374801284,0.0860897932719,0.0658575035488,0.0683236727863,0.204006470879,0.11330410362,0.190974690715,0.319860483782,0.201934891568,0.0670718411552,0.138122445845,0.261479538281,0.124716831609,0.197368671736,-0.0594013187514,0.0756572286269,0.189131271205,0.205611081508,0.105042876376,0.173988742804,-0.0331186243469,0.12454550514,0.123397172877,0.0659272726188,0.214278369497,0.212641368127,0.0726757737893,-0.0528435246961,0.0999569606937,0.18151857122,0.101088711172,-0.00207134472995,0.177161691331,0.0183906555645,0.121242837756,0.129959062614,0.149196276087,0.177798200955,0.251895199216
AAP,0.24616350288,0.23611013755,1.0,0.210586436813,0.215269638472,0.153362086649,0.274161333945,0.219914032802,0.371103484148,0.16741359764,0.351836468866,0.304033287222,0.236668036401,0.12539178364,0.0590179568975,0.153494052698,0.112090256988,0.318383188164,0.20902987224,0.336697076297,0.282091595749,0.0735995494024,0.257542566371,0.0904496940038,0.384619501099,0.289998030965,0.111663278265,0.239718581966,0.309038833119,0.42646369628,0.371174830764,0.180707874557,0.253804074474,0.154821494078,0.159890508535,0.268932870256,0.0407558282487,0.249647141493,0.184434853151,0.30919073065,0.283840850538,0.273875484477,0.206957353574,0.335567344587,0.274492991271,0.273383682586,0.242539157001,0.223781698729,0.331173908629,0.275491686957,0.529276069246,0.328926025747,0.228707080738,0.232648191217,0.272577614674,0.256314855556,0.172741783754,0.265021232377,0.265430189147,0.312254880211,0.206669837936,0.0920798718013,0.21228640418,0.292787285471,0.215296529625,0.312186517206,0.125412459209,0.288415592034,0.206670696224,0.265825803301,0.285603562258,0.225089746568,0.223281802839,0.179227704256,0.219983023836,0.336123715261,0.261794446876,0.140356562361,0.255064675183,0.376171239988,0.224805899994,0.181891127159,0.160731017872,0.25281966126,0.266881515776,0.16680220186,0.103776459714,0.241492954665,0.192857925801,0.260944887061,0.295442758029,0.20806030486,0.210219889001,0.268069876768,0.222224570105,0.178702618725,0.245024346933,0.332757661869,0.0893316206065,0.193326844012,0.127971944459,0.25388125466,0.171636100584,0.270641312183,0.22722170609,0.283086355534,0.204687513936,0.206091124673,0.160342786909,0.203772921025,0.204626711855,0.233540233854,0.289110485759,0.152683769477,0.12820077915,0.2819508287,0.225971519741,0.207327589138,0.242321833935,0.0914920814929,0.243393993757,0.251103309212,0.211968586586,0.303364629957,0.201614565441,0.175811618626,0.240794122194,0.309273310762,0.265100058801,0.350634272489,0.354371167097,0.306271991388,0.184427964991,0.351144684268,0.152373147534,0.341946190115,0.296290414469,0.195659085332,0.31818341937,0.149650880008,-0.00556495817978,0.196010302928,0.184852805312,0.238044524417,0.248150602642,0.316041590036,0.0647315319741,0.355231073935,0.0626611851888,0.287470303675,0.337724164379,0.337069845325,0.278767040733,0.242511173655,0.272115605031,0.188223176115,0.160663009398,0.184151061792,0.19985525366,0.364694851288,0.143530785875,0.141061150503,-0.13178850271,0.272132249927,0.183042721142,0.30783469076,0.291918599419,0.233586507748,-0.00078975432677,0.306437904923,0.230200660133,0.245829479465,-0.0341953261308,0.222568855797,0.175882097949,0.252087057991,0.217202023242,0.343457037388,0.243065818645,0.27194610518,0.377434221404,0.364386928072,0.241090806553,0.22317253682,0.307739955142,0.0492191285763,0.205925249241,0.0268635487786,0.279536099948,0.249875025001,0.191589251253,0.114491011124,0.187588220714,0.14849213682,0.242787787518,0.173948026044,0.173948152017,0.488987606432,0.308703973629,0.281129420146,0.221133044384,0.214457548512,0.209484718648,0.255873300356,0.144594375826,0.291360516482,0.274021978057,0.244071719698,0.337393472039,0.149972389612,0.143272330941,0.163061416114,0.363258155858,0.146665592595,0.311873564774,0.311176674142,0.249394680971,0.35731085657,0.182923100646,0.156008051527,0.146849977653,0.215108170751,0.267960389792,0.349379494226,0.295952190395,0.0904524064003,0.12531296468,0.232288660084,0.149942901445,0.240015859526,0.316557110098,0.140582679481,0.325374984392,0.301402460792,0.303964111545,0.354216292891,0.235676963388,0.254634396899,0.256152084895,0.359624628435,0.303490500539,0.322212729783,0.310637678738,0.298242109565,0.154181983076,0.159142556188,0.258233882076,0.383716934275,0.126043090142,0.222503929304,0.267973763743,0.26640265872,0.168012433875,0.135887172431,0.325140932394,0.231280121854,0.255100047134,0.0813577070965,0.296877950464,0.357772713296,0.221236801672,0.346374270072,0.292217930738,0.311985406076,0.1891054399,0.369292093851,0.24255731851,0.355192526133,0.136530696945,0.257137034088,0.306433290397,0.146039545291,0.20543727223,0.332042094027,0.182164348666,0.123071019387,0.194756698533,0.268913614274,0.442811282587,0.254833138973,0.294682866908,0.287958694367,0.284795027918,0.387312618195,0.320614757304,0.262456746904,0.35508033187,0.171449782358,0.235368125495,0.198039818343,0.308160859022,0.208810117339,0.262317209193,0.206774749375,0.180110031555,0.229573788043,0.270535801371,0.298102146332,0.156110064621,0.165673202034,0.251568888231,0.22608221593,0.17962644542,0.154501074469,0.223345040081,0.189974722931,0.341206785963,0.329876115715,0.215567363511,0.329174277065,0.329724101738,0.142806159694,0.217818415617,0.245066166437,0.211041263819,0.105553815697,0.00172468626582,0.143734153863,0.213581237232,0.195616094876,0.27154486061,0.246642434074,0.240672907875,0.141401385836,0.13459233933,0.194864769708,0.192248416004,0.239331863587,0.243367004707,0.272080006996,0.317463069262,0.242933649882,0.289989024912,0.302721171892,0.252258786922,0.531221936636,0.193935609179,0.335817161795,0.217718230519,0.369631126093,0.104240552242,0.211648055377,0.308775345308,0.0174950236361,0.109774722925,0.0799005888199,0.282521062654,0.163474623534,0.159757088919,0.278456252384,0.235305687342,0.262137406257,0.321982653995,0.139590429544,0.224558272352,0.297741970503,0.0952734762568,0.356793244304,0.0115047492214,0.147939001309,0.284360920809,0.317750160864,0.179257050297,0.41265000615,0.275712474405,0.395571518315,0.244426684195,0.308233885017,0.279483677692,0.156448033752,0.290501051142,0.289667898102,0.203157528755,0.228075691862,0.280055645492,0.20332229201,0.163110989545,0.388078287799,0.350021902159,0.370967640701,0.166983682491,0.1980027895,0.152970665392,0.279790293878,0.284264011779,0.100257263648,0.264214630032,0.293445644231,0.272269286539,0.389869908348,-0.00152919394314,0.195614380151,0.328480651297,0.359976564245,0.304528282083,0.0474730609079,0.275945337808,0.298486930594,0.244729039134,0.239226412204,0.0721102210715,0.233629369359,0.173972281766,0.203354214486,0.177671294258,0.321375412824,0.262889569374,0.139589973606,0.281670263229,0.271550020029,0.178787226997,0.156333122759,0.136092146748,0.149032246777,0.267331781226,0.329373975215,0.176574260169,0.160308224689,0.337232264572,0.381932031999,0.321409178445,0.298274010906,0.151371103296,0.298700114024,0.155461625824,0.177950221759,0.147698910342,0.0445110683246,0.246763429802,0.201825530071,0.358790323953,0.299616623238,0.332414373465,0.226667986149,0.267993612118,0.202158578866,0.364151306083,0.108836539182,0.244417513768,0.295706838801,0.274179315589,0.23192167454,0.364055732254,0.276529041263,0.321973659537,0.269992908228,0.234758073976,0.372524384176,0.245880827972,0.147692662942,0.290544671163,0.263915232232,0.283789265816,0.240172654445,0.121571192367,0.21412906541,0.0950851549123,0.256804095447,0.168945829738,0.205780053196,0.111648101447,0.223295966516,0.178642779341,0.330978324667,0.202905966908,0.191800892319,-0.0647776209018,-0.0580806778235,0.28028988123,0.416624905243,0.296094341726,0.196132983108,0.0807940228052,0.205967735487,0.308084877333,0.221032774892,0.377767910957,0.116400938347,0.398909891422,0.190178991278,0.325185070042,0.309266296345,0.267367999212
