,MMM,ABT,ACN,ATVI,AYI,ADBE,AAP,AES,AET,AMG,AFL,A,APD,AKAM,ALK,ALB,AGN,LNT,ALXN,ADS,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,APC,ADI,ANTM,AON,APA,AIV,AAPL,AMAT,ADM,ARNC,AJG,AIZ,T,ADSK,ADP,AN,AZO,AVB,AVY,BHI,BLL,BAC,BK,BCR,BAX,BBT,BDX,BBBY,BRK-B,BBY,BIIB,BLK,HRB,BA,BWA,BXP,BSX,BMY,BF-B,CHRW,CA,COG,CPB,COF,CAH,HSIC,KMX,CCL,CAT,CBG,CBS,CELG,CNC,CNP,CTL,CERN,CF,SCHW,CHK,CVX,CMG,CB,CHD,CI,XEC,CINF,CTAS,CSCO,C,CTXS,CLX,CME,CMS,COH,KO,CTSH,CL,CMCSA,CMA,CAG,CXO,COP,ED,STZ,GLW,COST,CCI,CSX,CMI,CVS,DHI,DHR,DRI,DVA,DE,DAL,XRAY,DVN,DLR,DFS,DISCA,DISCK,DLTR,D,DOV,DOW,DPS,DTE,DD,DUK,DNB,ETFC,EMN,ETN,ECL,EIX,EW,EA,EMR,ETR,EOG,EQT,EFX,EQIX,EQR,ESS,EL,ES,EXC,EXPE,EXPD,ESRX,EXR,XOM,FFIV,FAST,FRT,FDX,FIS,FITB,FSLR,FE,FISV,FLIR,FLS,FLR,FMC,FTI,FL,F,BEN,FCX,FTR,GPS,GRMN,GD,GE,GGP,GIS,GPC,GILD,GPN,GS,GT,GWW,HAL,HBI,HOG,HAR,HRS,HIG,HAS,HCP,HP,HES,HOLX,HD,HON,HRL,HST,HPQ,HUM,HBAN,IDXX,ITW,ILMN,IR,INTC,ICE,IBM,INCY,IP,IPG,IFF,INTU,ISRG,IVZ,IRM,JEC,JBHT,SJM,JNJ,JCI,JPM,JNPR,KSU,K,KEY,KMB,KIM,KLAC,KSS,KR,LB,LLL,LH,LRCX,LEG,LEN,LVLT,LUK,LLY,LNC,LLTC,LKQ,LMT,L,LOW,MTB,MAC,M,MRO,MAR,MMC,MLM,MAS,MA,MAT,MKC,MCD,MCK,MDT,MRK,MET,MTD,MCHP,MU,MSFT,MAA,MHK,TAP,MDLZ,MON,MNST,MCO,MS,MOS,MSI,MUR,MYL,NDAQ,NOV,NTAP,NFLX,NWL,NFX,NEM,NEE,NKE,NI,NBL,JWN,NSC,NTRS,NOC,NRG,NUE,NVDA,ORLY,OXY,OMC,OKE,ORCL,PCAR,PH,PDCO,PAYX,PNR,PBCT,PEP,PKI,PRGO,PFE,PCG,PM,PNW,PXD,PNC,RL,PPG,PPL,PX,PCLN,PFG,PG,PGR,PLD,PRU,PEG,PSA,PHM,PVH,PWR,QCOM,DGX,RRC,RTN,O,RHT,REG,REGN,RF,RSG,RAI,RHI,ROK,COL,ROP,ROST,RCL,R,CRM,SCG,SLB,SNI,STX,SEE,SRE,SHW,SIG,SPG,SWKS,SLG,SNA,SO,LUV,SWN,SPGI,SWK,SPLS,SBUX,STT,SRCL,SYK,STI,SYMC,SYY,TROW,TGT,TEL,TGNA,TDC,TSO,TXN,TXT,COO,HSY,TRV,TMO,TIF,TWX,TJX,TMK,TSS,TSCO,TDG,RIG,FOXA,FOX,TSN,UDR,ULTA,USB,UAA,UNP,UAL,UNH,UPS,URI,UTX,UHS,UNM,URBN,VFC,VLO,VAR,VTR,VRSN,VZ,VRTX,VIAB,V,VNO,VMC,WMT,WBA,DIS,WM,WAT,WEC,WFC,HCN,WDC,WU,WY,WHR,WFM,WMB,WYN,WYNN,XEL,XRX,XLNX,XL,YHOO,YUM,ZBH,ZION
2008-01-02,64.814427,20.819193,29.922725,13.071903,40.889246,41.709999,36.415292,18.836771,52.331381,112.177508,48.943626,24.670762,70.781151,33.200001,5.641539,35.316529,26.80383,13.799332,18.877501,73.821874,40.182161,342.937932,342.253343,14.205466,96.25,33.954031,12.965969,30.910624,43.645946,871.56588,37.758146,,45.154962,19.741378,19.34684,41.341935,21.039064,62.359954,23.195436,77.966626,41.403481,100.177408,18.443312,25.243383,14.283208,36.767441,70.644947,16.264959,54.798277,24.79439,48.240002,29.330437,15.14,116.209999,64.407818,39.680424,72.544705,20.55487,35.375636,39.33985,86.586156,25.623134,21.421881,72.662595,28.121647,92.099998,40.316274,55.869999,171.004052,13.621168,67.886176,21.942178,68.705978,11.41,18.37057,16.062072,42.59685,19.769429,10.101303,26.820336,40.550551,33.941668,59.27,20.07,34.195767,53.804795,21.379999,21.608575,23.15,13.79,10.928561,20.786406,14.18,19.322949,21.919042,34.112925,66.974182,146.669998,51.458998,11.698667,53.677057,41.018871,25.519879,27.339471,22.518123,268.289902,30.29941,47.951826,93.832778,12.278706,25.172504,23.257988,16.115,31.100989,7.536317,35.303827,13.403047,21.57,47.298651,31.469555,23.020486,19.543101,55.310163,36.094037,11.796409,51.334361,34.749964,11.394103,31.74137,19.447192,27.745001,72.91646,13.205182,41.526347,81.696659,25.942351,13.097648,12.667348,,8.436666,31.981208,29.861231,28.184464,,29.600533,30.173228,37.700335,73.167002,34.3,23.891306,34.942536,45.57875,40.211202,11.3,56.759998,41.468432,77.518368,42.950408,48.875714,31.492116,89.438356,22.23835,69.863771,19.421499,22.325601,53.91242,41.912989,38.785238,36.575001,9.837698,72.821879,27.01,15.715468,61.607579,81.438581,19.842003,19.853974,267.700012,45.886504,27.629999,28.726262,28.254186,64.80308,24.719752,27.164333,10.187206,5.405024,31.58054,39.893121,5.244849,16.449388,64.039669,70.022691,26.161057,24.822758,21.346133,33.180198,21.89616,22.332587,184.931174,25.930087,72.176342,34.305976,6.22574,37.452152,66.169419,46.998939,68.895648,19.141498,18.708189,35.402523,90.422567,33.755001,20.431643,47.629096,8.453873,13.328458,18.83819,73.830466,11.322162,29.09,41.531252,29.780001,30.619332,18.791715,35.616915,84.846769,9.98,22.969857,6.843639,39.014385,29.286419,323.950012,23.61259,21.794196,96.368081,23.388515,36.942931,49.362834,16.115645,34.019052,30.72556,31.579181,39.128526,18.656609,47.215638,23.817164,29.000683,37.069035,11.087843,10.414376,85.910921,75.010002,40.941514,11.409061,15.698582,46.049999,41.167752,35.874198,48.800322,23.698089,10.505,76.941086,47.617195,18.836278,59.594018,43.984263,20.493435,29.209717,27.567297,20.913503,110.067144,14.619806,20.619739,12.40709,30.213777,43.293825,59.375153,41.205651,40.112079,47.335471,112.099998,21.170405,7.04,27.90001,28.254638,74.209999,40.734852,16.593586,96.119277,7.196667,30.544353,44.146175,80.253413,56.374642,56.312767,13.88,44.696103,58.860899,22.805807,3.764286,20.372903,52.639999,46.056019,48.495427,13.886728,4.981634,36.063669,26.509493,38.714753,60.633557,55.425201,38.889337,43.064733,30.68428,32.330002,58.322163,37.486324,13.213323,20.571695,41.743357,59.819336,29.332872,24.575573,28.06247,11.596814,57.451841,23.296315,32.59626,15.603105,30.30198,,27.008013,48.618401,52.197272,56.564617,27.45168,33.173056,71.604681,115.239998,53.470374,54.429086,13.678187,40.351434,70.669479,32.850947,55.656022,9.728431,35.418993,25.98,31.553812,45.560825,51.324838,46.627733,15.477287,20.6,43.462369,23.559999,19.074122,23.713199,9.946961,21.376535,53.123122,60.03258,57.659164,5.672093,36.715788,37.263105,15.07,27.707284,86.024554,,17.883832,18.764765,46.552855,48.766879,24.549568,59.812611,8.05836,75.809789,38.407305,24.621237,11.275723,29.305,34.943401,36.857246,17.027986,8.705631,69.093615,57.84,65.467529,50.633244,11.778023,22.509489,46.467004,39.915573,29.934691,27.087853,26.84,41.466153,26.11799,63.064923,37.671624,30.558605,41.334372,54.155479,36.880206,32.250351,12.468577,23.965636,23.610939,8.020676,24.000755,120.813228,16.143743,16.769728,13.644562,12.398773,16.366864,25.178722,5.7175,25.748362,29.915234,50.697516,52.60686,17.77,60.261091,24.251824,19.653565,27.389999,13.385001,51.168445,52.169998,28.604416,31.562944,25.401654,23.15,36.741422,,56.41635,67.197535,37.438609,31.135813,28.207949,23.338873,76.75,17.728073,22.959542,27.23318,25.626026,19.078592,19.990266,63.520787,17.825295,20.16751,19.45532,72.564476,15.298532,8.526464,16.785999,38.570044,23.719999,22.423487,63.281006,41.769609
2008-01-03,64.806589,20.692361,29.408244,12.842007,40.42722,41.790001,36.764043,18.792154,52.85802,110.359817,49.567562,24.426093,71.426084,34.139999,5.534195,34.909499,26.674199,13.720518,19.2775,73.403904,40.08789,343.008,342.323267,14.292674,95.209999,33.928575,12.381917,31.004089,43.107212,873.887992,37.043998,,44.683071,19.861023,19.519018,40.534614,20.915304,62.434784,22.844105,78.862794,41.082527,100.431687,18.04178,25.255044,14.028884,37.149252,70.762266,16.045533,54.631466,25.030239,47.84,29.113275,14.63,113.720001,61.925987,39.128257,72.714553,20.291346,35.148867,41.042654,86.511131,25.986709,21.11016,73.843219,27.169715,93.0,38.757778,56.299999,179.335451,12.99171,68.168317,21.410903,66.410102,11.39,18.35651,16.397864,42.654325,19.600323,10.257195,26.766665,39.968198,34.061604,59.560001,19.74,33.639676,53.614349,20.889999,21.175094,24.924999,13.69,10.805477,20.862882,14.0525,20.236601,22.097391,34.530705,67.798282,141.699997,51.349402,11.724982,53.042764,41.037871,25.326798,27.863445,22.696299,268.382649,30.63386,47.614084,90.541623,12.207152,24.480363,23.501646,16.375,31.322164,7.383036,34.18897,13.391532,22.08,47.49239,31.430318,23.040095,19.3424,54.482217,35.311341,11.402743,52.248377,32.471569,10.781803,32.013953,19.053141,27.805,75.907494,13.071119,41.915775,82.819456,25.093329,13.036115,12.871742,,8.11,31.919336,29.773839,28.024448,,29.150311,30.407771,37.814868,72.672974,33.8,23.524718,35.882693,45.346526,40.324834,11.425,56.139999,41.964523,78.147574,43.83962,48.830559,31.330479,90.345255,21.29827,67.085556,19.480052,22.282166,54.517574,41.926708,38.847665,37.264999,9.534458,73.071082,26.48,15.529869,59.328325,82.525558,19.950268,19.984111,265.869995,46.390752,27.450001,29.252251,28.686798,68.011825,25.090891,30.79542,9.518083,5.282183,30.922206,40.209824,5.198768,16.489865,63.240041,70.871546,26.189525,23.489909,21.251748,33.135996,22.644705,22.302987,182.472543,24.325167,71.897798,34.687252,6.047055,37.074429,65.030161,47.219233,68.684733,18.896487,17.73471,34.386221,89.517063,35.165001,20.204711,47.867638,8.285719,12.88109,18.83819,76.193192,11.147974,29.5,41.149137,29.555,30.196522,18.287637,34.541689,85.016965,10.0,23.598083,6.852302,38.642425,29.135895,321.75,23.81454,21.873094,101.315148,22.507962,36.029867,49.37781,15.852464,33.785108,31.041432,30.682849,39.257515,18.550234,47.462627,23.104545,28.545795,35.607413,11.156953,9.898529,86.527153,75.040001,40.115577,11.301428,15.260481,46.799998,41.935132,36.174574,48.479325,23.521979,10.425,78.825359,47.033975,18.479595,58.714786,42.600011,19.328942,29.438066,27.575644,20.975515,107.747025,14.330933,20.373854,12.165915,30.181204,43.167149,59.403023,41.41376,40.077121,47.750972,112.370003,21.170405,6.95,28.018832,26.849131,73.550003,41.123342,16.464151,104.267899,7.15,29.856103,44.137509,82.769274,56.304482,54.463011,13.67,43.86205,59.993436,23.20412,3.724286,19.897428,53.970001,47.304341,48.948589,13.761642,4.981634,36.294124,25.162314,38.189782,62.270974,55.904706,38.326251,42.232706,30.4426,31.129999,59.930024,37.591393,13.290144,21.138812,41.790632,60.289295,29.767106,24.680925,28.02142,11.610165,57.825745,22.976937,32.634609,15.786992,30.400067,,26.89796,48.90433,51.608608,55.224833,27.14355,33.244832,72.224984,111.400002,53.493977,54.429086,13.700392,37.841535,70.863519,33.004777,54.551019,9.130907,33.679316,25.469999,31.151069,45.692353,51.568268,48.127591,15.121488,20.709999,41.989526,23.52,19.074122,23.58937,9.975771,20.540207,53.218726,60.839587,57.271683,5.504266,36.209057,35.331364,15.245,27.473609,87.504193,,17.935054,18.600235,46.128337,48.741009,22.729078,58.454497,8.05836,73.123358,37.891828,24.61478,11.084609,29.565001,34.329928,36.231876,16.751856,8.430622,74.778427,59.049999,65.672118,50.231456,11.800025,22.561302,46.569718,39.963947,29.861421,26.2326,26.889999,39.243045,25.544768,64.008867,38.048341,30.653189,41.886971,55.329817,35.445277,32.329545,12.401876,24.227437,22.94535,7.75332,24.208116,120.804955,16.216349,16.729221,12.867969,12.119522,15.328483,24.492323,5.50625,25.669608,29.6908,50.930116,52.660106,18.26,61.118416,24.131766,19.737627,27.84,13.142212,48.943409,51.68,27.810924,31.520487,25.519228,21.440001,36.758692,,54.415266,65.350967,37.023511,29.234645,28.145934,23.338873,77.790001,17.531507,22.501929,26.725617,25.428901,19.260845,20.18033,62.916438,17.708732,20.686067,19.155495,70.109838,15.388238,8.461788,16.698571,38.993045,23.84,22.109748,63.347829,40.930344
2008-01-04,64.069977,20.811733,28.968449,12.800626,38.828613,40.360001,34.555292,18.863539,51.712349,106.294981,49.251645,23.63092,70.663892,32.0,5.467403,34.32926,26.006098,13.693103,18.6525,71.652399,40.127171,328.828831,328.172376,14.199778,88.790001,33.680362,12.080156,30.903948,42.021194,856.085136,36.055184,,43.649798,19.409032,18.97309,39.745037,20.429787,59.825149,22.248371,78.477441,40.538682,97.525628,17.585988,23.327197,13.758151,37.246734,68.181267,15.93582,54.014257,24.727868,45.700001,27.823874,13.9,110.580002,59.23968,38.107126,71.168009,20.166519,34.756385,40.191253,85.057553,25.578797,19.834271,73.483171,25.969885,91.0,37.474772,55.220001,167.565067,12.574512,67.259194,20.470591,63.780956,11.31,18.103414,16.297128,41.028617,19.141318,10.084252,26.567316,39.368721,33.743776,58.919998,19.540001,32.668471,52.20505,19.4,20.455354,24.825001,13.725,10.701827,20.490695,13.9275,19.436502,21.357244,33.524625,66.895355,127.010002,51.206087,11.578063,52.735527,39.812433,25.16035,26.714088,22.16177,261.981548,29.765887,47.614084,86.525128,12.142753,23.145521,23.547332,15.5,31.680062,7.170146,32.966753,13.230327,21.059999,46.044748,31.338758,22.334187,18.76539,53.288998,34.753558,11.057946,49.173965,32.913119,9.690312,31.21462,18.673683,27.465,72.73862,12.802994,41.108422,80.466935,23.705244,12.253772,12.488503,,7.71,31.926209,28.583961,26.904345,,28.894959,29.924891,37.79578,71.463463,32.3,23.197547,34.367995,44.97139,40.438468,11.3275,54.509998,40.476257,78.617823,41.858887,48.261606,30.809653,85.856102,20.376506,63.979202,18.858492,22.231491,55.156345,40.554761,36.751887,36.759998,9.379311,71.708251,24.51,15.166738,56.409672,79.491461,19.620552,19.341562,245.580002,47.437543,26.709999,28.144909,27.806654,66.086577,24.385269,30.035977,9.097062,5.020121,29.652761,38.510436,5.052147,15.915107,61.501722,68.869525,25.648656,22.413857,21.028999,31.942571,22.166603,18.830015,178.098686,23.764412,69.669456,33.703027,5.720251,34.799873,63.437055,46.011406,67.28946,18.176767,16.772108,33.689091,85.382829,35.560001,19.531742,46.340961,8.338267,12.40287,17.783402,75.106336,10.704589,28.68,40.201808,28.555,29.05768,16.805056,32.792525,81.961537,9.38,22.601587,6.644394,38.096885,28.345641,305.0,22.43196,21.266181,96.358105,21.789146,35.573333,49.310402,15.655079,33.018731,29.787523,29.305327,38.825027,17.871068,47.318548,22.078112,27.118816,33.774195,10.945304,9.462925,86.099901,73.349998,38.434891,10.978531,14.429917,45.15,40.598986,35.362197,47.429574,23.070222,10.06,77.780976,45.61355,17.902107,56.516704,40.442576,18.369466,28.339131,26.423877,20.929007,103.340533,13.929328,19.324041,11.864447,29.847305,42.511407,58.761985,40.939271,39.748504,47.087766,108.709999,20.739492,6.4,27.234592,26.074131,71.370003,41.026217,16.282942,103.155547,6.916667,28.958766,42.716514,80.820969,52.866572,53.347907,13.69,41.369148,58.040782,22.592754,3.515714,19.268833,52.970001,46.08239,50.300759,13.548777,4.913031,35.62084,23.575637,37.515936,59.896724,55.60149,37.617848,40.724661,27.886351,30.129999,57.882975,36.775069,13.098091,20.150932,39.749951,58.929769,29.430353,23.887257,27.069037,11.303054,57.650242,22.347306,31.666307,15.548621,30.372041,,26.535438,47.405652,50.43935,51.93043,26.675351,33.61023,70.315094,107.540001,52.785863,54.210797,13.863228,36.490052,70.203778,33.469681,52.551494,8.533384,31.949414,23.860001,30.435989,45.13994,49.942155,48.112049,13.894592,20.34,39.665406,22.49,17.04217,22.977967,9.940896,20.030048,51.059698,59.183102,54.530961,5.24799,34.466614,34.178815,14.715,27.767372,83.817917,,17.05696,17.884524,45.673498,46.636833,21.41328,55.410935,7.315254,71.124913,36.787228,25.002311,10.912607,28.309999,33.381091,35.107791,16.314651,8.164629,71.668861,57.330002,64.275597,49.218625,11.528676,22.413263,43.480346,38.762692,28.917058,25.176108,26.620001,37.818868,24.648603,61.790599,38.117736,30.3852,40.568628,54.291352,34.723616,31.498039,12.121733,24.038137,22.060816,7.488309,24.224069,117.924314,15.708082,16.291751,12.560944,12.001615,14.329659,23.773624,5.225,24.877925,31.000002,50.098129,51.732107,17.34,60.108854,23.997301,18.77092,27.1,12.591494,47.256211,52.060001,26.527144,30.416591,25.043058,21.5,36.111076,,53.269952,62.440424,36.496657,28.592583,27.578939,22.463485,77.510002,17.613101,21.689272,26.048866,22.96486,18.175611,19.1797,60.14913,17.000382,20.060414,18.264348,69.791395,15.215724,8.143797,16.181957,38.370078,23.16,21.796008,63.481473,39.104249
2008-01-07,63.560613,21.449626,28.188435,12.869594,38.699246,40.240002,36.114979,19.622007,53.514009,105.675764,50.065134,24.018313,70.854438,31.6,5.679706,34.424523,26.125759,13.967239,17.872499,72.120131,40.158592,324.949955,324.301267,14.641508,88.82,34.119506,11.90494,31.805229,42.209324,871.56588,35.844603,,43.560301,19.666047,18.905898,40.268465,20.396467,58.777555,21.96578,80.009888,40.333627,95.927292,17.634823,23.014958,13.725334,37.25486,64.739939,16.093532,53.747355,25.054429,46.720001,28.427856,13.8,112.650002,61.305525,38.492886,70.068437,19.902995,34.799997,40.742161,89.446411,26.425659,20.131495,75.651826,26.118624,88.760002,37.206417,59.220001,164.165795,12.764813,64.947211,20.484695,63.262528,11.53,18.307297,16.64411,41.562307,18.770892,10.052587,26.828005,40.12235,33.455932,58.939999,19.18,32.292521,52.35741,18.77,20.267241,25.245001,13.97,10.766608,21.199382,14.285,19.181446,21.794198,33.33705,66.021092,123.980003,51.796211,11.683318,54.142867,39.87893,25.366744,27.440887,22.170253,262.167098,28.969582,47.854255,85.490725,12.235774,23.310317,24.103179,15.61,32.158602,7.238271,33.487021,13.391532,21.190001,45.415101,31.783465,22.020448,18.531241,53.556864,34.492658,11.009076,47.669995,33.734401,9.725808,30.42265,17.841796,28.299999,71.461368,12.822146,42.096241,80.021381,23.631123,12.640549,12.498722,,7.69,32.799299,27.696595,27.042538,,29.271266,29.855908,38.769306,71.557158,28.3,23.189664,34.778381,45.766319,41.036937,11.3325,54.029999,40.401093,81.710878,41.694218,48.19839,30.216987,80.532611,20.681727,65.247998,18.885517,22.550015,56.359928,39.964823,36.965925,38.790001,9.315842,71.038517,23.280001,15.061834,56.76322,78.914887,19.00049,18.894216,236.839996,49.518363,26.719999,28.449428,27.001095,62.339311,24.206572,29.561326,9.307573,5.044689,30.127761,36.868983,5.165255,16.27275,59.749499,68.797455,25.748289,22.004219,21.45562,32.193043,23.04071,18.119635,173.466501,23.532376,69.289621,33.117813,5.593292,33.855562,63.381484,44.097108,68.108779,18.123171,16.744917,33.27753,84.989528,35.255001,19.852577,46.181935,8.395019,12.410583,17.206685,77.081572,11.13214,29.445,39.525145,28.405001,28.007477,16.960726,31.517613,81.086248,9.47,22.399404,6.566428,38.377921,29.521613,299.980011,22.323218,21.278323,91.042,22.660711,35.682033,50.074328,15.761996,33.349483,29.385506,28.909054,39.65206,18.190194,47.675309,22.398462,26.913181,34.046699,11.044649,9.222196,85.656214,74.970001,38.684591,10.938169,14.393409,44.55,40.526759,37.239534,48.687538,23.169762,10.045,77.605696,46.57304,17.927585,57.001027,40.841639,18.746696,28.044179,26.816145,20.84374,99.77378,14.168883,19.258729,11.897944,30.270784,43.241664,60.016191,41.43041,40.496629,47.66308,111.93,20.815945,6.39,27.416789,26.514172,72.580002,41.770825,16.536635,103.854005,6.918334,29.873527,41.85872,79.626567,52.550841,52.482058,14.14,42.231006,56.18185,21.221813,3.554286,19.019008,51.790001,45.291203,52.646957,13.629973,5.023852,35.706692,24.750677,37.750998,60.281512,55.065572,36.500757,39.862921,25.004761,29.389999,56.870618,36.847811,13.024224,20.352166,40.262089,56.966,30.192477,24.364862,27.110087,11.38317,59.00088,22.611934,31.723831,15.821045,30.876491,,27.221642,46.705608,51.181225,52.545261,26.811408,34.543304,70.200827,105.18,52.715055,54.564576,14.033464,36.690274,70.382297,34.867811,52.559007,8.449358,32.438087,21.959999,29.959273,45.377152,50.253746,47.264978,14.342409,20.18,39.30733,23.25,17.083137,23.419106,10.215348,20.055137,50.35065,58.121255,51.412207,5.150469,32.999759,35.087868,14.44,28.2414,82.800126,,16.852073,17.670633,45.93882,47.870016,21.088836,56.567074,7.469665,70.813682,36.664496,25.506105,11.342613,27.955,34.665293,35.49568,16.491067,8.286354,72.168143,58.060001,64.675871,49.645523,11.32333,22.539097,42.856152,39.496345,27.891282,25.384532,26.870001,36.707315,24.616308,59.345783,37.572489,30.471903,41.081756,55.242469,35.11801,31.280271,12.224007,24.593975,21.946964,7.617296,23.974171,115.970773,15.554787,16.129724,13.075662,12.256045,12.381459,23.991655,5.36875,24.660315,29.18,50.885387,51.602791,16.42,59.828422,24.395894,18.754108,26.450001,13.132342,46.932035,54.139999,26.978725,29.601407,25.483955,20.940001,36.20606,,53.990606,62.440424,37.167199,29.242982,27.605517,22.839685,78.279999,18.132332,21.83918,26.024696,22.651257,18.109337,19.042741,60.554685,16.117188,19.958954,19.12218,69.14125,15.450343,8.138408,16.261435,39.592937,23.18,22.305094,65.543431,39.915844
2008-01-08,62.85534,22.012912,28.188435,12.65809,35.548233,39.220001,34.254982,19.541699,53.902062,101.241402,50.302072,23.98433,69.132181,29.469999,5.262256,33.437255,26.454824,13.94668,17.8125,73.145157,39.671536,316.156163,315.525025,14.848152,87.879997,33.928575,10.717366,31.785201,41.003588,859.955322,34.791695,,42.055134,20.228821,18.087007,41.102403,19.682472,57.823495,21.240206,79.292958,39.682794,93.666014,16.674403,22.187072,13.397174,36.572477,60.614261,16.079819,53.030056,23.912538,44.82,28.169976,13.18,108.379997,59.697974,37.063302,69.594641,19.52389,33.500447,39.231336,88.639911,27.010923,19.4863,74.253503,25.771565,88.300003,36.022505,55.970001,159.741982,12.442765,62.627389,20.686862,60.803718,10.98,18.729123,16.58143,38.885636,18.279677,9.877208,26.452305,36.987926,34.607309,60.220001,19.02,31.814751,51.15379,18.4,19.940085,24.805,14.2,10.837867,20.047129,14.35,19.005005,20.260399,32.842537,65.175494,117.870003,50.776137,11.889443,54.529389,40.211415,24.401345,26.283079,21.576332,251.776884,28.746617,47.366408,83.253459,12.149908,23.260877,24.202165,15.305,32.162624,7.076474,32.182226,13.333958,22.1,44.403366,31.606893,22.059666,18.129842,52.737032,34.213765,10.949348,45.351725,33.142723,9.113508,29.741188,17.378659,29.315001,71.186514,11.270849,42.3242,77.749057,22.802316,11.954901,12.360756,,7.42,32.565559,25.942027,26.824337,,29.197349,29.490295,38.654774,70.305056,22.5,22.870377,32.871949,44.846346,40.855125,11.275,53.5,39.995203,82.717608,40.870873,48.099048,30.028409,79.616641,20.211687,63.862534,18.84498,22.325601,57.24076,39.512081,36.118696,38.174999,9.019653,70.127369,21.690001,14.388025,55.379121,78.243795,18.729828,18.349269,230.5,48.107747,26.41,28.200276,26.986177,63.411883,24.073694,29.409437,8.901588,4.995553,28.674985,37.000301,4.980931,15.711901,55.76527,68.573224,25.193186,20.726391,21.676107,31.169054,22.625387,18.109769,168.807594,22.826598,67.635247,32.417332,5.673229,33.00979,62.223704,43.170347,66.072652,17.931756,16.152128,32.084848,83.626697,34.055,19.359587,45.394742,8.220561,12.009496,16.387138,77.421805,10.490814,29.75,37.7897,28.375,27.264165,16.501127,31.700017,79.092518,11.39,22.045573,6.531777,37.518281,28.740768,271.730011,20.932873,20.920241,87.670816,21.384811,35.703771,50.134244,15.276758,32.026475,29.09835,27.833457,39.606537,17.601038,46.858877,21.515862,26.103106,32.849325,11.03601,9.015857,85.475452,75.980003,36.792621,10.763266,13.343794,44.250001,40.13856,38.270364,46.952604,22.771604,9.725,77.63491,44.983293,17.42653,54.154702,39.569624,17.893828,27.863403,26.540723,20.409657,95.228771,13.534769,19.017646,11.629972,30.539533,42.533764,61.391179,41.122409,41.713207,46.144892,109.510002,20.016667,6.18,26.497879,25.745742,70.089996,41.600862,16.360603,103.491838,7.128334,29.011036,40.20378,74.857446,52.0948,51.347279,14.22,40.331214,55.572625,20.638237,3.328571,18.495179,50.709999,46.398867,52.296127,13.568527,4.976357,35.069559,23.635512,36.646206,58.251118,53.880914,35.92859,39.090325,25.534602,26.969999,55.456301,36.799315,12.979904,19.345991,38.000795,55.396669,28.960674,23.571198,25.903186,11.082735,59.473988,22.703184,31.704656,15.984499,30.687322,,26.904435,45.975989,49.576519,51.93043,26.099105,34.99353,70.029427,102.279999,51.660756,54.707594,13.493147,36.168273,67.805442,34.481531,50.198663,8.085241,32.711746,22.73,29.581187,45.1048,48.686054,46.689904,13.587868,19.889999,37.733144,23.040001,15.977035,23.326234,10.266901,19.26899,48.550134,56.34585,49.200726,4.871514,31.604026,33.781102,13.675,27.92093,82.714599,,16.222772,16.72458,46.226886,46.55922,21.269083,53.892638,7.218746,68.667811,35.731721,25.641741,10.807494,27.985001,33.143881,35.321526,16.383684,8.953591,71.274694,57.580002,64.400127,48.130458,11.492007,21.872916,40.548998,39.464096,26.800379,24.320854,26.639999,36.907047,24.624382,57.099198,37.582401,29.841341,39.826568,55.203651,34.26209,31.121886,11.823804,23.94549,20.11659,7.44375,22.666199,115.06022,15.062649,15.73276,12.615125,12.032643,13.400061,22.966096,5.35,23.887285,24.389999,50.285996,50.712827,15.7,57.52086,24.107755,18.216115,25.110001,12.719798,46.585753,53.27,26.469083,28.922087,24.931765,21.860001,35.567078,,50.998632,59.354013,36.696223,28.542551,27.056243,22.955439,79.709999,18.187965,20.908174,25.468795,21.11011,17.70341,18.643047,59.361881,16.067872,20.066049,18.564174,69.327006,15.291631,7.987496,15.657395,36.839583,22.610001,21.736813,64.19743,38.513994
