,MMM,ABT,ACN,ATVI,AYI,ADBE,AAP,AES,AET,AMG,AFL,A,APD,AKAM,ALK,ALB,AGN,LNT,ALXN,ADS,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,APC,ADI,ANTM,AON,APA,AIV,AAPL,AMAT,ADM,ARNC,AJG,AIZ,T,ADSK,ADP,AN,AZO,AVB,AVY,BHI,BLL,BAC,BK,BCR,BAX,BBT,BDX,BBBY,BRK-B,BBY,BIIB,BLK,HRB,BA,BWA,BXP,BSX,BMY,AVGO,BF-B,CHRW,CA,COG,CPB,COF,CAH,HSIC,KMX,CCL,CAT,CBG,CBS,CELG,CNC,CNP,CTL,CERN,CF,SCHW,CHK,CVX,CMG,CB,CHD,CI,XEC,CINF,CTAS,CSCO,C,CTXS,CLX,CME,CMS,COH,KO,CTSH,CL,CMCSA,CMA,CAG,CXO,COP,ED,STZ,GLW,COST,CCI,CSX,CMI,CVS,DHI,DHR,DRI,DVA,DE,DAL,XRAY,DVN,DLR,DFS,DISCA,DISCK,DG,DLTR,D,DOV,DOW,DPS,DTE,DD,DUK,DNB,ETFC,EMN,ETN,EBAY,ECL,EIX,EW,EA,EMR,ETR,EOG,EQT,EFX,EQIX,EQR,ESS,EL,ES,EXC,EXPE,EXPD,ESRX,EXR,XOM,FFIV,FAST,FRT,FDX,FIS,FITB,FSLR,FE,FISV,FLIR,FLS,FLR,FMC,FTI,FL,F,BEN,FCX,FTR,GPS,GRMN,GD,GE,GGP,GIS,GPC,GILD,GPN,GS,GT,GWW,HAL,HBI,HOG,HAR,HRS,HIG,HAS,HCP,HP,HES,HOLX,HD,HON,HRL,HST,HPQ,HUM,HBAN,IDXX,ITW,ILMN,IR,INTC,ICE,IBM,INCY,IP,IPG,IFF,INTU,ISRG,IVZ,IRM,JEC,JBHT,SJM,JNJ,JCI,JPM,JNPR,KSU,K,KEY,KMB,KIM,KLAC,KSS,KR,LB,LLL,LH,LRCX,LEG,LEN,LVLT,LUK,LLY,LNC,LLTC,LKQ,LMT,L,LOW,MTB,MAC,M,MRO,MAR,MMC,MLM,MAS,MA,MAT,MKC,MCD,MCK,MJN,MDT,MRK,MET,MTD,MCHP,MU,MSFT,MAA,MHK,TAP,MDLZ,MON,MNST,MCO,MS,MOS,MSI,MUR,MYL,NDAQ,NOV,NTAP,NFLX,NWL,NFX,NEM,NEE,NKE,NI,NBL,JWN,NSC,NTRS,NOC,NRG,NUE,NVDA,ORLY,OXY,OMC,OKE,ORCL,PCAR,PH,PDCO,PAYX,PNR,PBCT,PEP,PKI,PRGO,PFE,PCG,PM,PNW,PXD,PNC,RL,PPG,PPL,PX,PCLN,PFG,PG,PGR,PLD,PRU,PEG,PSA,PHM,PVH,PWR,QCOM,DGX,RRC,RTN,O,RHT,REG,REGN,RF,RSG,RAI,RHI,ROK,COL,ROP,ROST,RCL,R,CRM,SCG,SLB,SNI,STX,SEE,SRE,SHW,SIG,SPG,SWKS,SLG,SNA,SO,LUV,SWN,SPGI,SWK,SPLS,SBUX,STT,SRCL,SYK,STI,SYMC,SYY,TROW,TGT,TEL,TGNA,TDC,TSO,TXN,TXT,COO,HSY,TRV,TMO,TIF,TWX,TJX,TMK,TSS,TSCO,TDG,RIG,FOXA,FOX,TSN,UDR,ULTA,USB,UAA,UNP,UAL,UNH,UPS,URI,UTX,UHS,UNM,URBN,VFC,VLO,VAR,VTR,VRSN,VRSK,VZ,VRTX,VIAB,V,VNO,VMC,WMT,WBA,DIS,WM,WAT,WEC,WFC,HCN,WDC,WU,WY,WHR,WFM,WMB,WYN,WYNN,XEL,XRX,XLNX,XL,YHOO,YUM,ZBH,ZION
2009-01-02,47.69388,20.498133,28.384105,8.386617,32.563909,23.02,33.296646,7.709602,27.219145,43.38489,37.198569,11.037278,39.856407,15.74,7.058484,20.313107,26.225474,10.603765,18.065001,47.370195,27.268058,160.820818,160.499779,9.931499,54.360001,23.166323,8.167003,23.67456,16.751285,26.691287,27.641086,16.591479,19.86453,15.899043,13.377114,52.333925,12.149885,38.252692,15.509387,39.29697,40.790759,72.477097,9.210922,11.757529,8.884598,24.09941,24.380699,18.594595,25.612103,18.666044,20.68,28.384918,10.64,140.570007,45.276432,26.396572,30.993253,19.966033,13.517252,24.417739,80.280584,24.80102,20.672853,59.389559,26.267363,66.459999,23.258486,48.490002,112.440081,16.94278,36.296037,10.926265,42.264099,7.88,17.785115,,15.090231,46.650107,15.340392,6.714364,23.990096,29.476766,21.377474,37.990002,8.32,21.085474,36.683626,4.48,7.946247,28.245001,9.785,8.753278,15.468673,9.795,9.406381,14.586413,14.864643,56.505251,64.139999,45.413289,12.262969,17.647686,27.534823,20.265423,20.455035,14.389877,69.906963,19.397993,43.612655,30.411959,7.682878,18.143979,17.980756,9.56,28.50229,7.738275,18.612176,10.035524,22.24,30.295381,27.147875,16.128067,8.503701,43.738505,16.580587,9.541445,24.667461,26.13697,6.691457,21.327997,22.143269,24.549999,34.20239,11.615581,27.800425,61.451683,21.899095,8.525025,7.485948,6.89,,14.016666,26.08559,23.953282,11.86151,13.529704,25.661195,18.804258,30.939316,67.204057,13.100001,13.488198,19.922853,6.170033,32.40683,25.776852,13.9975,17.440001,29.327325,57.845217,33.277662,31.879821,24.957761,52.201093,18.125742,56.990513,15.011774,18.168655,39.574801,12.059417,30.966318,28.344999,7.717847,64.835957,23.219999,15.017488,46.324845,61.23938,15.182393,7.307263,151.5,32.733789,19.094999,29.307617,16.593387,43.316924,20.987328,12.66,6.45713,2.0146,18.680129,10.597297,4.062022,11.608326,15.838947,48.681741,12.803101,0.908869,23.410929,30.143699,25.199418,16.893355,77.954128,6.293992,69.32067,17.442722,3.098763,15.78105,16.884572,31.086559,14.867608,23.219639,15.135414,21.146312,52.622774,13.0,19.581352,28.263336,6.765788,6.250433,14.069906,35.22352,6.794744,18.295,30.006863,26.85,13.154336,11.574764,16.237858,72.049458,3.85,9.404183,3.707693,25.944397,22.954983,132.410004,11.986723,15.045341,50.288536,24.31994,35.55412,46.731202,9.558675,26.297991,17.602587,19.238107,35.092297,7.681463,38.500989,12.614806,14.29857,31.016107,11.607254,6.424037,63.036116,64.93,21.167042,11.167532,8.67204,10.8,19.419263,28.897179,17.972868,17.987195,6.185,63.702317,28.191426,19.54241,44.333847,12.385213,9.304007,14.114578,16.983908,19.917033,89.030314,8.349927,14.428441,11.814602,26.923418,48.862102,36.571398,,27.589571,22.649515,29.349184,67.82,14.237835,2.84,16.401867,24.190377,44.099998,40.692407,14.690228,63.942496,5.801667,19.551688,15.189704,31.280002,16.857922,31.540203,10.02,24.215408,20.955921,13.681632,4.267143,8.916881,21.110001,35.794672,38.918385,11.82846,3.110152,23.906787,11.232031,39.226752,44.313057,33.723235,21.469965,37.086296,8.096337,31.43,47.111927,23.234947,9.397575,16.839702,24.86288,38.545056,17.209801,19.656997,20.786208,12.293729,43.821131,13.077639,30.497536,13.261837,28.311477,31.251305,22.814484,17.897419,40.832915,43.675943,18.062665,21.113185,51.96836,76.889999,18.982348,48.387733,11.256984,17.025494,24.725562,21.23703,58.818626,10.519218,20.917338,20.92,30.890172,46.725758,36.222874,41.240871,14.59482,13.99,31.522063,18.700001,7.538337,19.90852,6.540695,18.206797,27.886343,35.310032,42.571,7.086861,13.503972,33.357727,8.505,25.278771,39.445732,21.749145,3.850533,12.838184,34.099871,53.052455,8.02095,37.482167,5.394758,21.311116,34.498163,25.350956,8.585504,31.09,20.700209,28.937165,14.618229,4.43622,36.625482,52.66,37.118293,26.729503,10.85397,18.327709,29.367751,28.294727,14.30238,6.795883,15.92,12.268069,13.165921,14.939025,18.523011,29.176112,36.622163,34.317881,21.843017,21.467291,9.716792,18.267941,13.213465,8.614018,17.78523,43.052387,7.878837,8.301771,8.562633,9.664889,8.208156,21.579675,3.13625,21.096703,11.87,24.703819,43.917886,8.98,44.960922,18.423022,15.723076,15.81,11.6074,17.428034,36.279999,21.676794,17.509496,,21.502861,30.690001,17.036622,12.571527,39.189767,63.329375,46.441276,21.587961,21.509043,25.235388,38.09,16.158529,24.654306,25.50362,11.047863,12.627961,9.333469,35.621954,4.524392,8.735522,6.41868,31.459201,13.639632,4.585472,14.945184,3.199504,12.85,19.323057,39.864454,23.97797
2009-01-05,47.137896,20.146037,28.510558,8.04637,33.097437,23.129999,32.84801,8.146836,27.061809,43.94418,36.700231,11.411077,41.576556,16.18,7.163443,20.225171,25.118621,10.375189,18.5,47.519473,26.702366,164.189196,163.861421,10.049109,54.060001,23.118795,8.108598,23.458702,17.288575,26.217478,27.531217,16.096562,19.980406,16.202989,13.013858,52.919455,11.978223,39.024903,15.430539,39.852597,39.877669,75.942758,9.021005,12.253743,8.884598,24.008593,23.877381,18.479191,25.214032,18.037921,20.879999,28.096927,10.9,137.729996,44.001467,25.838954,32.293289,19.914706,13.187102,23.741371,78.665719,24.422791,20.015467,58.751967,25.315432,66.980003,24.043921,47.439999,112.165287,17.371806,37.033988,11.416425,40.324533,7.56,17.301015,,15.1331,44.896031,15.137476,7.166386,23.966444,29.237836,21.687028,38.0,8.23,20.697601,36.034567,4.35,7.758962,27.18,9.83,8.950823,15.321715,9.835,9.927301,14.081567,15.604863,56.608638,62.549999,45.096433,12.210025,18.004805,28.079216,20.083545,20.275078,14.517147,69.319511,18.856506,43.50434,30.091503,7.874031,18.045101,17.800555,9.515,27.971881,7.351081,17.252909,9.928001,23.959999,30.637825,27.29309,16.177088,8.952154,42.869476,17.624183,9.739881,25.325485,26.51061,7.293141,20.999591,21.543586,23.75,35.33945,11.443214,26.883612,63.685805,21.215185,8.740168,7.562596,7.04,,13.94,25.985645,24.517212,11.584408,13.824006,25.923408,18.911997,31.682664,67.255883,13.100001,13.484115,19.961299,6.21633,31.791796,26.089017,13.73,16.700001,28.832741,58.357485,33.410034,33.066006,25.020945,53.751889,17.522193,56.868898,14.289921,18.572404,39.692481,12.621915,30.102895,28.559999,7.38361,64.828014,22.790001,14.972244,45.116439,60.773716,15.27144,7.145635,157.800003,34.131203,19.07,29.1692,16.644703,45.035492,21.236847,13.225,6.488743,2.112873,18.750249,11.183833,3.965197,11.546072,16.006286,48.665451,12.473085,0.864065,23.581585,29.569606,24.629558,16.557267,79.769101,6.738729,67.789578,17.640017,3.07055,16.235613,17.756631,30.754872,14.989401,23.078438,14.743483,22.513313,53.826894,12.48,20.052019,28.116556,6.746488,5.983597,13.886435,36.026846,6.632964,17.395,29.679547,27.48,13.19627,11.353929,14.016361,71.5959,3.9,9.07886,3.413157,25.740912,23.39715,125.540001,11.275511,15.051409,50.936843,23.655511,35.848497,46.268897,9.806679,24.536403,17.698306,20.275966,34.889768,7.343721,38.020174,13.030678,14.247685,31.016107,11.664109,6.561738,64.334112,65.660004,21.119021,10.939622,9.6356,12.45,18.895639,28.106548,19.648532,17.908338,6.275,62.436458,28.229304,19.818628,41.735073,12.304485,9.880212,14.289915,17.6189,19.581622,91.578055,8.614305,14.763673,11.601727,26.731287,48.716475,37.405548,,27.564191,22.306119,28.957535,67.470001,14.077778,3.32,16.555156,23.198342,44.889999,39.80493,14.840677,64.514957,5.758333,19.560511,15.752949,31.967379,16.172048,32.796492,9.86,24.780713,22.182189,13.329633,4.562857,8.94231,22.16,34.454478,39.129324,11.913171,3.118528,24.582274,11.733806,38.771092,43.880084,35.677156,21.397309,36.33382,8.245064,30.639999,46.793602,23.029691,9.455926,16.546997,24.701851,38.69869,17.041424,19.277574,21.222398,11.941295,43.531441,13.594469,29.899545,13.18199,28.231233,31.49922,23.172683,19.275671,40.421139,43.75882,17.95068,21.376257,53.167052,75.0,18.564093,48.041005,11.152546,16.804097,24.56485,21.64693,56.102599,11.432704,20.524525,21.32,30.389928,45.550099,38.157105,41.629489,14.095403,14.14,30.377366,19.08,7.634646,20.337344,6.474301,17.601324,27.902728,35.561011,42.656523,6.962651,13.70256,33.093639,8.3375,25.348277,40.483323,22.005557,3.896012,12.796091,34.271346,52.9198,8.354759,36.877967,5.365806,20.196697,34.472982,24.8097,8.307935,32.869999,20.683386,28.953482,14.415954,4.472287,37.008669,52.459999,36.64207,24.907036,10.487282,18.618503,29.859901,29.528483,14.078257,7.049342,15.5,12.784057,13.018172,14.657157,18.850413,28.915393,36.079311,34.434344,21.945646,21.204757,9.644648,18.532458,13.204574,8.407637,18.609359,44.96454,7.724355,8.277283,8.049791,9.077159,8.653176,20.519921,3.22,21.904715,11.45,24.300893,43.189965,8.71,44.429081,18.55351,16.593263,15.19,11.633933,18.447925,34.34,21.092587,17.441564,,20.162036,32.150002,17.373383,12.660921,38.63174,63.520071,45.905228,22.677921,21.131376,25.078508,38.299999,15.998994,23.059993,24.778976,10.770099,12.063027,9.345176,37.941219,4.652484,8.947742,6.877157,34.696673,13.509317,4.870012,14.847502,3.084354,12.86,19.848403,39.043494,23.33536
2009-01-06,47.69388,19.487769,28.156496,7.522207,32.854071,24.219999,32.896775,8.378838,28.098377,46.840503,36.692194,12.321789,44.558649,16.450001,7.33758,21.218841,24.769612,10.135899,18.41,47.55928,26.185864,167.197207,166.86342,9.898829,57.360001,22.616362,8.819196,23.054844,18.259161,27.48097,27.677708,16.096562,20.774988,16.140413,13.144798,51.757266,12.884219,39.768863,16.179595,39.413473,39.588373,78.347685,10.049716,12.051629,9.642329,23.356366,24.400832,18.572956,26.247324,17.955439,20.85,28.665887,11.0,139.199997,46.475507,25.791831,34.378767,19.93337,13.470087,23.707125,78.042433,24.296716,19.860788,58.131375,25.781482,66.660004,25.045751,46.470001,113.022003,17.115896,37.146287,11.911343,42.58608,7.99,16.645618,,14.701542,44.687212,15.267342,7.232357,23.493422,30.21125,21.626332,37.709999,8.51,20.813137,35.815605,5.0,7.955165,25.235001,10.18,8.794149,15.381587,9.3925,9.694027,14.992091,16.431155,57.118156,60.380001,44.201217,12.159288,18.024645,28.795522,20.230447,20.866364,15.0941,73.040045,19.079472,42.962759,29.041432,8.124001,18.053341,17.514587,9.72,27.342792,7.437411,18.096899,10.029551,23.950001,30.753815,27.057983,16.539848,9.77291,42.180809,17.714148,10.111947,26.666842,26.110283,7.293141,21.309548,21.693507,23.445,36.723695,11.854979,26.167352,63.138491,22.296881,8.704311,7.659683,7.225,,13.223333,25.857145,24.537844,12.354136,14.085608,25.689543,19.860112,30.818773,66.651293,14.0,13.749471,20.11124,6.388889,31.11345,26.065605,13.695,18.559999,30.21603,57.37393,33.622779,32.44073,25.571551,57.034861,17.939541,57.978609,14.335899,18.51259,39.747858,13.088377,30.732472,28.665001,7.892562,63.771774,22.5,14.824167,47.018707,60.89726,15.511865,7.188169,153.710007,33.78185,19.33,29.150744,18.123831,44.908862,21.832921,14.355,6.551971,2.260283,19.636573,12.210273,3.946755,11.819991,15.344207,49.879234,12.645594,1.024077,23.085131,29.087367,23.967941,17.189902,79.706206,7.260811,67.531533,18.752046,3.171648,16.981782,19.046168,31.34111,17.120803,22.968616,14.824175,23.011171,53.293771,12.49,20.498341,29.388652,6.755066,6.549613,15.025482,35.885084,6.556332,16.495001,30.227803,27.0,13.252189,11.704218,12.017589,73.583303,3.96,9.472277,3.751007,25.86809,23.839315,122.190002,11.746989,14.383803,53.879152,24.201617,35.783079,45.991514,10.327908,25.064879,17.966318,21.710097,34.780714,7.525582,37.855117,14.174329,15.335344,32.378633,11.091181,6.567725,65.249366,61.400002,22.434759,10.747325,10.551927,13.8,20.421375,28.1849,22.531399,18.736334,6.655,62.622613,28.333472,19.818628,41.255538,13.353965,9.905633,14.548045,18.313156,19.925019,89.610148,8.746493,15.607531,11.566247,26.639398,47.628094,37.049393,,26.422026,21.896966,29.055446,69.699997,14.557951,3.47,16.748784,23.545207,45.110001,37.578024,14.926648,63.716978,5.66,20.27517,17.505262,32.72265,16.749622,33.84008,10.33,23.928123,23.74431,13.561211,4.705714,8.950786,23.34,35.102385,38.579374,11.672411,3.112944,25.175608,12.281898,39.890259,45.104062,35.09098,22.350925,34.990114,8.523928,30.209999,46.717813,23.062532,9.544988,16.821408,25.796849,39.142522,17.236387,19.262981,21.994122,11.789264,43.609737,13.78828,28.857883,12.920672,27.808128,30.627981,22.559613,19.91026,40.874932,43.556231,18.676505,21.706783,55.281418,78.620003,19.690164,47.902314,11.174925,19.106634,28.213016,21.943753,57.651281,12.082503,21.653864,21.15,30.973548,42.871722,37.824964,41.074322,14.864243,15.69,33.296341,18.959999,7.730955,20.51999,6.118036,17.661018,28.304145,36.305292,43.454729,6.905146,13.359545,33.679588,8.65,25.014655,41.157756,22.316913,4.381119,13.217016,34.037515,53.423882,8.898391,38.894394,5.771137,22.142644,34.414227,24.214324,8.748217,33.740002,21.440402,29.679562,14.53265,4.607538,39.450369,51.240002,34.836025,25.28225,10.751297,18.802162,29.448431,31.138089,14.568007,7.366167,15.5,13.077636,13.502456,15.590239,19.495295,29.306471,34.977404,34.259648,22.142353,22.174115,9.788935,18.849881,13.169006,8.161389,18.742283,47.116745,8.008929,8.57115,8.09558,9.846287,8.89052,20.297714,3.2675,22.729561,12.06,23.727844,43.377814,9.47,44.903647,18.848318,17.036886,14.8,11.791094,18.710397,33.68,21.418657,17.501004,,19.839244,31.629999,17.822396,13.552502,41.516009,60.904808,45.499131,22.568079,21.859733,24.712454,39.02,15.930622,22.632653,25.702417,12.830933,13.093202,9.374443,39.843998,4.821748,9.354977,7.395067,36.673654,13.335564,4.97945,15.148686,3.355778,13.0,19.812172,39.768995,24.121837
2009-01-07,46.791412,19.380609,28.476837,8.349833,32.217582,24.23,31.589876,8.057604,27.006279,44.443546,35.398121,12.389752,42.785919,15.47,7.275558,20.568119,24.669895,10.060898,17.9,47.201018,24.669149,161.16617,160.844427,9.859626,56.200001,22.242928,8.838663,22.804171,17.489987,25.901604,26.60649,15.727339,19.036841,16.051016,12.975843,51.633063,12.464599,37.800667,15.572466,39.476205,39.199631,76.546273,9.392924,11.791215,8.826312,23.397645,21.92451,18.421488,25.332606,17.517658,20.07,28.174191,9.86,135.440002,45.003225,25.061428,32.428708,19.303452,12.932416,22.928018,78.703487,24.242683,18.348186,57.519292,25.335263,63.799999,23.683261,46.810001,105.707575,16.611601,35.902995,11.254624,40.90717,7.76,16.519007,,14.087073,43.275599,14.682947,6.714364,23.099237,28.034341,21.814491,36.98,8.13,19.979621,34.149944,4.94,7.589513,25.75,10.175,8.664724,15.120329,9.3425,9.344993,14.469216,15.742579,54.614853,58.509998,42.393574,11.954133,16.953285,27.181445,19.8527,20.489312,14.695323,70.00487,18.346871,42.258705,28.424838,7.991664,17.764949,17.60077,9.9,27.104312,7.182735,16.7554,9.999683,22.34,29.406128,27.002663,15.17705,9.425993,41.090419,17.840099,9.577274,23.570755,26.145867,6.901135,20.737603,20.727338,23.610001,35.141702,11.376183,26.243753,60.509589,22.059606,8.005097,7.439959,6.9,,13.846666,25.471643,23.801985,12.377228,13.456129,25.299771,18.430758,30.899135,65.347119,12.9,13.128948,19.253889,6.140572,31.050138,25.449083,13.7425,17.76,28.407705,56.643096,32.464512,31.098229,24.91263,52.681748,17.477247,56.815693,14.211759,18.407915,38.224954,12.306368,29.437338,27.84,7.641884,62.143725,23.5,14.4622,45.568618,59.538285,15.146776,6.74582,148.5,31.975756,18.629999,29.279933,17.408416,42.321966,21.149054,13.855,6.702136,2.202957,18.105139,11.092683,3.905258,11.255553,15.300554,47.924146,12.083068,1.267297,22.82139,28.145855,23.528472,17.273925,75.923509,7.686211,66.662764,18.554751,3.148137,14.880502,18.981226,30.238043,15.580974,23.227484,14.322735,21.720115,51.335927,12.14,19.93841,28.092093,6.65642,6.048284,14.463603,34.675366,6.088022,16.120001,29.32768,25.610001,13.566714,10.996025,12.303677,72.395809,3.85,8.836758,3.655716,25.028713,23.698199,117.879997,11.035777,14.256356,49.500599,23.382458,35.267922,45.560033,9.781458,23.563336,17.056993,20.19105,34.6405,6.884739,37.044196,13.917874,14.30493,31.156487,11.191771,6.406076,63.92641,60.59,21.762484,10.661859,9.985127,14.4,18.922723,27.508233,19.278882,18.121252,6.31,60.932326,26.704677,19.102188,38.362854,12.795587,9.583637,13.983081,16.873842,19.318084,86.851561,8.323214,14.662614,11.367564,26.163247,46.938278,38.192836,,26.836589,21.546264,26.468931,68.330002,13.459375,3.28,15.740307,22.705794,43.220001,37.011027,14.915901,74.977537,5.498333,20.081066,16.182086,32.620814,15.991552,31.766202,10.19,22.454625,22.713309,12.912792,4.672857,8.552408,21.690001,31.161688,38.157497,11.248851,3.012436,23.906787,11.486778,38.035642,43.513721,34.128491,21.224751,33.577303,8.012678,28.879999,44.042375,22.619179,9.237877,16.144527,24.943394,36.727053,17.121181,19.02949,21.222398,11.664875,42.192615,13.419116,27.980187,12.69565,27.654936,30.245484,22.518281,19.2955,40.597616,42.414379,17.892615,21.727019,52.093225,75.080002,17.558672,47.062466,10.966048,17.955365,25.762156,21.85188,53.900212,11.347948,20.986082,20.0,29.639558,43.580346,35.98842,40.36847,14.2334,14.92,31.443365,17.98,6.925464,20.075285,6.059738,16.748547,26.297049,34.877311,40.925337,6.997154,12.10483,31.929997,8.0,24.715786,39.437087,21.675885,4.070347,12.989717,33.515302,52.672182,8.49782,37.249225,5.462313,20.633892,33.994541,24.173729,8.556789,31.799999,20.792732,28.896372,14.042523,4.503845,37.623551,51.099998,34.485599,23.834998,10.245267,18.695028,27.504028,30.239323,14.526504,6.898851,15.52,12.445995,12.788344,15.425005,19.058759,28.858358,33.591921,33.890847,21.235791,20.780667,9.788935,17.979002,12.893355,7.729867,18.1521,45.452926,7.358461,8.007904,7.564422,9.766472,8.682844,19.972952,3.15375,20.940992,12.06,23.548765,41.804567,8.71,43.790874,18.90148,14.869952,14.0,11.317572,17.758003,34.040001,19.951346,16.278226,,20.091173,31.52,16.881194,13.258445,39.492315,58.117008,45.109278,22.838458,20.843629,24.331457,38.040001,16.021785,21.26023,25.054725,12.114121,12.270724,9.149083,36.748922,4.579288,9.102603,6.452641,31.333153,13.198009,4.776989,14.562599,3.454477,12.71,19.105673,38.480275,21.656902
2009-01-08,47.20236,19.594929,28.190214,8.515359,31.721496,24.290001,31.697159,8.271761,27.765194,46.480959,36.274233,12.471308,43.664774,15.51,7.294642,21.095732,24.600094,10.121613,18.110001,46.305361,25.333224,162.757754,162.43284,9.86616,57.16,22.297247,9.31564,23.173215,17.516209,26.059541,26.432533,15.860888,19.698992,16.41307,13.072992,52.573457,12.621957,39.458097,15.588236,39.13566,39.226752,75.074053,9.424577,12.01017,8.942885,22.918794,22.870746,18.60902,26.09487,17.498345,19.200001,28.525404,9.84,135.860001,43.455052,25.242065,33.512073,19.676736,12.772058,22.585552,78.7696,24.305722,18.513627,58.751967,26.49543,65.339996,23.763408,47.950001,107.598828,16.250316,35.927061,11.126136,41.934449,7.8,16.764781,,14.195676,42.857961,14.723529,6.799881,23.051936,27.37065,22.281858,36.959999,8.4,19.9136,34.423646,5.15,7.76788,25.555,10.255,8.896328,15.615631,8.7525,9.588791,14.559367,15.157289,54.821614,57.259998,42.608769,11.95634,17.250884,27.210097,20.349368,20.600714,14.881985,70.102778,18.506132,42.119442,27.499233,8.219577,17.221124,17.722209,10.32,26.948069,7.299282,16.773167,10.029551,22.09,29.820375,27.286173,14.755466,9.40907,41.524937,17.99304,9.709564,24.954292,26.101386,7.429887,20.494066,20.855658,23.75,37.226309,11.701764,26.558907,59.764882,22.255008,7.978204,7.705672,7.12,,13.876667,25.321726,24.083949,12.169402,13.578756,25.370638,18.667787,30.959406,66.314453,13.5,13.47595,19.569148,6.174242,30.769754,25.402257,13.8625,18.85,28.585449,56.649927,32.908908,31.079838,25.273683,53.770027,17.284625,55.151125,14.31291,18.624742,38.314942,13.047219,29.275446,27.75,7.497554,62.810824,24.120001,13.816419,46.402808,59.006098,15.280345,6.856408,155.360001,31.481387,18.645,28.993871,17.42049,44.646553,21.606505,14.295,6.528261,2.202957,18.16404,11.592032,3.98364,10.724318,15.300554,48.2337,12.105568,1.337702,22.86046,28.605129,23.600911,17.412314,76.74115,7.647539,66.611157,18.976246,3.192808,15.077764,19.519308,30.369182,16.076851,22.670525,13.942333,21.855127,53.624675,11.43,19.792341,28.214408,6.622109,6.177659,14.387157,34.637565,5.977331,15.75,30.276902,24.65,13.930175,11.07979,12.44192,71.892773,4.08,8.980502,3.742345,25.435683,23.839315,110.540001,10.867963,14.2867,51.565201,23.482576,35.325162,45.475276,9.991631,22.833534,17.411152,20.304271,34.562602,6.954019,36.714081,13.758456,14.425782,32.477729,10.99059,5.986987,64.250909,60.720001,22.425155,10.555026,10.788094,19.800001,18.706051,27.643568,18.243165,18.342051,6.425,60.17281,26.960359,18.946817,38.130821,12.782132,9.26164,14.470118,17.314103,19.150378,87.782802,8.630372,14.731072,11.204359,26.154893,46.386423,38.267818,,27.259614,21.451283,27.040086,67.099998,13.408447,3.41,16.232444,22.261807,42.639999,36.271462,15.039484,72.262471,5.445,19.984013,16.825793,33.749475,16.352545,32.949375,10.5,20.795782,22.846088,13.996577,4.735714,8.628693,22.370001,33.504805,38.496505,11.456173,3.054314,24.235401,11.216592,38.083604,43.605312,34.917299,21.896822,34.537093,7.808178,29.139999,44.716918,22.849066,9.305442,16.117087,25.756591,36.872154,17.3959,19.102456,21.507601,11.962025,41.691534,13.105327,27.931961,12.811791,27.69141,30.245484,22.766265,19.741697,41.135444,41.742158,18.328109,22.091272,52.592679,77.059998,17.614975,46.546226,11.145086,17.47567,26.421076,21.90135,52.647261,11.630469,19.729077,20.450001,29.414447,43.332326,36.965305,39.789509,14.023119,14.66,30.434602,18.280001,6.820401,20.329402,6.079171,16.774131,26.231513,34.184958,41.467962,7.263975,11.147999,31.946503,8.2275,24.681032,39.627313,21.456104,4.244683,13.099157,34.037515,54.025244,8.688568,36.652309,5.124538,19.845226,33.558068,24.07901,8.604646,31.01,19.892723,29.075853,14.377054,4.571471,38.514682,51.59,34.665305,24.263813,10.340606,18.496063,27.439482,30.656024,14.152965,6.835486,15.99,13.273356,12.542098,15.56108,19.14805,28.630229,34.215794,32.95914,20.594355,20.982616,9.689738,17.877276,12.982275,7.739248,18.433898,46.876693,7.25276,7.926273,7.454528,9.418187,6.892873,19.793476,3.1325,20.738989,12.77,23.915875,40.865314,8.63,43.78269,19.152791,15.518326,15.46,11.146125,18.447925,32.419998,19.401104,16.711293,,20.399784,31.77,16.587607,13.117297,38.846887,57.20893,41.730549,22.677921,20.591851,24.787158,36.490002,16.397829,21.136957,24.310843,12.221643,12.735964,9.365664,37.82689,5.613174,9.245997,6.639428,30.815689,13.371762,4.83718,13.838133,3.561401,13.07,19.015096,39.51125,21.292438
