,MMM,ABT,ACN,ATVI,AYI,ADBE,AAP,AES,AET,AMG,AFL,A,APD,AKAM,ALK,ALB,AGN,LNT,ALXN,ADS,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,APC,ADI,ANTM,AON,APA,AIV,AAPL,AMAT,ADM,ARNC,AJG,AIZ,T,ADSK,ADP,AN,AZO,AVB,AVY,BHI,BLL,BAC,BK,BCR,BAX,BBT,BDX,BBBY,BRK-B,BBY,BIIB,BLK,HRB,BA,BWA,BXP,BSX,BMY,AVGO,BF-B,CHRW,CA,COG,CPB,COF,CAH,CBOE,HSIC,KMX,CCL,CAT,CBG,CBS,CELG,CNC,CNP,CTL,CERN,CF,SCHW,CHTR,CHK,CVX,CMG,CB,CHD,CI,XEC,CINF,CTAS,CSCO,C,CTXS,CLX,CME,CMS,COH,KO,CTSH,CL,CMCSA,CMA,CAG,CXO,COP,ED,STZ,GLW,COST,CCI,CSX,CMI,CVS,DHI,DHR,DRI,DVA,DE,DLPH,DAL,XRAY,DVN,DLR,DFS,DISCA,DISCK,DG,DLTR,D,DOV,DOW,DPS,DTE,DD,DUK,DNB,ETFC,EMN,ETN,EBAY,ECL,EIX,EW,EA,EMR,ETR,EOG,EQT,EFX,EQIX,EQR,ESS,EL,ES,EXC,EXPE,EXPD,ESRX,EXR,XOM,FFIV,FAST,FRT,FDX,FIS,FITB,FSLR,FE,FISV,FLIR,FLS,FLR,FMC,FTI,FL,F,FBHS,BEN,FCX,FTR,GPS,GRMN,GD,GE,GGP,GIS,GM,GPC,GILD,GPN,GS,GT,GWW,HAL,HBI,HOG,HAR,HRS,HIG,HAS,HCA,HCP,HP,HES,HOLX,HD,HON,HRL,HST,HPQ,HUM,HBAN,IDXX,ITW,ILMN,IR,INTC,ICE,IBM,INCY,IP,IPG,IFF,INTU,ISRG,IVZ,IRM,JEC,JBHT,SJM,JNJ,JCI,JPM,JNPR,KSU,K,KEY,KMB,KIM,KMI,KLAC,KSS,KR,LB,LLL,LH,LRCX,LEG,LEN,LVLT,LUK,LLY,LNC,LLTC,LKQ,LMT,L,LOW,LYB,MTB,MAC,M,MRO,MPC,MAR,MMC,MLM,MAS,MA,MAT,MKC,MCD,MCK,MJN,MDT,MRK,MET,MTD,KORS,MCHP,MU,MSFT,MAA,MHK,TAP,MDLZ,MON,MNST,MCO,MS,MOS,MSI,MUR,MYL,NDAQ,NOV,NTAP,NFLX,NWL,NFX,NEM,NEE,NLSN,NKE,NI,NBL,JWN,NSC,NTRS,NOC,NRG,NUE,NVDA,ORLY,OXY,OMC,OKE,ORCL,PCAR,PH,PDCO,PAYX,PNR,PBCT,PEP,PKI,PRGO,PFE,PCG,PM,PNW,PXD,PNC,RL,PPG,PPL,PX,PCLN,PFG,PG,PGR,PLD,PRU,PEG,PSA,PHM,PVH,PWR,QCOM,DGX,RRC,RTN,O,RHT,REG,REGN,RF,RSG,RAI,RHI,ROK,COL,ROP,ROST,RCL,R,CRM,SCG,SLB,SNI,STX,SEE,SRE,SHW,SIG,SPG,SWKS,SLG,SNA,SO,LUV,SWN,SPGI,SWK,SPLS,SBUX,STT,SRCL,SYK,STI,SYMC,SYY,TROW,TGT,TEL,TGNA,TDC,TSO,TXN,TXT,COO,HSY,TRV,TMO,TIF,TWX,TJX,TMK,TSS,TSCO,TDG,RIG,TRIP,FOXA,FOX,TSN,UDR,ULTA,USB,UAA,UNP,UAL,UNH,UPS,URI,UTX,UHS,UNM,URBN,VFC,VLO,VAR,VTR,VRSN,VRSK,VZ,VRTX,VIAB,V,VNO,VMC,WMT,WBA,DIS,WM,WAT,WEC,WFC,HCN,WDC,WU,WY,WHR,WFM,WMB,WYN,WYNN,XEL,XRX,XLNX,XL,XYL,YHOO,YUM,ZBH,ZION
2011-01-03,74.15338,19.557616,42.541366,11.670205,57.297185,31.290001,64.548433,11.18963,28.802941,100.552275,49.007996,28.463126,71.554837,48.259998,13.806863,50.701006,51.344096,14.711864,40.665001,72.169885,28.095847,302.477482,301.873641,18.405246,184.220001,21.47788,10.366934,27.982877,39.64235,45.8411,47.270927,21.734078,51.222589,31.399036,25.452504,49.282072,25.547854,73.188105,31.819054,51.932943,42.410886,112.193992,21.827016,42.698941,12.216436,26.141048,33.058253,23.663239,34.094122,21.332829,39.27,35.153877,28.48,268.399994,94.820525,35.25961,53.209774,32.674354,13.490399,27.342135,88.610969,23.811781,22.529391,74.970613,49.183133,80.410004,28.471107,67.199997,160.649637,10.05425,56.714227,35.134659,73.213871,7.6,21.701513,25.298789,21.036998,70.847667,20.43064,9.465095,29.177707,40.114889,34.306402,21.427241,62.779999,32.400002,39.062353,78.836516,21.01,17.938344,30.01,13.21,12.080709,30.024674,23.975,24.136375,16.235912,38.459999,23.426013,73.118115,223.630005,56.216711,15.57142,37.672745,86.961653,25.473461,25.408521,17.384941,48.089591,54.116898,50.942047,46.801934,14.941559,45.853418,27.272059,37.68,34.500544,10.048472,38.596901,14.562163,88.910004,40.883878,38.295038,21.187084,16.667107,61.075343,39.062888,18.912746,97.384971,31.8274,11.574809,34.963583,37.030422,34.654999,71.96863,,12.046497,33.94477,72.063204,39.090101,17.093593,21.46653,18.379999,29.929049,28.275,33.64425,42.91027,28.520142,29.809091,36.113011,39.649917,40.386831,72.816763,16.280001,37.543362,42.696724,12.070707,47.013319,32.526928,39.625,16.379999,47.134711,53.360224,44.284183,43.186926,33.190085,75.689768,37.210848,98.297641,37.788018,25.841952,31.795117,34.420484,50.841875,56.299999,14.785641,62.212641,134.330002,26.197272,67.185356,89.5879,25.483972,12.707801,132.779999,27.627628,29.75,27.360543,37.236972,62.719712,37.888035,44.0,17.306591,14.126768,,33.304935,48.368262,5.749943,19.165225,24.221728,60.030373,14.812706,12.94143,29.246854,32.41527,43.635947,17.665672,23.217279,158.904923,11.833865,124.887668,37.591618,6.021194,31.131788,44.278943,38.353002,24.731114,38.625353,,24.591568,41.880221,72.143107,19.120001,30.693166,47.109191,11.458407,15.234758,16.594154,52.07448,6.187356,34.875,47.217942,64.339996,34.384374,16.925748,22.877389,126.420252,16.52,22.370398,9.32121,49.617333,46.87897,269.0,20.477831,15.324565,46.857506,39.036673,56.664038,51.793009,18.503031,36.903477,35.645481,45.701695,42.186438,7.992328,48.62966,14.448313,,25.871887,44.814805,9.963243,22.448752,61.258939,89.589996,47.952376,18.465086,18.470742,15.599999,27.435522,27.844792,26.710448,29.238122,11.565,55.606527,37.924724,22.496661,23.878911,74.370161,36.163633,22.126606,19.510477,,36.352199,23.609005,84.907325,10.257446,21.404871,19.620491,41.069218,62.775148,68.093463,55.773782,32.950597,28.961103,39.149473,153.229996,,28.436544,8.28,23.584324,49.866804,57.790001,42.96785,18.503142,61.670579,8.925,24.538877,25.94526,66.96225,32.885568,52.494642,21.66,22.343419,54.100565,53.179584,25.487143,16.13636,72.790001,55.169237,42.419625,,19.856229,5.689227,39.556705,35.237111,53.999872,48.645299,50.385387,18.009705,36.264049,14.705402,60.689999,77.150607,39.49326,18.972893,29.370566,48.044526,77.548572,27.746332,25.051861,32.585661,10.547975,54.759314,24.644007,62.236926,14.088795,37.519714,45.770699,32.271368,88.046226,53.187832,103.740036,37.948124,19.798092,82.850085,415.98999,28.061289,53.067228,15.913129,26.333514,50.546916,24.551545,86.019992,7.326725,62.631799,20.040001,43.31587,49.077242,44.889172,38.735642,25.891728,46.560001,34.580693,33.82,6.427769,25.303541,12.288567,27.555109,65.178793,52.79318,74.25041,15.003459,43.084531,45.81275,34.150002,31.566204,74.455874,48.287683,11.436528,22.867007,43.530654,78.501201,41.50675,78.358902,28.527559,61.99202,51.874101,28.878965,12.726502,38.07,32.763299,58.953971,18.766047,15.195692,42.517535,81.650002,49.881084,27.540796,12.584738,23.862794,55.625006,51.31906,31.917878,12.790496,42.580002,17.157103,28.015284,23.622386,56.644505,40.547634,47.818598,54.796027,55.157748,27.143829,20.333397,25.305506,14.537151,23.266642,46.351469,57.480446,,12.341083,13.784919,15.403245,19.215782,33.940228,23.454211,6.94625,40.987972,25.129999,33.699051,60.92146,22.870001,68.09054,42.456696,21.907468,35.450001,18.904304,18.555334,69.790001,40.659224,30.872649,34.470001,27.250629,35.990002,34.815617,16.811558,63.415992,42.765742,46.318285,34.409113,34.776479,29.759317,78.099998,23.751519,26.778556,35.392409,30.589947,15.847464,16.080787,78.497205,23.216671,14.938867,27.100403,83.366751,18.755139,6.68033,25.294989,19.511435,,16.75,31.016462,52.474837,24.332263
2011-01-04,74.05085,19.741659,42.261201,11.679526,56.582899,31.51,61.335795,11.24317,28.951409,98.894377,48.11369,28.19807,70.495702,47.139999,13.694748,50.229031,50.865453,14.771265,40.735001,71.70216,27.816894,301.361363,300.75975,18.32261,185.009995,21.637538,10.337732,28.18358,40.144729,44.838202,47.124436,21.844705,50.877306,31.051377,25.080279,50.346672,25.040819,72.691464,31.458522,52.273488,41.917088,112.963398,21.312071,42.921785,12.138237,26.12385,34.564705,23.382012,33.776474,21.483819,38.529999,35.02686,28.040001,258.359985,93.045923,35.310183,51.928057,33.034821,13.537934,27.182395,88.351623,23.595096,22.504237,73.749561,48.548512,80.169998,28.950166,66.400002,160.522927,9.901304,57.175458,34.727565,71.013678,7.48,21.636197,25.480795,20.945915,69.926321,20.348192,9.233759,28.984255,40.105709,34.050452,21.490395,62.040001,31.42,39.296008,78.46808,20.43,18.068601,29.344999,13.12,12.103647,30.12136,23.59,23.914908,15.976136,39.599998,23.16975,72.847716,222.369995,56.180581,15.522008,37.334069,85.850474,25.276298,25.127012,17.410395,48.089591,53.408188,50.942047,46.88328,14.973417,43.937254,26.707549,37.080002,34.452981,10.079915,39.129334,14.587937,88.010002,40.668196,38.410967,21.049823,16.562882,60.957356,38.999913,18.846477,97.254252,31.80016,11.265272,34.763537,37.038355,35.16,71.477877,,11.998617,33.567606,71.623568,38.242435,16.902959,21.170159,18.120001,29.80219,27.370001,33.95118,42.670752,28.324465,29.901745,36.319056,39.538963,40.590345,72.242909,16.370001,38.203175,42.511392,11.982323,46.30607,32.72034,40.134998,16.379999,46.525351,54.205445,44.183483,43.311939,32.814591,74.68311,36.275617,96.712331,38.394017,25.80151,32.196917,33.906744,50.254108,56.119999,14.628612,62.504718,132.070007,25.753835,65.82502,89.520606,25.320905,12.664811,131.119995,27.796357,29.219999,26.834556,36.534269,59.722047,36.938246,43.125,16.859687,14.23323,,33.004762,48.032539,5.661663,18.940969,24.113076,60.304915,15.080113,12.612338,29.403385,33.149993,43.060141,17.863674,22.760773,158.93247,11.91121,124.610221,36.484625,5.856616,31.060509,42.681631,38.599342,24.882511,38.111782,,24.453453,41.085999,72.450616,19.08,30.136844,46.474812,11.346465,15.010595,16.939705,52.263499,6.256975,34.439999,46.931459,64.230003,33.901007,17.169284,22.650823,126.557407,16.549999,22.19475,9.069988,49.670827,46.370949,271.700012,20.435972,15.114979,45.919959,38.680429,54.693717,52.229976,18.76203,37.437569,35.568905,45.889691,42.526384,7.904113,48.839305,14.149436,,25.691618,44.872609,9.822916,21.885521,61.630783,90.120003,47.452971,18.37731,18.053819,15.45,27.116715,27.868658,26.974997,29.111658,11.59,55.9567,37.828467,21.960175,24.093101,73.608691,35.426214,21.822191,19.401476,,35.63364,23.841141,79.411176,10.100244,21.681096,19.239954,40.698272,60.898449,68.676767,54.789014,32.677549,29.210211,38.911741,151.559998,,28.379327,8.44,23.677044,48.432237,57.130001,42.029838,18.462245,61.858653,8.715,24.310736,26.165836,65.864508,35.513667,51.673868,21.549999,22.16734,54.043934,53.151795,25.91,15.994968,71.279999,53.354045,42.841953,,19.367262,5.6988,39.365476,34.56322,53.711782,48.706182,50.547796,18.018787,35.952349,14.658926,58.110001,76.095691,39.535964,18.700554,29.240524,47.454768,77.495416,27.773193,24.541087,32.065771,10.51803,54.476151,24.358556,61.807101,14.335826,37.685974,45.770699,32.411408,87.189473,52.469547,100.64706,37.383539,20.043892,82.275822,409.380005,27.609766,53.214705,15.865649,26.284611,50.821765,24.381692,83.909581,7.241968,60.958583,20.879999,43.997807,49.005437,44.082309,39.492035,25.37509,46.150002,33.688858,33.259998,6.391402,25.185655,12.333635,27.101199,63.903158,52.739171,73.171249,14.608878,43.680294,45.272445,33.922501,31.519726,72.657893,48.203834,11.291374,22.689467,43.538954,77.547147,40.390872,76.037563,28.595114,61.203001,51.319295,28.9391,12.803399,37.580002,33.005194,58.728789,18.444573,14.843791,41.678257,79.260002,49.680023,27.021674,12.584738,24.230418,54.356574,50.660366,31.266132,12.558243,42.0,16.902114,27.963926,23.366583,56.186168,40.166496,47.604434,55.048367,54.113163,27.621508,20.226648,25.552203,14.380142,22.38705,46.734851,57.654277,,12.53339,13.818382,15.243771,18.612018,33.90067,23.297501,6.83125,40.721105,25.530001,34.007634,60.787845,23.690001,68.202606,43.170336,21.872177,35.889999,18.619732,18.117821,69.459999,40.183368,30.678598,34.27,27.796689,35.490002,34.87685,16.83063,62.361781,40.534151,46.496563,34.697899,35.852327,29.581504,77.629997,23.452606,26.837913,34.895468,29.559532,15.737531,15.909887,77.369245,22.434395,14.830094,26.932516,85.967422,18.834745,6.50348,25.398165,19.414582,,16.59,30.54259,51.777973,23.935909
2011-01-05,74.05085,19.741659,42.269954,11.455816,56.370547,32.220001,61.414631,11.394863,29.229787,99.124089,48.02,28.136901,70.187451,48.849998,14.100271,50.065655,50.446645,14.751465,41.380001,70.338772,27.773308,304.839848,304.231297,18.390221,187.419998,21.591922,10.804975,27.759013,41.309541,48.131182,46.474378,21.725568,51.697351,31.527121,25.227885,50.328928,24.839919,72.853827,31.525596,52.407911,41.926403,115.79073,21.312071,43.272891,11.955772,26.244237,34.648396,23.398082,33.908829,21.555719,41.240002,35.587228,28.190001,255.199997,93.304196,35.074165,52.002361,33.281454,13.785116,28.123086,88.361224,23.877729,23.16191,73.767261,48.608009,80.910004,29.487046,66.68,162.178505,10.134749,57.636689,35.048451,71.489841,7.53,21.545253,25.471695,20.797152,69.430884,20.348192,9.228837,29.076777,41.795144,34.31523,21.427241,62.0,32.27,39.679871,79.146331,20.620001,17.863911,29.695,13.05,12.057771,29.902202,23.612499,24.272798,16.774016,39.57,23.417176,72.720474,221.0,55.990905,15.573665,37.453601,87.125912,25.347277,25.426683,17.62251,48.776586,54.116898,51.248178,46.050595,14.933594,44.155765,26.548651,38.095001,34.236785,10.214673,38.966897,14.620153,86.510002,40.470487,38.155923,21.15767,16.484714,59.828044,38.595072,18.984779,98.465572,32.13614,11.631088,34.726493,36.610074,34.73,72.528263,,12.429533,33.886747,72.081519,38.422471,17.40224,20.720492,17.665001,29.372819,26.040001,33.864609,42.249776,28.275544,30.533472,36.32698,39.800494,40.183314,72.87056,16.360001,38.484695,42.812042,12.091751,46.39913,32.308286,39.41,16.280001,47.101772,53.775419,44.274594,43.667742,33.14429,75.127488,36.25436,97.383358,38.807411,25.469892,32.378862,35.309112,50.061244,55.880001,14.669935,62.337812,137.289993,25.865771,65.144856,90.241616,25.764814,12.862565,131.600006,27.891727,29.465,27.157531,36.218518,60.221652,36.566794,42.955002,16.737008,14.650891,,32.463265,47.870745,5.720516,19.173851,24.41575,60.579457,15.104421,12.678152,30.169571,33.298685,42.960002,18.124456,22.914596,159.777267,12.278602,124.117971,36.3647,5.788434,32.307917,42.988093,38.94762,25.238738,38.302302,,24.499491,42.033941,74.053383,19.040001,30.04123,47.248233,11.16064,15.317781,17.16101,52.017777,6.248272,34.549999,47.165856,66.0,34.103008,16.998809,22.589382,126.051661,16.370001,22.4662,9.19993,49.804567,45.853522,273.630005,20.419227,15.281418,45.371394,38.727306,54.659149,52.197,18.779589,37.895367,36.258077,46.961264,42.343973,7.957042,49.002359,14.35393,,25.304376,44.509269,9.890816,21.636822,62.780903,90.400002,45.388127,18.473066,18.519223,16.95,27.508395,27.669767,27.102711,29.086366,11.63,57.238031,38.136484,22.067473,24.079282,74.480149,35.539083,21.71782,19.380714,,35.988592,23.815349,77.356967,10.388827,22.3198,19.384557,40.371482,61.185286,69.164449,55.299303,32.336376,29.378966,39.412675,150.639999,,28.461064,8.54,23.601183,48.440035,57.439999,41.737247,18.421348,62.16439,8.66,24.93128,26.496701,67.735057,35.567247,51.998046,21.690001,21.917123,53.453326,53.605686,25.675714,16.13636,72.370003,52.523208,42.508964,,19.494116,5.721136,39.351484,34.798677,53.9914,49.184545,50.810743,17.837145,36.354279,15.783674,58.27,76.379102,40.022796,18.619861,28.831827,47.870091,77.610589,27.773193,25.171575,32.083394,10.592891,55.458898,24.177769,61.709411,14.431452,37.100102,45.638077,32.193569,87.817099,53.48207,100.591333,37.594138,19.984304,82.214916,433.600006,27.651573,53.091813,15.928953,26.732875,50.796779,24.180956,84.740451,7.515072,62.037759,20.83,44.912807,49.81322,44.05279,40.088743,25.352628,46.549999,33.865619,33.290001,6.555051,24.924621,12.33739,28.115825,64.076711,53.063221,73.576521,14.71457,44.149684,45.298588,35.549999,31.38804,73.512376,46.778399,11.230257,22.733853,43.065975,76.509724,40.915432,76.278236,29.145207,61.032642,50.791337,28.638433,12.793787,37.330002,33.596492,58.25245,19.031263,14.784379,42.213966,79.25,49.954195,27.094533,12.922091,24.452942,55.100725,49.773659,30.993103,12.699254,42.709999,17.412093,28.0752,23.897867,55.857363,40.38305,47.321739,54.85426,54.03281,27.797492,19.957453,25.844895,14.64798,22.604583,47.551896,60.634253,,12.416329,13.751466,15.431388,18.451014,34.138016,23.349738,6.9425,40.668606,25.35,34.116545,60.879708,24.48,68.297428,43.023696,22.110396,35.75,18.637244,18.563146,69.589996,39.858577,30.946575,34.32,28.178181,36.84,35.515428,17.185837,62.591922,39.687685,46.190943,35.179206,36.744265,29.565342,77.790001,23.323346,27.448443,34.96124,29.380328,16.016595,16.406308,77.889839,22.466418,14.854269,26.844155,87.076529,18.723297,6.53771,25.484142,19.52024,,16.91,30.68791,51.816155,24.071249
2011-01-06,73.598019,19.70076,42.427548,11.427852,57.9439,32.27,59.394414,11.591172,29.777266,99.873137,47.755966,28.191272,69.823863,48.450001,14.241011,49.747981,51.663189,14.751465,41.279999,71.134912,27.459485,307.057072,306.444085,18.465345,185.860001,21.508292,10.941253,27.897963,41.025216,47.736341,46.346199,21.470273,51.861363,31.893078,25.247139,50.169238,24.720336,71.115573,31.701672,53.339926,41.721428,113.445431,21.145959,43.237907,12.068727,27.250324,34.229937,23.317731,34.050005,21.263932,41.259998,35.863679,27.530001,249.550003,92.237768,34.66113,50.924977,33.509119,13.728074,27.901225,88.332408,23.670466,22.672871,73.66108,48.429522,80.370003,29.11536,67.260002,160.430012,10.134749,58.76414,34.713198,70.496471,7.41,21.363367,25.95401,20.985387,69.22228,20.38117,9.21161,29.118831,41.684964,34.730046,21.291912,62.66,31.700001,39.446216,78.325732,20.74,18.115121,29.495001,13.765,11.935434,29.289847,23.657499,24.453516,16.671961,39.220001,23.5674,72.124014,226.5,55.747034,15.551206,38.858111,86.198322,25.323618,25.426683,17.775233,48.580302,54.865425,51.694967,46.387812,14.901735,44.441509,26.356299,37.755001,34.03356,10.223657,37.279355,14.620153,85.5,40.122999,38.117281,19.451723,16.945036,59.541507,37.911335,19.082742,95.999363,31.809239,12.034425,34.748719,37.081279,34.535,72.536875,,12.362502,33.693329,71.651051,38.947571,17.238838,20.597855,17.43,29.080066,25.674999,33.990529,41.777996,28.81366,30.811434,36.192258,39.610289,40.115474,74.036205,16.280001,38.379126,42.251923,11.96128,46.166483,32.375561,39.404999,16.23,46.986488,53.419539,44.50956,43.629276,33.153451,74.365696,35.815086,96.771046,38.088668,25.43754,32.348536,34.850913,49.951039,57.009998,14.463316,62.738379,138.070007,25.560099,64.83416,89.501375,25.710456,12.570234,134.529999,27.994431,29.504999,26.926835,35.794422,60.462207,36.223557,41.610001,16.482885,14.921142,,32.29552,46.952566,5.620466,17.854194,23.981141,61.248652,15.039596,12.283246,29.854093,34.024663,42.467648,18.114798,22.785582,158.133588,11.86287,119.625103,35.25771,5.783731,32.325737,41.734388,39.355362,24.784548,38.144916,,24.124599,41.342199,73.811102,18.870001,29.919532,47.239545,11.14273,15.20985,17.425027,53.92686,6.222166,34.5,47.096403,67.0,33.864928,16.860805,21.980726,127.431758,16.379999,22.266606,9.191267,49.759988,45.439578,268.679993,20.38574,15.244427,45.550921,38.830426,53.924601,52.114551,18.76203,37.708856,36.573946,47.393653,42.219601,7.683574,48.932479,14.228088,,25.504674,43.130223,9.782176,21.132109,64.017496,89.760002,45.416941,18.36933,18.558006,16.95,27.754329,27.797057,26.700648,29.254984,11.475,58.240812,38.261618,21.575692,24.162196,74.065573,34.839287,20.848063,19.515663,,35.382577,23.45425,75.640556,10.689265,22.414844,18.912692,40.124185,60.816499,71.583721,54.968064,32.354097,29.780757,39.378715,150.419998,,28.62454,8.58,24.29236,48.689525,57.68,41.255331,18.269443,63.65713,8.936666,27.075809,26.469128,68.165377,35.433299,51.060026,22.459999,21.82445,51.552083,53.25369,25.427143,16.171707,71.059998,51.421448,42.322165,,19.318827,5.717945,38.539918,34.863628,54.059184,49.010594,51.970804,17.728161,36.017969,17.968106,56.439999,75.93824,40.484007,18.727452,28.952578,47.745493,76.113312,27.853773,25.442922,32.233195,10.600378,55.667108,24.520312,64.513055,14.487233,37.377203,45.029571,32.255808,87.647742,53.897465,100.256957,37.459712,19.842782,80.961989,437.320007,27.074628,53.001687,15.78652,26.700273,51.154911,24.126912,84.557659,7.750506,60.522954,21.26,45.465261,49.174819,44.023272,40.945987,25.180416,46.25,33.704928,34.310001,6.49141,25.08461,12.712957,28.276029,63.391173,53.495288,72.978257,14.977623,43.201879,45.446738,35.834999,31.488743,71.678797,45.203903,11.268456,22.929145,42.958102,76.750556,40.161977,74.026767,29.096952,60.503641,49.798063,28.480584,12.649604,37.75,33.910058,57.620209,18.814267,14.606144,42.249681,78.57,49.935917,26.092718,12.973428,24.609533,55.100725,46.387295,30.949066,12.632895,43.439999,17.712615,28.460379,24.06512,55.857363,41.517796,46.593578,54.912493,53.738182,27.881298,21.127053,25.706917,14.740339,22.221536,47.910138,60.460421,,12.38289,13.818382,15.534575,18.314161,36.768581,22.888316,6.83,40.489239,25.75,34.824469,60.537309,24.459999,68.228466,43.404959,22.075105,36.07,18.300136,18.578779,69.0,39.820811,31.196066,34.34,27.456713,36.200001,35.35797,17.443303,62.176182,38.947031,45.808918,35.284217,36.459214,29.42794,76.050003,23.404132,27.261894,34.858929,29.577449,16.380224,16.292376,76.232612,22.049268,14.824052,26.455366,87.711399,18.707376,6.53771,25.914037,19.511435,,17.059999,30.902734,50.212412,24.003579
2011-01-07,73.674918,19.782557,42.497591,11.278713,57.692937,32.040001,60.981025,11.591172,29.842221,99.463654,47.568586,28.286421,69.950326,48.689999,14.961411,49.629986,52.470892,14.791066,41.169998,70.856258,27.276422,308.528538,307.912617,18.32261,185.490005,21.508292,11.097,27.789891,40.685862,48.312809,46.236331,21.844705,52.016736,31.95712,25.227885,50.55072,24.796869,71.31614,31.517213,54.182323,41.311483,114.177757,20.979849,43.547557,12.129548,27.473899,34.355475,23.1731,33.661771,21.045093,40.759998,35.945867,27.76,250.669998,91.237994,34.54312,52.568914,33.238769,13.547442,27.297764,87.333433,23.27478,22.200696,73.643387,48.221288,79.739998,29.214476,67.379997,159.103871,10.287696,59.259531,33.51107,69.72476,7.28,21.330296,25.735604,20.687852,69.152743,20.315212,9.226376,29.001078,41.694144,34.244621,21.481373,62.549999,31.530001,39.337732,78.484831,20.700001,17.910431,29.58,13.87,11.988957,28.883762,23.719999,24.356069,16.59774,39.18,23.814827,72.521654,224.259995,55.331548,15.441153,39.256555,87.686333,25.087022,25.354036,17.792201,48.482161,54.483197,51.570861,45.503362,15.061028,44.399488,26.310301,37.544998,33.869252,10.196706,37.008623,14.568607,86.300003,40.206875,38.28731,19.108572,16.901609,59.541507,38.325174,19.532222,95.668206,31.8274,12.212644,34.726493,37.14517,34.610001,72.614359,,12.448685,33.557937,71.861704,39.015085,17.157137,20.602965,17.42,29.109342,25.905001,34.02201,41.654608,28.479376,29.851206,36.723216,39.435934,40.228538,74.305202,16.34,38.37033,42.256042,11.658249,45.831471,32.577384,39.525002,16.049999,46.797093,53.641962,45.200078,43.869684,33.162608,74.519868,35.694641,95.336719,37.872576,25.583127,32.280309,35.572925,49.758179,56.25,14.603817,63.080524,138.350006,25.521352,64.960118,89.549445,25.81011,12.621822,133.580002,28.060456,29.719999,26.86224,35.939915,60.989574,36.115411,43.025002,16.719482,14.962091,,32.869386,47.514799,5.644007,17.690314,23.693989,61.78058,14.934254,12.357297,29.571823,34.094635,42.542753,18.109969,23.554696,156.737828,12.471965,118.67641,35.469883,5.689687,32.52176,40.787145,39.380845,24.722208,38.161483,,23.993059,41.752119,73.773828,18.790001,29.884765,47.187403,11.124819,15.143432,17.506561,53.70949,6.169952,34.240002,46.879369,65.660004,33.619642,16.771508,21.892404,126.80599,16.35,22.346443,9.624408,49.858061,45.524248,267.399994,20.368996,15.232101,45.151966,39.271043,54.227061,51.611626,18.933232,36.996728,35.980494,48.173836,42.285934,7.701216,48.909188,14.212357,,25.164165,42.857719,9.777649,20.978501,67.649454,89.669998,45.330506,18.257613,18.819796,16.65,27.526609,27.765237,26.728062,29.179106,11.495,58.598945,38.483005,21.450513,23.920366,73.456397,34.937108,20.274024,20.050273,,35.330634,23.273699,74.517592,10.886921,22.411934,18.402773,39.912213,60.947625,70.761358,54.645775,32.265481,30.013794,39.11551,147.229996,,28.591844,8.65,24.106923,48.307492,57.080002,40.850869,18.222703,64.556369,8.896667,26.729035,25.917689,66.997378,34.736779,49.004659,22.32,21.666906,52.620017,52.985059,25.614286,15.968457,70.82,51.376294,42.411504,,19.265778,5.810478,38.759134,34.384598,55.109865,48.062563,52.635908,17.828063,36.083592,18.470061,56.43,75.725682,40.142369,18.767798,28.822538,47.122509,76.237346,27.92563,25.434942,32.180324,10.660267,55.292332,24.3871,64.376292,14.614734,37.226777,44.015389,32.356948,87.548114,53.603227,99.160948,36.886167,19.65657,82.0409,440.589996,27.124795,52.846015,15.620345,26.488368,50.138811,24.389412,84.532734,8.108367,58.334897,21.16,44.653845,47.772139,45.135167,41.895676,25.315191,45.709999,33.367475,34.099998,6.38231,24.949881,12.468839,28.240427,62.87918,54.09838,72.24491,15.0199,43.319228,45.237585,35.555,31.852817,72.595587,45.101421,11.054546,23.017915,42.858528,76.574562,39.370371,75.268956,29.183809,60.118096,49.243257,28.623402,12.774563,38.150002,33.811511,56.728149,18.838378,14.980895,41.624685,77.739998,49.643466,26.229329,12.870754,25.021615,54.65254,46.488632,31.028333,12.51677,44.150002,17.621548,28.434702,23.799481,55.867325,41.699701,45.685524,54.708679,52.988222,27.906435,21.18739,25.656736,14.731103,22.268825,48.645475,62.115964,,12.274195,13.751466,15.881665,18.161207,37.134486,22.714193,6.69375,41.639823,25.950001,34.897078,60.253373,25.25,68.168125,43.287646,21.978052,36.009998,17.973974,18.617839,68.559998,39.586659,30.807965,34.240002,27.22936,36.16,35.445448,17.393241,62.116783,38.956648,45.910794,35.074194,36.275308,29.266292,75.209999,23.581866,26.710719,34.639691,29.59537,16.228007,16.739968,75.911576,22.27847,15.059732,26.358168,90.816909,18.874547,6.446433,25.767873,19.476217,,16.9,31.28815,50.202867,23.752232
