,A,AAL,AAP,AAPL,ABBV,ABC,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,AIZ,AJG,AKAM,ALB,ALK,ALL,ALLE,ALXN,AMAT,AME,AMG,AMGN,AMP,AMT,AMZN,AN,ANTM,AON,APA,APC,APD,APH,ARNC,ATVI,AVB,AVGO,AVY,AWK,AXP,AYI,AZO,BA,BAC,BAX,BBBY,BBT,BBY,BCR,BDX,BEN,BF-B,BHI,BIIB,BK,BLK,BLL,BMY,BRK-B,BSX,BWA,BXP,C,CA,CAG,CAH,CAT,CB,CBG,CBOE,CBS,CCI,CCL,CELG,CERN,CF,CFG,CHD,CHK,CHRW,CHTR,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COG,COH,COL,COO,COP,COST,COTY,CPB,CRM,CSCO,CSX,CTAS,CTL,CTSH,CTXS,CVS,CVX,CXO,D,DAL,DD,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISCK,DLPH,DLR,DLTR,DNB,DOV,DOW,DPS,DRI,DTE,DUK,DVA,DVN,EA,EBAY,ECL,ED,EFX,EIX,EL,EMN,EMR,EOG,EQIX,EQR,EQT,ES,ESRX,ESS,ETFC,ETN,ETR,EVHC,EW,EXC,EXPD,EXPE,EXR,F,FAST,FB,FBHS,FCX,FDX,FE,FFIV,FIS,FISV,FITB,FL,FLIR,FLR,FLS,FMC,FOX,FOXA,FRT,FSLR,FTI,FTR,GD,GE,GGP,GILD,GIS,GLW,GM,GOOG,GOOGL,GPC,GPN,GPS,GRMN,GS,GT,GWW,HAL,HAR,HAS,HBAN,HBI,HCA,HCN,HCP,HD,HES,HIG,HOG,HOLX,HON,HP,HPQ,HRB,HRL,HRS,HSIC,HST,HSY,HUM,IBM,ICE,IDXX,IFF,ILMN,INCY,INTC,INTU,IP,IPG,IR,IRM,ISRG,ITW,IVZ,JBHT,JCI,JEC,JNJ,JNPR,JPM,JWN,K,KEY,KIM,KLAC,KMB,KMI,KMX,KO,KORS,KR,KSS,KSU,L,LB,LEG,LEN,LH,LKQ,LLL,LLTC,LLY,LMT,LNC,LNT,LOW,LRCX,LUK,LUV,LVLT,LYB,M,MA,MAA,MAC,MAR,MAS,MAT,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,MHK,MJN,MKC,MLM,MMC,MMM,MNK,MNST,MO,MON,MOS,MPC,MRK,MRO,MS,MSFT,MSI,MTB,MTD,MU,MUR,MYL,NAVI,NBL,NDAQ,NEE,NEM,NFLX,NFX,NI,NKE,NLSN,NOC,NOV,NRG,NSC,NTAP,NTRS,NUE,NVDA,NWL,NWS,NWSA,O,OKE,OMC,ORCL,ORLY,OXY,PAYX,PBCT,PCAR,PCG,PCLN,PDCO,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKI,PLD,PM,PNC,PNR,PNW,PPG,PPL,PRGO,PRU,PSA,PSX,PVH,PWR,PX,PXD,QCOM,R,RAI,RCL,REG,REGN,RF,RHI,RHT,RIG,RL,ROK,ROP,ROST,RRC,RSG,RTN,SBUX,SCG,SCHW,SEE,SHW,SIG,SJM,SLB,SLG,SNA,SNI,SO,SPG,SPGI,SPLS,SRCL,SRE,STI,STT,STX,STZ,SWK,SWKS,SWN,SYF,SYK,SYMC,SYY,T,TAP,TDC,TDG,TEL,TGNA,TGT,TIF,TJX,TMK,TMO,TRIP,TROW,TRV,TSCO,TSN,TSO,TSS,TWX,TXN,TXT,UAA,UAL,UDR,UHS,ULTA,UNH,UNM,UNP,UPS,URBN,URI,USB,UTX,V,VAR,VFC,VIAB,VLO,VMC,VNO,VRSK,VRSN,VRTX,VTR,VZ,WAT,WBA,WDC,WEC,WFC,WFM,WHR,WM,WMB,WMT,WU,WY,WYN,WYNN,XEC,XEL,XL,XLNX,XOM,XRAY,XRX,XYL,YHOO,YUM,ZBH,ZION,ZTS
A,1.0,0.379103617697,0.308269801916,0.289591042605,0.417171227322,0.385436999829,0.44128574142,0.482969662704,0.373617859131,0.46803852503,0.277660716765,0.533791625039,0.387750036208,0.455335019359,0.0481572872873,0.0845794896486,0.193717230702,0.271546612268,0.452266880677,0.424423496231,0.558761743523,0.289555623393,0.506234669646,0.453023285474,0.398748688424,0.435435255798,0.389697698095,0.386071329151,0.466664380772,0.477929374704,0.41834937267,0.539271566632,0.538344246083,0.439769774128,0.58020748829,0.381126546979,0.430634632039,0.449593749584,0.292727249407,0.412898816218,0.294990813478,0.363759790894,0.415009740095,0.537317940902,0.438499770621,0.330109232094,0.114511088608,0.543578283321,0.414149899436,0.172846279037,0.498149411399,0.291402160186,0.372604575427,0.411707431744,0.470758587934,0.403243843374,0.212138929228,0.454074459914,0.16424300851,0.318632621393,0.342005176906,0.537347351368,0.413718237049,0.294069451745,0.420320975297,0.455250978041,0.551279757575,0.376460400201,0.327418515499,0.460538286087,0.345565413946,0.448510051511,0.253562993074,0.441374945064,0.492341991335,0.163371443586,0.402217624468,0.459281397987,0.360393197026,0.336727272625,0.289010043653,0.41335879089,0.3091296933,0.392484823954,0.415311857218,0.426345924065,0.306576708136,0.516356014553,0.262681847163,0.172762531275,0.318131381004,0.295177362875,0.322046153169,0.417416165809,0.280999093313,0.0679954702769,0.44422649549,0.398565316093,0.370706489102,0.24581184642,0.508517962662,0.0841564081936,0.24189150972,0.245458088271,0.458548695964,0.246429119924,0.176206602789,0.452837505998,0.446225178301,0.335428335243,0.289753554206,0.127892209985,0.152551080237,0.440230157555,0.349218153835,0.461506467271,0.462828243514,0.180225002279,0.3631200196,0.329284400299,0.396859182911,0.387686460579,0.323924661471,0.181880117906,0.424227071591,0.459246842373,0.335760326853,0.460516229203,0.235711176289,0.295320489937,0.328788972123,0.575009123258,0.495419976709,0.320767082388,0.296646174151,0.493945215139,0.157149300745,0.353208376123,0.306258946137,0.531000892812,0.447002346153,0.248875777847,0.262367335814,0.0727275653767,-0.0161619690652,0.367871762906,0.382263301883,0.261324005533,0.295528400091,0.470367957688,-0.012827933027,0.526526861616,0.0981282323836,0.366752831555,0.418870096533,0.548719849168,0.370724736783,0.373562690412,0.20417044474,0.235067087333,0.0596483087148,0.330316546442,0.291299202196,0.549295742653,0.450775896867,0.0318088755434,0.245463896171,0.271877189093,0.0845051163107,0.311304701934,0.424939181425,0.309212992481,0.35821806434,0.393965771471,0.418707912403,0.384783736332,0.298347568619,0.447538495441,0.0507589902235,0.35642439928,0.560351489884,0.533687336394,0.471619678947,0.349399766754,0.494897666393,0.507683660452,0.437733170353,0.337243663622,0.428063281574,0.420059215978,0.250434605527,0.36807697969,0.359935589562,0.178833221647,0.449649063026,0.475476309704,0.288120297972,0.317504055811,0.269961803015,0.454846824861,0.391038887802,0.451071109446,0.447560404153,0.460833975333,0.471429166637,0.268279624098,0.327720821456,0.544299712395,0.408979638341,0.430906998072,0.388868740233,0.441544497243,0.26456354727,0.485820329136,0.356428178607,0.343260590897,0.00828676334659,0.000220504171878,0.32994380201,0.360150637227,0.50695427726,0.37874110773,0.390847412079,0.594608369686,0.348034315209,0.405356855061,0.384502113238,0.247586731949,0.447674231385,0.51419766656,0.429538723087,0.293696100181,0.187557240118,0.272393514798,0.332771590589,0.38706496025,0.442646561193,0.425881139103,0.390247264787,0.382230526242,0.415382368095,0.28895482101,0.52441914685,0.549981795551,0.181605394202,0.245664969677,0.556573024331,0.533024138252,0.411260384601,0.472318733263,0.43459125729,0.444755833186,0.257580098338,0.492579215361,0.258328545168,0.270379981326,0.522784725118,0.245054321901,0.418928897834,0.247440047451,0.337315730001,0.367511380282,0.155265227504,0.306202304975,0.25245124744,0.240774874027,0.516050742945,0.482944302727,0.31967016686,0.43801881666,0.367494245052,0.248705014325,0.2817586433,0.288489843576,0.455669538268,0.346150361871,0.356659531039,0.594747925945,0.173147822427,0.309438305193,0.441330105719,0.487876472654,0.428685636098,0.278711357292,0.393574131168,0.255144827784,0.429869315218,0.238328191197,0.193771109154,0.393915593066,0.420894738914,0.325949996942,0.266398754594,0.490714504726,0.428298354689,0.545918809733,0.331303431087,0.384519654505,0.559801026016,0.474095640134,0.405131127603,0.288822728362,0.361863754161,0.489652613023,0.479121327989,0.295969986264,0.312351111976,0.242549661582,0.421464775098,0.366854091515,0.264920694667,0.357919026995,0.377423929857,0.493527053893,0.349646071079,0.353071783604,0.456932057597,0.597861721514,0.485762453201,0.224998271968,0.363032039251,0.361319300515,0.379934744554,0.404751034686,0.166427228843,0.0785050999067,0.238123960056,0.3066201189,0.298543504008,0.362866327961,0.374878648739,0.411212184035,0.323999134614,0.207480385178,0.49010458946,0.379226419123,0.495565131282,0.345423256643,0.384453336281,0.378659085442,0.424290632953,0.441468271967,0.0939048815216,0.430294212228,0.424204549488,0.444733507924,0.336021492134,0.249109628569,0.45033220377,0.329598718068,0.468312650144,0.135400697959,0.449654144165,0.449986537355,0.11664705271,0.3318980995,0.386615212095,0.534221966549,0.115291538103,0.353296021631,0.49144312874,0.385197643756,0.613182986442,0.41398291099,0.244895507792,0.487579748336,0.46543884734,0.181704396651,0.474041773353,0.0991994183474,0.301691341712,0.522628457775,0.286345373558,0.355343318529,0.224623808874,0.541927769066,0.474703575482,0.344142428585,0.346875436222,0.548503583908,0.264054982291,0.432438216465,0.264927401609,0.395665932719,0.496262383024,0.469782562064,0.460218168223,0.295754758997,0.345723008194,0.489177272372,0.493353617504,0.262987160152,0.173405066615,0.324201533842,0.373121934766,0.36220130883,0.0797718556081,0.566435691326,0.496942375948,0.409862628474,0.328252457341,0.452833539675,0.334910955406,0.279552402606,0.469251422117,0.306161247423,-0.0255685809675,0.280574489333,0.579370567738,0.149852032905,0.410599462103,0.269476821484,0.451592222769,0.519683416599,0.362056355977,0.465519381772,0.464694423301,0.469479435274,0.198484840545,0.313762908602,0.443231915058,0.164607669481,0.362929738648,0.267599626617,0.371076069816,0.375896177514,0.457454683291,0.500682759417,0.49870296351,0.266432081766,0.436834877634,0.299803066529,0.540119422773,0.588053829582,0.477974932566,0.521738028942,0.213683268433,0.314472303649,0.133767996527,0.200981164313,0.496764691401,0.255405373368,0.486424316072,0.457525937754,0.379690202364,0.341690607581,0.217217870483,0.306784403119,0.250683636444,0.299244880089,0.501935125634,0.492307355752,0.461925490529,0.272908631817,0.548265864044,0.483016103958,0.479532085949,0.413054531637,0.37904948298,0.530618026164,0.504799948224,0.282398158598,0.386255366901,0.292846976785,0.391147257462,0.351435157044,0.318161632803,0.0649748521575,0.337943327993,0.47994314669,0.298023332452,0.437789855098,0.0490745616277,0.548917544825,0.21867446173,0.335095675582,0.342505231019,0.312944843556,0.214808097908,0.408931756498,0.325339097031,0.420800094726,0.32462672818,0.377215595013,0.079535366138,0.287291841644,0.349092270201,0.32643835707,0.511013465041,0.44050118191,0.456343960932,0.382839707516,0.456175761382,0.44746985761,0.444348136026,0.275514303358
AAL,0.379103617697,1.0,0.324171972263,0.0857844435266,0.312858189451,0.3371040639,0.255241502794,0.325575311004,0.323152466098,0.316133856224,0.189094992586,0.431181243443,0.413791914654,0.312090137867,0.0813745433852,0.114940516018,0.147654866347,0.269380829047,0.329523640501,0.402257941109,0.402665010541,0.208569734306,0.453902919287,0.359131392885,0.281662602385,0.290089521747,0.615400796734,0.337270885311,0.396194653145,0.387284811662,0.316859955014,0.352345220216,0.332702158978,0.329781439235,0.436947128255,0.274985606876,0.289341096248,0.423390528479,0.260357380453,0.368407230913,0.0324526333567,0.0818545068059,0.373663561551,0.395548931184,0.3442485528,0.278653573106,0.0743258227066,0.409404914122,0.376719896883,0.163765746844,0.444218446137,0.244915049827,0.304773264693,0.331236735073,0.38833513284,0.243484615362,0.0972150221391,0.347754842216,0.0927602125475,0.223195820819,0.186879649041,0.390012966014,0.308449397673,0.104678032955,0.405475299602,0.30392612282,0.41172061502,0.332863997619,0.305859832375,0.320634907661,0.280079035081,0.349148147897,0.169676492033,0.368186921812,0.386361483824,0.144530195411,0.350292265558,0.22141609357,0.39087624693,0.41098826574,0.191836454684,0.306666185825,0.253007233229,0.436128087036,0.395550829027,0.325760168179,0.25226336576,0.302706609723,0.290228045707,0.0669002348654,0.251022707996,0.190468685197,0.259946893183,0.28550778327,0.246076529261,0.121805754503,0.287174809277,0.256448176771,0.309553338328,0.213214840695,0.377494583795,0.120000723623,0.191192875838,0.156355579713,0.371327049131,0.087222201915,0.0767774671721,0.421006093457,0.335299841698,0.0464799033564,0.259467405568,0.147429854369,0.149381084551,0.353529394409,0.26942387161,0.202172177134,0.321822332391,0.123634912063,0.2351338969,0.21286625842,0.306362077004,0.0868633119691,0.0549148374941,0.113100703962,0.792944879298,0.352323011304,0.220284585384,0.39993898115,0.270678724522,0.185341748031,0.373714621759,0.44881792685,0.398729790107,0.242609456127,0.252568272927,0.448721855239,0.13933536065,0.222834941281,0.258568970264,0.252466347896,0.296199888103,0.230299532755,0.274819914351,0.120313302811,0.0377572958685,0.266346838196,0.0869462039855,0.268012001936,0.211630189775,0.260280301881,0.0460037097051,0.351145312635,0.130032442823,0.296243504786,0.28322077121,0.322064571121,0.137087534073,0.309350725716,0.138555697214,0.196031459785,0.0780136124664,0.247660191357,0.221465028163,0.425024106171,0.357893436679,0.0964783797171,0.148464166998,0.185292506314,0.147550404492,0.361699714196,0.401428834181,0.226893163069,0.324569993776,0.310835618889,0.360980071517,0.260385594887,0.0322825713609,0.386019345327,0.00897511283855,0.278893735319,0.402497963672,0.377415509072,0.332446960397,0.298359052758,0.292917174714,0.272954593297,0.22910994582,0.321593209065,0.365000578983,0.34666144087,0.232926373193,0.245026973138,0.104895600674,0.0583422985443,0.379512266712,0.315343760549,0.241465177629,0.294096607231,0.267039158225,0.280897855792,0.33962445773,0.368079237918,0.354785256495,0.336128719652,0.401986935751,0.288373715733,0.158232692893,0.368583003116,0.376690445344,0.316237890917,0.198932885287,0.378070397703,0.197311410306,0.335341280775,0.291506201377,0.225290579132,0.0625687760652,0.0422870674122,0.27677150879,0.0700848523,0.425361940164,0.394370397619,0.395857383348,0.450386990612,0.141422267087,0.262512878368,0.343695691068,0.218104328793,0.40821843334,0.40920489816,0.415171767216,0.239577493543,0.206535127432,0.0648850766611,0.236701800412,0.25620457465,0.354064974663,0.440293618877,0.335345464648,0.261765450765,0.334001121232,0.289162086769,0.349054609158,0.457089908743,0.207363584544,0.165037642774,0.459339224694,0.377217562139,0.386355868673,0.258492194666,0.234586835013,0.286432034961,0.13762031221,0.362517236782,0.25252691559,0.184436286389,0.391284231053,0.268954246359,0.371016396938,0.281726979499,0.181756704866,0.370076754939,0.0179805045923,0.193648817661,0.258298855889,0.25084151102,0.329711586667,0.32161346094,0.280144121497,0.340981161221,0.309947892702,0.177170954,0.244752028887,0.269745908808,0.349826983354,0.316758458817,0.298493274015,0.430685466178,0.182805892023,0.209245336915,0.324133266045,0.374203433266,0.72056044306,0.262642434554,0.151866927764,0.355115642615,0.425943195772,0.185674755168,0.123899195237,0.450450208105,0.350893025494,0.197677133412,0.203332775032,0.331258920655,0.423964452151,0.424137504204,0.221540848462,0.372568505922,0.422886869754,0.391544987878,0.266643513762,0.227510096414,0.293807797763,0.438019066723,0.398973783695,0.212212783707,0.166235113696,0.165716163878,0.252302889032,0.239357502877,0.141417765425,0.267299513268,0.0290316230599,0.337182667053,0.223251213705,0.298478420495,0.302076070341,0.360066795166,0.370493582873,0.0830373947746,0.365586004198,0.215451209922,0.141136363878,0.280111638472,0.169750932616,-0.0235014497123,0.201297683894,0.0171131349185,0.198619418496,0.352496342581,0.202997829148,0.393615120028,0.143515198915,0.106703158908,0.264371116666,0.172825824147,0.351885183144,0.262995198832,0.301896355224,0.297310781452,0.276395996943,0.279447430505,0.118806377492,0.201978364874,0.3812012845,0.282385526042,0.335922807572,0.0764689201113,0.339082754593,0.251250913117,0.354638482653,0.149903861065,0.365843304112,0.364813565664,0.0786164720672,0.153587647484,0.286635649546,0.390411393676,0.190686590645,0.2888489517,0.391186569159,0.390666314005,0.471392255093,0.296776865232,0.114340558318,0.382810310815,0.29589997059,0.129486090094,0.362603483491,0.100631899151,0.263702812788,0.419658331309,0.253706476894,0.177312493503,0.2175428679,0.233446531995,0.368011128135,0.0672225245468,0.289452068687,0.526052592039,0.155381935302,0.409687554415,0.236106120824,0.283484046469,0.401387611864,0.362175977662,0.366416727386,0.00547592116141,0.271838975356,0.359351437223,0.340279009734,0.264267767841,0.0258838173388,0.220248202815,0.345966092504,0.296333118311,0.0839989173463,0.409255827928,0.36341118116,0.342726332046,0.202083531892,0.274742705527,0.108369117868,0.226440964336,0.391270328487,0.308526833226,0.0312697717235,0.247109767803,0.407878358192,0.064398855414,0.308600810649,0.213014273047,0.413710475978,0.415536650115,0.207615825068,0.327716569035,0.366910517137,0.441102956736,0.0119601322927,0.172682379892,0.30211443525,0.175405899928,0.277687783667,0.118036785308,0.305434789194,0.212916834768,0.379447415591,0.350656328985,0.358417904112,0.224564804349,0.376073184367,0.277852227081,0.372486009356,0.412514548165,0.389986106153,0.399202149346,0.258702668669,0.267509576324,0.192055697722,0.0991320980558,0.310843670785,0.19142525496,0.380660928816,0.414355142297,0.322779685565,0.707484866498,0.216108029691,0.228637604386,0.0773264016814,0.240145312836,0.374548416383,0.386788706698,0.46055589896,0.115752944315,0.398166310445,0.363917677367,0.36792924127,0.382785998106,0.300167458916,0.374775253315,0.373723783665,0.203100491441,0.330084270421,0.251111825859,0.297693952168,0.186685126432,0.167798859274,0.0260684430677,0.166686402357,0.343090136507,0.246453156787,0.228473985078,0.0966617253863,0.334971498218,0.117196586313,0.326801146085,0.222538937711,0.226834384117,0.234146447042,0.321796733746,0.269013103209,0.447063773476,0.251754245428,0.0587555422509,0.122081069187,0.306728385432,0.200246749194,0.110145243323,0.361090119686,0.321962473092,0.342354602596,0.270403383514,0.285121748127,0.304517977221,0.286930209737,0.224177259399
AAP,0.308269801916,0.324171972263,1.0,0.138301353268,0.344507199873,0.37636946112,0.327955597967,0.275444160698,0.334328811567,0.287490315776,0.231072935842,0.407048511756,0.461020334299,0.341803284214,0.152853921357,0.159181234372,0.26064607881,0.270093636454,0.367372428705,0.252929031658,0.363837617219,0.223900001578,0.311769630366,0.36576781625,0.559827066631,0.319427574425,0.31200976029,0.503386198152,0.358476174827,0.256054503047,0.262507768838,0.38122825234,0.317566582727,0.285248981221,0.412811227919,0.27682689733,0.315664537062,0.442505947017,0.268005590673,0.284811792684,0.141230577797,0.120009380164,0.3500823774,0.406649163203,0.209064440061,0.198396315126,0.205991715388,0.364435476104,0.361138004115,0.283292839115,0.441688482011,0.219724084124,0.643057188306,0.317817987832,0.305569983456,0.22057405731,0.226770015124,0.351589939121,0.160818313321,0.257495983809,0.26380152032,0.381664366228,0.270767917495,0.148047374691,0.261532445561,0.333843444736,0.427218212095,0.309699476208,0.216146958874,0.432211146098,0.294374342745,0.38131409401,0.322009597207,0.357756891015,0.365814126573,0.165363017031,0.347289771288,0.284256741626,0.358724851845,0.174660521141,0.268839407623,0.380133640438,0.238136307215,0.364606032898,0.206111909019,0.310683481644,0.195929159668,0.340030767125,0.356467403312,0.0205209701792,0.223368419933,0.23550041699,0.296628756643,0.208853179589,0.325330211239,0.208908868144,0.306073835157,0.365518592179,0.37303736358,0.115553041966,0.387578728354,0.193332587403,0.183372795288,0.253456031069,0.384723476619,0.14105212875,0.293011946132,0.362648506996,0.244707274625,0.150764340906,0.429526053402,0.155299707638,0.311897597911,0.264254376898,0.253494298749,0.325978791222,0.286605699644,0.197849558797,0.304451684892,0.194349475934,0.379927707711,0.184058801397,0.16842704898,0.190145120272,0.357156101915,0.2581243862,0.23781644533,0.424344649325,0.328630727731,0.233412086534,0.230331724189,0.410519697836,0.567519194953,0.331652419267,0.311587752816,0.445883261886,0.149935293438,0.369476545581,0.268693401011,0.303765353513,0.210145943187,0.301649016432,0.344057174947,0.217691872559,0.150350409072,0.343213668445,0.167735098819,0.210675663139,0.268973760187,0.369329963587,0.140538882244,0.427414693129,0.26893406207,0.309535981249,0.2672916745,0.325626263934,0.205890127435,0.310664999101,0.226395401024,0.185903044946,0.164292407581,0.269527225926,0.287972167226,0.378000619143,0.348926135428,0.233130130729,0.254847903908,0.207925515398,0.175201654395,0.269041879839,0.289233813219,0.293116443246,0.275121255538,0.332176976472,0.267744940791,0.324722551579,0.195256643782,0.379459049986,0.146955245777,0.308721255049,0.413739310891,0.323726113801,0.377206587793,0.359391153943,0.383353797312,0.332204710681,0.315097668208,0.362345605636,0.336091005608,0.315078801918,0.278048504633,0.227199663434,0.162940948202,0.153598254765,0.360639914385,0.33953634334,0.301863639903,0.157684023742,0.340510161994,0.349622270801,0.170342065397,0.353127545826,0.352328536663,0.596461624786,0.404569560043,0.353185786011,0.274180792847,0.370105044407,0.297782576454,0.368304374295,0.168890650479,0.410487196988,0.344920810944,0.357523135796,0.297530023879,0.25821144803,0.103557323142,0.112191826832,0.341037103582,0.197775743695,0.397582530164,0.38475837888,0.30324987886,0.424712366383,0.175386373048,0.251936098087,0.279759119095,0.35118899915,0.356918644141,0.307247945942,0.418518808271,0.220389141391,0.208280879268,0.159692739155,0.236811977912,0.310265290006,0.377847717391,0.23529330582,0.210196528318,0.225786539902,0.307205118378,0.391535458369,0.346495777099,0.346207400529,0.168930632086,0.159750445474,0.414726730358,0.368739440122,0.347457929677,0.309652674155,0.298530108211,0.339866108842,0.148800534842,0.350981435864,0.293233249959,0.289975566557,0.374180671991,0.307053688578,0.362973499939,0.360059610571,0.255646330463,0.365090861296,0.200872223346,0.183824236987,0.385909284368,0.358958203296,0.305748404346,0.354511158101,0.480491888705,0.436740479633,0.325013249109,0.314669502415,0.295356576892,0.234090396304,0.306398323495,0.240464286133,0.304369533162,0.395816806428,0.236127270485,0.358067213818,0.291598449865,0.358665454898,0.352143592729,0.359388656216,0.180366421626,0.383555163191,0.382971845873,0.304502686165,0.215047397982,0.398066133596,0.333285624303,0.273950029342,0.278707887524,0.261632128576,0.396808459596,0.421259884761,0.276841468312,0.343810519381,0.425701607787,0.403107830901,0.28704959247,0.289570553112,0.271811782207,0.363354561766,0.395948209369,0.297794474048,0.210664617142,0.327838270143,0.273797310644,0.347241585785,0.173538282853,0.177604910456,0.131863419258,0.344172213647,0.286185014461,0.230094580032,0.301557272221,0.484340291207,0.32176257076,0.201640454359,0.243294823233,0.170849738442,0.169197458513,0.267639736886,0.2016809817,0.0355965585031,0.185111977107,0.146125453946,0.231174114394,0.36696939911,0.376432423184,0.324689839553,0.150257013372,0.126642904238,0.335889951369,0.252900077327,0.335726756571,0.310136692439,0.298885302927,0.30820167007,0.323941851973,0.353657383765,0.12446588177,0.204508820408,0.419910976765,0.354929563822,0.718780974377,0.234314804746,0.39155603967,0.272122071969,0.445525344487,0.16492529465,0.278949192233,0.337210065822,0.207553377644,0.234955876941,0.290775780075,0.369731989899,0.263903731833,0.37787879461,0.399720989888,0.344283192421,0.306918455341,0.303759569509,0.281547090214,0.389176427693,0.327605914215,0.277784620944,0.369253832016,0.164785491163,0.1948848064,0.390431255575,0.262037581969,0.266695663615,0.289562019375,0.263983550177,0.383238216296,0.159316256064,0.313156762363,0.451118446595,0.280793509559,0.428716297613,0.333360389321,0.219277718593,0.382035727993,0.363573714291,0.283989765002,0.0892561466267,0.374392871828,0.339273326945,0.383870319626,0.432990774441,0.0828487828084,0.264078106693,0.256641700637,0.354031772581,0.187471935637,0.414329087599,0.262817764659,0.361539358893,0.224666236717,0.312218122383,0.203684845874,0.298569415118,0.519722124025,0.304335669876,0.133943926555,0.317496240567,0.366894105635,0.182050847168,0.257380534514,0.249044938144,0.414326800958,0.403912948313,0.235261445681,0.304015195903,0.317522176556,0.235887377108,0.0971144159619,0.16478770475,0.359066125589,0.129776427903,0.357071684374,0.161233029874,0.27168854411,0.255167353946,0.263784170411,0.311308215728,0.355003646425,0.289089121429,0.340656088444,0.418512502905,0.409606137068,0.377853652741,0.258690268605,0.364264687675,0.327671131198,0.387252569855,0.235019920704,0.120076577548,0.31835702537,0.235762780537,0.318228351107,0.380354341721,0.277443017927,0.273495985089,0.268965018568,0.206687027501,0.211127047257,0.277215114232,0.400051647153,0.331486263213,0.428547599657,0.162179905113,0.367898568849,0.382296968227,0.420955771018,0.365056848463,0.249370697018,0.415661505284,0.402240937337,0.259002468512,0.395991039032,0.359270528849,0.287990876376,0.234141999837,0.167829162331,0.128044907394,0.12879304841,0.333845587021,0.260828842423,0.312389833459,0.153751930947,0.373047143247,0.205268438085,0.35737834396,0.345396446657,0.219764060067,0.25466277369,0.325940068089,0.387469671559,0.447085784631,0.227904485659,0.193582461838,0.220739563677,0.346477382114,0.252213268982,0.259480860444,0.370208074572,0.313292732315,0.317800544798,0.373121520858,0.27927325306,0.270339726798,0.272762246998,0.133139481742
