id,0,degree,modularity_class,clustering,eigencentrality
AMGN,Health Care,6,1,1.0,0.018186824218694338
COST,Consumer Staples,87,1,0.9171344560278001,0.26581926135469763
FE,Utilities,52,1,0.9313725490196079,0.13744571642356887
CTL,Telecommunications Services,67,1,0.9868837630031659,0.21872953414852914
FL,Consumer Discretionary,132,2,0.9293314827665973,0.4127553650373407
MSFT,Information Technology,282,0,0.8584841371999697,0.837638477390355
GLW,Information Technology,229,0,0.9506243775377308,0.7189231221248839
SCHW,Financials,312,0,0.8319111221040482,0.9117316054742457
BSX,Health Care,26,2,1.0,0.08706172831467364
GGP,Real Estate,316,1,0.801486839461523,0.9069146200898358
FCX,Materials,264,0,0.876483465837078,0.7879427479692702
BDX,Health Care,222,1,0.9384859973095268,0.6919103217413447
WHR,Consumer Discretionary,120,2,0.9942577030812325,0.3941508205230544
EIX,Utilities,137,1,0.8960927436668098,0.401674493928163
MDT,Health Care,243,1,0.8799782335135871,0.7273855401744808
F,Consumer Discretionary,284,0,0.8809286816304186,0.8531442455570457
DFS,Financials,228,0,0.942769920395703,0.7115944024033581
JEC,Industrials,322,0,0.8019775159149397,0.9239674972062172
V,Information Technology,74,2,0.9970381340244354,0.2461972156069955
FMC,Materials,380,2,0.6552839883349535,0.9915923073075538
MPC,Energy,238,2,0.8405843349998228,0.6968159979550748
TSCO,Consumer Discretionary,46,2,0.9246376811594202,0.1363442605515089
ALL,Financials,292,1,0.8494327543190698,0.8605947675773126
ALK,Industrials,180,2,0.9291123525760397,0.5608702733212323
ALB,Materials,301,0,0.842547065337763,0.8840463679622081
MMM,Industrials,360,1,0.7168987929433612,0.9807133469407393
SO,Utilities,32,1,0.9173387096774194,0.06589630645649856
JNPR,Information Technology,68,2,0.9354697102721685,0.20900642801253416
MMC,Financials,295,1,0.8511702986279257,0.8709340897051495
WEC,Utilities,217,1,0.8763014166239973,0.6446161288168136
SWKS,Information Technology,15,2,0.9904761904761905,0.03708993018548072
ADBE,Information Technology,248,0,0.9038135039832833,0.7548537470089693
IBM,Information Technology,215,1,0.9227124538143882,0.6633821733627777
BAX,Health Care,293,1,0.8287671232876712,0.8534341858926713
CAT,Industrials,356,2,0.7172495648045577,0.9696748247074933
CAH,Health Care,303,1,0.8294756627980678,0.884109819878826
BAC,Financials,219,0,0.9467973691927444,0.6839325858766153
GIS,Consumer Staples,1,1,0.0,0.0012761905348921854
CAG,Consumer Staples,1,2,0.0,0.002627766516180322
LB,Consumer Discretionary,164,2,0.87872213077959,0.49506313354893605
LH,Health Care,271,1,0.8764794314609813,0.8130273159195759
PGR,Financials,302,1,0.8239202657807309,0.8766183143989853
HIG,Financials,341,1,0.7660169052958427,0.9583975809386945
CELG,Health Care,2,2,1.0,0.00490074387497017
A,Health Care,333,0,0.7779767719526756,0.9427494143099917
ABC,Health Care,107,2,0.9910068770939869,0.35037213743629
ZION,Financials,317,0,0.8332468154773789,0.9276190139861595
STI,Financials,317,0,0.8303318292536837,0.9261450638365071
STT,Financials,312,0,0.8334776156319564,0.9128868462259856
ABT,Health Care,134,1,0.8790259230164965,0.38543027818290915
XOM,Energy,323,1,0.80306905370844,0.9276306817759307
STX,Information Technology,1,2,0.0,4.53797025163684E-5
STZ,Consumer Staples,177,1,0.9549306625577813,0.5579232229176605
UDR,Real Estate,324,0,0.8060046630738065,0.9329025079595319
NTAP,Information Technology,75,2,0.9495495495495495,0.22885328302960797
CERN,Health Care,122,2,0.961522828884975,0.38810861650845824
RSG,Industrials,321,1,0.763278816199377,0.8978019270968841
PNW,Utilities,316,1,0.773719107896323,0.8887790829983369
IVZ,Financials,388,2,0.6380297823596792,0.9997009823707407
PNC,Financials,326,1,0.7930344502123643,0.9307807341982517
GOOGL,Information Technology,40,2,0.9602564102564103,0.12505039934274
VFC,Consumer Discretionary,60,2,0.9067796610169492,0.18181489685613364
XLNX,Information Technology,111,2,0.9153153153153153,0.3380811385320287
AON,Financials,268,0,0.9220470680306333,0.8240211414997686
RAI,Consumer Staples,22,1,0.922077922077922,0.056242009318093436
PRU,Financials,367,1,0.6942273045368592,0.9845674258098258
RF,Financials,308,0,0.8489995346672871,0.9092479716259552
RL,Consumer Discretionary,42,2,0.9186991869918699,0.1245869181854473
AYI,Industrials,335,0,0.784895879882027,0.9529071774374587
CHK,Energy,122,2,0.9624712098631621,0.3799235358870838
L,Financials,365,1,0.7018967334035827,0.9843563572563665
HRS,Information Technology,352,2,0.7337315462315462,0.9697161529853712
HRL,Consumer Staples,140,1,0.905344295991778,0.4244467267593933
MRO,Energy,270,0,0.884565606498692,0.8127234682836386
MRK,Health Care,226,1,0.8774434611602753,0.6736430512440652
HRB,Financials,30,1,1.0,0.10022503780017267
IPG,Consumer Discretionary,218,0,0.9658394284023168,0.6895345091630115
RHT,Information Technology,32,2,0.9153225806451613,0.09376279595359638
RHI,Industrials,272,0,0.9158617321467333,0.8332173433323885
APH,Information Technology,343,2,0.7429969481526947,0.9493033744441849
ROST,Consumer Discretionary,17,2,0.9338235294117647,0.04654773610875122
APC,Energy,286,0,0.855011655011655,0.8464263085544189
APA,Energy,316,0,0.8200522403054049,0.9168483564684902
APD,Materials,349,2,0.7471429041926029,0.969927111025911
KSU,Industrials,322,0,0.7985333101139683,0.9221956003956222
KSS,Consumer Discretionary,134,1,0.9140388284143194,0.41215073782885464
WFM,Consumer Staples,113,2,0.9710809102402023,0.36000523298047626
WFC,Financials,325,0,0.8095156695156696,0.9380681922756002
IFF,Materials,207,0,0.9606022231602646,0.655143699893596
CHTR,Consumer Discretionary,31,1,1.0,0.10216865747084357
NVDA,Information Technology,16,2,0.9833333333333333,0.04438057383684434
PEG,Utilities,188,1,0.8745022186824439,0.552707153834046
KORS,Consumer Discretionary,6,2,0.3333333333333333,0.01132214962850388
XRAY,Health Care,354,2,0.7263808197692099,0.9703953809279385
AVGO,Information Technology,5,0,1.0,0.01341075603496242
RTN,Industrials,281,1,0.8550584646670056,0.8304750872286614
PKI,Health Care,195,0,0.9617234998678298,0.6163306064004701
SYMC,Information Technology,297,0,0.8243698243698244,0.8638365015408752
DISCA,Consumer Discretionary,300,2,0.82561872909699,0.8733432269338391
PAYX,Information Technology,339,1,0.7459984988916235,0.9396717502095674
OXY,Energy,319,0,0.8179649454860906,0.9247428759762224
SHW,Materials,111,2,0.988042588042588,0.3622886139719981
ED,Utilities,63,1,0.8545826932923707,0.15781615786217926
DISCK,Consumer Discretionary,183,2,0.9361676574791329,0.57242239589571
EA,Information Technology,77,2,0.9921394395078605,0.25161837577556356
ORLY,Consumer Discretionary,2,3,0.0,8.149058339608977E-5
DLR,Real Estate,170,2,0.9821789070657849,0.5465770028051691
CSX,Industrials,318,0,0.825744499335357,0.9263065057638739
EW,Health Care,4,2,1.0,0.013847339190731363
EQIX,Real Estate,221,2,0.9149732620320855,0.6775307582586471
ES,Utilities,249,1,0.8497538541261821,0.7294607715174786
ANTM,Health Care,272,1,0.8782830475363577,0.8156764525341652
LUV,Industrials,115,2,0.9225019069412662,0.35989401410156713
MUR,Energy,225,0,0.9415476190476191,0.6992891253801968
WYN,Consumer Discretionary,372,2,0.67366605802394,0.9832585363299826
LUK,Financials,361,2,0.7133733456448138,0.9814949678897054
ADSK,Information Technology,256,0,0.8726409313725491,0.7635502395434615
LNT,Utilities,310,1,0.7944670633677837,0.8838935701196863
ECL,Materials,188,2,0.9614859483445216,0.5970446259019974
SEE,Materials,306,0,0.8598949962498661,0.9088831727154696
PVH,Consumer Discretionary,117,2,0.9310344827586207,0.3634374878988918
DGX,Health Care,7,0,1.0,0.022415199699804347
NUE,Materials,357,2,0.7213199886696251,0.9755174430362967
LNC,Financials,351,1,0.7412291412291412,0.971764588314993
EXPD,Industrials,328,2,0.7721899007980906,0.9244480055616917
UNP,Industrials,324,0,0.8163436914726905,0.9390344069560602
BHI,Energy,263,0,0.8875279366092939,0.7917656812534496
ETFC,Financials,294,0,0.8820552111629635,0.884052907297619
DUK,Utilities,113,1,0.8701011378002529,0.311382473376962
XL,Financials,329,0,0.7979650085254651,0.943249694537802
R,Industrials,362,2,0.709386143462757,0.9814467968218447
DTE,Utilities,304,1,0.796313183949974,0.8664386304429486
FRT,Real Estate,225,1,0.9407539682539683,0.7012032410102998
UNH,Health Care,186,1,0.9277535600116246,0.5736586526349671
BBT,Financials,308,0,0.8374085198189433,0.9030309464502276
UNM,Financials,379,1,0.6533763314765954,0.9866593585089265
OMC,Consumer Discretionary,357,2,0.7090926258143707,0.9668828367626559
KO,Consumer Staples,236,1,0.8499098449332853,0.6929749995389214
VMC,Materials,34,2,1.0,0.11383376533110015
ARNC,Industrials,361,2,0.707617728531856,0.9772768469655914
KR,Consumer Staples,23,1,1.0,0.07740823988247918
KEY,Financials,287,0,0.8881118881118881,0.8653601711492311
ITW,Industrials,353,2,0.7294134689672933,0.9696870978659119
KLAC,Information Technology,182,2,0.9028595713678587,0.5513994913753548
BF-B,Consumer Staples,252,1,0.8742806551571491,0.7523325444666165
SWK,Consumer Discretionary,331,2,0.7789435136867161,0.9368757324555018
PNR,Industrials,388,2,0.6333679639841232,0.9958175940662333
WYNN,Consumer Discretionary,184,2,0.940128296507484,0.5719531228255172
SWN,Energy,115,2,0.9691838291380626,0.3591897747662433
AAL,Industrials,4,2,1.0,0.0033885259893757735
DD,Materials,373,2,0.676496872207328,0.9883139482412152
DE,Industrials,341,2,0.7534241849232362,0.9504608061517723
AAP,Consumer Discretionary,2,3,0.0,0.0026645079631092434
TGT,Consumer Discretionary,3,2,0.6666666666666666,0.005931898801357706
HBAN,Financials,293,0,0.877811024358315,0.8792085565635411
PCG,Utilities,22,1,0.9956709956709957,0.04784396162474034
ATVI,Information Technology,1,2,0.0,0.002627766516180322
INTC,Information Technology,128,2,0.9585383858267716,0.40229110064061996
HOLX,Health Care,327,0,0.786270426446033,0.9301839270638739
M,Consumer Discretionary,167,2,0.8932977418656662,0.5097858000983166
MLM,Materials,184,0,0.9714896650035638,0.5870449342387843
INTU,Information Technology,228,0,0.9277764896823557,0.7063114722609402
SLG,Real Estate,340,0,0.768141592920354,0.9571327659533667
DHR,Industrials,378,2,0.6621896621896622,0.9914986215387445
SLB,Energy,331,0,0.7761787054838414,0.9354348291314144
AJG,Financials,316,0,0.8179626280892104,0.9160343582224695
MCO,Financials,305,0,0.8427092320966351,0.8967448984852628
MCK,Health Care,275,1,0.8676575978765759,0.8204400066359986
MCD,Consumer Discretionary,77,1,0.9579630895420369,0.24078262766982278
NRG,Utilities,284,1,0.8663216045388942,0.8458214964354063
PBCT,Financials,295,0,0.8518390407010261,0.8713632021776261
VTR,Real Estate,314,1,0.8076555218656519,0.9036093755307487
AXP,Financials,329,1,0.7904774260508562,0.9384054432652862
EXC,Utilities,86,1,0.9105335157318741,0.24229526763225442
WM,Industrials,224,1,0.9201233183856502,0.6889427009704485
SRCL,Industrials,303,1,0.8090398443817892,0.8724844057434017
WU,Information Technology,306,0,0.841722918675667,0.8992784302833802
EXR,Real Estate,339,0,0.7670140161630972,0.9534804861716136
WY,Real Estate,292,0,0.8851621710681166,0.8794423721385762
VNO,Real Estate,352,1,0.7335858585858586,0.9690709102620062
TRIP,Consumer Discretionary,3,2,0.3333333333333333,0.003998279355043618
SPLS,Consumer Discretionary,11,1,1.0,0.037687457257938144
AWK,Utilities,92,1,0.9476827520305782,0.2793269649179795
HST,Real Estate,352,2,0.7361920486920487,0.9712783248913318
RIG,Energy,22,0,1.0,0.06944788987191841
HSY,Consumer Staples,1,1,0.0,0.0025684238961739465
DLPH,Consumer Discretionary,276,2,0.7004743083003953,0.7395074712155281
CTSH,Information Technology,273,0,0.8487933634992458,0.8023833619746434
GPN,Information Technology,291,0,0.876004265908283,0.872132048375469
HAL,Energy,264,0,0.8787878787878788,0.7896941681272369
FITB,Financials,304,0,0.8519411151641479,0.8988299196213066
EQR,Real Estate,289,0,0.8751922337562476,0.8657096399932093
EQT,Energy,219,2,0.8946839261028026,0.663372728119646
GPC,Consumer Discretionary,363,2,0.6998310579425597,0.9771237228751716
HAR,Consumer Discretionary,272,0,0.8661547644888213,0.8109621229367198
HAS,Consumer Discretionary,92,2,0.9940277114190158,0.30473972353326195
CTXS,Information Technology,200,2,0.8867336683417085,0.5983119590585916
GPS,Consumer Discretionary,11,2,0.9818181818181818,0.031871613422020204
YUM,Consumer Discretionary,111,2,0.9611793611793612,0.35388027879648126
PHM,Consumer Discretionary,155,0,0.9840804356933389,0.4988385858952229
SYK,Health Care,273,0,0.8929379444085327,0.8260799545571282
LEG,Industrials,353,2,0.7320531805305176,0.9713159691418327
KIM,Real Estate,343,1,0.7573866639387584,0.958944405834205
SYY,Consumer Staples,1,2,0.0,0.002627766516180322
AEP,Utilities,154,1,0.8724216959511077,0.4449216687129661
AES,Utilities,325,0,0.8024501424501425,0.9333994719719688
AET,Health Care,194,1,0.952299556647615,0.6128193241876216
EMN,Materials,335,2,0.7681651622128877,0.9421252411125788
ESRX,Health Care,42,2,0.9860627177700348,0.13739294822932166
AMAT,Information Technology,219,0,0.9005068912069037,0.6645281846983375
AEE,Utilities,236,1,0.8642625315542733,0.6972121933293892
CTAS,Industrials,290,0,0.865648490633576,0.8636874133176431
EMR,Industrials,350,2,0.7246663937781417,0.9575001162837984
FDX,Industrials,333,0,0.7759687398241615,0.9415617713352367
CRM,Information Technology,52,2,0.8974358974358975,0.1510609685503267
TSO,Energy,145,2,0.9732758620689655,0.4592926711378662
PX,Materials,348,2,0.7492464142568486,0.9684178904844701
PG,Consumer Staples,89,1,0.8845760980592441,0.25246792520043854
PH,Industrials,345,2,0.7445399393326593,0.9563765264998402
PM,Consumer Staples,93,1,0.9233286582515194,0.2854343038324282
EFX,Industrials,382,2,0.6535982740377348,0.9957300790559575
C,Financials,314,0,0.8287377139252355,0.9162704566320375
MHK,Consumer Discretionary,281,0,0.8892475851550584,0.848045606799093
FOX,Consumer Discretionary,330,1,0.7778944459795524,0.9335798762489347
QCOM,Information Technology,295,2,0.7986394557823129,0.843232799063666
XRX,Information Technology,337,0,0.7757171117705243,0.9531520859547804
ULTA,Consumer Discretionary,1,2,0.0,0.002627766516180322
MOS,Materials,120,2,0.9610644257703082,0.37345438347582655
PSA,Real Estate,331,1,0.777313924745949,0.9361957304816689
MON,Materials,199,0,0.956550428912238,0.6265333144936779
MCHP,Information Technology,94,2,0.9249599633951041,0.28724346812332857
ETR,Utilities,159,1,0.8973807817848898,0.4698553243586514
COP,Energy,288,0,0.8678861788617886,0.8591399460343023
DVN,Energy,287,0,0.8762944372700471,0.8596254994742889
KMB,Consumer Staples,56,1,0.8551948051948052,0.14137622249764284
DVA,Health Care,67,2,0.9895974672094076,0.22112333505373172
KMI,Energy,5,2,1.0,0.014965478818189146
GWW,Industrials,329,0,0.7834346504559271,0.9344204115754785
FISV,Information Technology,343,0,0.7595860399297564,0.9603906896964223
COG,Energy,84,2,0.9767641996557659,0.25730728337619324
COF,Financials,294,0,0.858234078614381,0.8723553528012591
COH,Consumer Discretionary,269,2,0.8293014481495866,0.7814346072879513
TMK,Financials,367,1,0.6851893211834249,0.9775101770243205
ETN,Industrials,362,2,0.7028205873800524,0.9766302837892604
COL,Industrials,279,0,0.8776204842577551,0.8367279818103723
BCR,Health Care,124,1,0.9788880146865985,0.402011972077587
KMX,Consumer Discretionary,118,2,0.9705924960162249,0.38199572716476604
ZBH,Health Care,201,1,0.9625373134328358,0.6356437765030158
CI,Health Care,307,0,0.820825615805497,0.8913014465062155
SRE,Utilities,307,1,0.779033871963552,0.8656652958499901
CB,Financials,289,1,0.8562091503267973,0.8548125000483578
CA,Information Technology,288,0,0.8704752226093689,0.8606995219990295
CF,Materials,11,2,1.0,0.03222454484948693
WAT,Health Care,295,0,0.8767900380491179,0.8839346974257077
CHRW,Industrials,258,0,0.884806804814044,0.7767957881643813
TDC,Information Technology,196,2,0.9061224489795918,0.5934984398199542
TDG,Industrials,301,1,0.8223255813953488,0.8741760220937506
SBUX,Consumer Discretionary,89,2,0.9330949948927477,0.2779548329489596
PLD,Real Estate,333,0,0.7893918014399942,0.9496706656010424
CL,Consumer Staples,35,1,0.9042016806722689,0.09340531907664675
CMCSA,Consumer Discretionary,308,0,0.8261136257878929,0.8973631342780054
MKC,Consumer Staples,244,1,0.8693246981042974,0.7258495751548555
MSI,Information Technology,117,2,0.9820218096080165,0.3824332540922621
CVX,Energy,327,0,0.7976585805144368,0.9364857271173526
AIZ,Financials,308,1,0.8108634036972799,0.887569967923005
BXP,Real Estate,340,1,0.7719416970327955,0.9593025745556454
AIV,Real Estate,293,0,0.8678760110337089,0.8740646130413344
CVS,Consumer Staples,195,1,0.9458630716362675,0.61142177417744
RCL,Consumer Discretionary,301,0,0.8542635658914729,0.8909945963900452
LOW,Consumer Discretionary,44,1,0.9608879492600423,0.14025437007203592
CHD,Consumer Staples,15,1,0.819047619047619,0.04440729338381433
AIG,Financials,264,0,0.9249625532895495,0.8136880063106914
DIS,Consumer Discretionary,318,0,0.8258040196020078,0.9263789209903707
PPG,Materials,370,2,0.6859884274518421,0.9870672627438767
MNST,Consumer Staples,1,2,0.0,0.002627766516180322
NSC,Industrials,307,0,0.8440527133763386,0.9039239353505434
PPL,Utilities,29,1,0.958128078817734,0.06679444162359596
OKE,Energy,334,1,0.775799751847656,0.9436978096274659
GOOG,Information Technology,40,2,0.9602564102564103,0.12505039934274004
IP,Materials,323,0,0.80779955002596,0.9310305800194645
HPQ,Information Technology,4,2,1.0,0.012083400639768076
IR,Industrials,243,0,0.9007924361459715,0.7360326993469026
URI,Industrials,271,0,0.8745387453874539,0.8109941783537684
IRM,Real Estate,56,2,0.974025974025974,0.18427337100077612
MTB,Financials,311,0,0.8342288144383363,0.9100995168816567
UTX,Industrials,369,2,0.6877430187345351,0.9852391563337393
JCI,Industrials,269,0,0.9195195028574599,0.8265186140849441
MTD,Health Care,288,0,0.8779761904761905,0.8629527472120705
PWR,Industrials,230,0,0.9493070058857034,0.7209251722007652
CSCO,Information Technology,36,2,0.9968253968253968,0.12047533839225666
WDC,Information Technology,2,2,0.0,0.0026638987392162876
HBI,Consumer Discretionary,93,2,0.9144460028050491,0.2846761851175047
BA,Industrials,337,1,0.7735799067401441,0.9513966160831752
BK,Financials,320,0,0.8173197492163009,0.9275542914151077
DRI,Consumer Discretionary,1,1,0.0,0.003457456677381893
CCL,Consumer Discretionary,244,0,0.9159077109896782,0.7489241318942247
CCI,Real Estate,35,2,0.9546218487394958,0.114061017788745
TIF,Consumer Discretionary,158,2,0.9072804966540353,0.4790841835876685
FLIR,Information Technology,304,0,0.854676915059927,0.9003266211340215
MYL,Health Care,332,0,0.7835329232337204,0.9434271282076413
LYB,Materials,288,0,0.8709349593495935,0.8593115632886196
HSIC,Health Care,341,0,0.7508021390374332,0.9491090567024063
D,Utilities,167,1,0.8501551114638194,0.4764092524720138
PEP,Consumer Staples,4,1,0.8333333333333334,0.009867535941833833
WMT,Consumer Staples,35,1,0.9109243697478991,0.09838850236464561
VZ,Telecommunications Services,120,1,0.8864145658263305,0.352048594667318
T,Telecommunications Services,205,1,0.877427068388331,0.61002617409268
WMB,Energy,303,2,0.8123401744147924,0.8749562606834824
VRSN,Information Technology,49,2,0.9889455782312925,0.16302585574084058
VRSK,Industrials,7,2,0.7142857142857143,0.020623024942822074
CINF,Financials,360,1,0.6997988238935314,0.9680733966303884
NTRS,Financials,322,0,0.8139548383351716,0.9313551489154216
CXO,Energy,151,2,0.9584988962472406,0.4715169364847527
BMY,Health Care,41,1,0.9865853658536585,0.12941001168664945
FLS,Industrials,325,0,0.7982716049382717,0.9308157682382733
FLR,Industrials,342,2,0.7561180566273945,0.955157933664841
HD,Consumer Discretionary,240,1,0.8670153417015342,0.7151289378980034
LKQ,Consumer Discretionary,321,0,0.810066199376947,0.9264352508487468
LLY,Health Care,107,1,0.9134191500617175,0.3136192774378275
ROK,Industrials,310,0,0.8184987994571459,0.8969091852112813
DHI,Consumer Discretionary,169,0,0.9775993237531699,0.5404132264438436
DOV,Industrials,337,2,0.770541896283736,0.9495314955838704
SCG,Utilities,254,1,0.8364196570290374,0.7371702247347512
AME,Industrials,363,2,0.697197997047319,0.9753618209777049
AMG,Financials,377,2,0.6636802302613014,0.9898272411107976
DOW,Materials,367,2,0.6908473667753607,0.982224911056771
LLL,Industrials,271,1,0.9023916905835725,0.8239407641795565
ROP,Industrials,367,2,0.6907282500260568,0.982028679723019
AMP,Financials,347,2,0.7507621062451066,0.9666098761275576
TMO,Health Care,271,0,0.8998496651633183,0.8233148593664524
AMT,Real Estate,10,2,0.9555555555555556,0.029702574793079046
LRCX,Information Technology,52,2,0.9924585218702866,0.16466873753080852
O,Real Estate,297,1,0.8256210756210757,0.8642219108077092
UPS,Industrials,362,1,0.7036317166863072,0.976959952972119
TRV,Financials,294,1,0.8442339393095122,0.8640448595300813
AVY,Materials,187,0,0.9811971709504916,0.6008774656335872
MDLZ,Consumer Staples,121,1,0.8690082644628099,0.35472296995202873
AVB,Real Estate,240,0,0.95,0.75210212506068
NEE,Utilities,251,1,0.8358884462151395,0.7286403619935327
ACN,Information Technology,255,0,0.9105141269106067,0.7785906097883655
NI,Utilities,284,1,0.8284228338227243,0.8256987738833848
TEL,Information Technology,309,0,0.8276173664523179,0.8999393233128874
RRC,Energy,31,0,0.9978494623655914,0.08474763312471463
FAST,Industrials,355,2,0.7089679318850959,0.9610079259221286
NBL,Energy,296,0,0.8537104901511681,0.8754661211057477
HP,Energy,278,0,0.8524011116016934,0.818448780732669
LLTC,Information Technology,261,0,0.8554671382257589,0.7708129322122302
ADS,Information Technology,217,0,0.9596774193548387,0.6850037893302243
ADP,Information Technology,383,1,0.6425983896764316,0.989052420835411
DNB,Industrials,329,0,0.7906442286307361,0.9387307453252236
BBBY,Consumer Discretionary,44,2,0.9027484143763214,0.1338088436232985
SJM,Consumer Staples,34,2,0.9518716577540107,0.1063030981691968
JPM,Financials,320,0,0.8314851097178684,0.9356437096562756
ADM,Consumer Staples,304,0,0.8473597359735974,0.8963472721728708
ADI,Information Technology,238,0,0.8866432649008971,0.7156709889381864
VIAB,Consumer Discretionary,334,0,0.7799536063009117,0.9468368748265407
XEC,Energy,159,2,0.9479340816813948,0.49520067086593045
XEL,Utilities,248,1,0.8401136215227896,0.7217423337496114
LEN,Consumer Discretionary,242,0,0.9379993827372175,0.7515831123221303
EBAY,Information Technology,207,2,0.9120585338398762,0.6331740943973825
MET,Financials,345,1,0.7568082237950792,0.9644967651524768
USB,Financials,331,1,0.7791266135677012,0.9371630211408054
AZO,Consumer Discretionary,1,3,0.0,3.674144692892028E-5
PDCO,Health Care,292,0,0.8640022595678577,0.8691509536982605
TWX,Consumer Discretionary,312,0,0.8384862725698738,0.9156804832974361
PCAR,Industrials,293,0,0.8669175744541587,0.8729727134162553
TXN,Information Technology,242,0,0.8688316587222661,0.7191074785757575
DAL,Industrials,5,2,0.8,0.006702993535931834
HES,Energy,310,0,0.8335316838918467,0.9065256935940482
ORCL,Information Technology,273,0,0.8657616892911011,0.8122375326115656
TXT,Industrials,312,0,0.831004204798417,0.911343172134254
PXD,Energy,243,0,0.9014046185763358,0.7372355788239696
HOG,Consumer Discretionary,264,0,0.9055766793409379,0.8042420813839231
ESS,Real Estate,250,0,0.9317590361445783,0.773783204541966
CNP,Utilities,203,1,0.9129883431692923,0.6200836860466796
HON,Industrials,372,2,0.6798104512651074,0.9880850578152999
