id,0,degree,modularity_class,clustering,eigencentrality
PH,Industrials,41,22,0.5109756097560976,0.47027032887230735
PKI,Health Care,10,22,0.5111111111111111,0.13613215286174293
LRCX,Information Technology,5,24,1.0,0.003992879874259671
AFL,Financials,26,4,0.84,0.4362437590354831
DISCA,Consumer Discretionary,1,16,0.0,2.6694000123036766E-4
PAYX,Information Technology,6,4,1.0,0.10937333609949568
GD,Industrials,10,22,0.6888888888888889,0.10278285471623562
FLR,Industrials,32,22,0.45564516129032256,0.3146463462420271
OXY,Energy,22,17,0.8354978354978355,0.046589828884148574
NI,Utilities,12,5,0.9848484848484849,0.024561537120759095
ED,Utilities,19,5,0.9707602339181286,0.039096194059475814
K,Consumer Staples,2,25,1.0,6.187807994896772E-4
BAC,Financials,31,4,0.8129032258064516,0.44355284877885787
SWKS,Information Technology,2,24,1.0,0.0012179635738050934
ORLY,Consumer Discretionary,2,28,1.0,5.912978017284289E-4
HCA,Health Care,1,18,0.0,2.6694000123036766E-4
AMGN,Health Care,2,21,0.0,7.366007626668547E-4
CSX,Industrials,3,22,1.0,0.00836374462893695
BLK,Financials,82,4,0.364649202047576,0.956560645600422
JNJ,Health Care,3,4,0.3333333333333333,0.034485432729331036
FTI,Energy,20,17,0.8947368421052632,0.04347262880971685
VTR,Real Estate,2,9,1.0,6.517045760483096E-4
MLM,Materials,1,19,0.0,2.6694000123036766E-4
HCN,Real Estate,3,9,0.3333333333333333,0.0017314025099535713
UPS,Industrials,7,22,0.8095238095238095,0.09542393841019256
ES,Utilities,24,5,0.8442028985507246,0.04644732749081113
NFX,Energy,22,17,0.8701298701298701,0.04722776084589799
O,Real Estate,3,9,1.0,0.003464881991455366
ANTM,Health Care,4,10,0.8333333333333334,0.0013819342809471404
MA,Information Technology,11,4,0.6909090909090909,0.1639343091618043
MPC,Energy,3,17,0.6666666666666666,0.0016153454633458112
PCLN,Consumer Discretionary,3,21,0.3333333333333333,9.532803327274226E-4
MKC,Consumer Staples,1,25,0.0,3.21819732622813E-4
PSA,Real Estate,15,9,0.9809523809523809,0.016997289095005454
NOC,Industrials,17,22,0.5367647058823529,0.19004876167024498
GLW,Information Technology,2,22,1.0,0.018159877153755468
CBS,Consumer Discretionary,2,8,1.0,0.009435774802281839
PSX,Energy,9,17,0.6111111111111112,0.018197924895127962
OKE,Energy,11,17,0.7272727272727273,0.03130515455564202
CMCSA,Consumer Discretionary,1,12,0.0,2.6694000123036766E-4
MS,Financials,27,4,0.9031339031339032,0.4515831284004322
AON,Financials,7,4,0.9523809523809523,0.12214892930586159
MCHP,Information Technology,9,24,0.5833333333333334,0.012355793963539289
TJX,Consumer Discretionary,1,13,0.0,2.6694000123036766E-4
NOV,Energy,18,17,0.9215686274509803,0.039842942089789814
IVZ,Financials,53,4,0.5703918722786647,0.750017400047094
XRX,Information Technology,1,22,0.0,0.012496685604876647
ETR,Utilities,20,5,0.8947368421052632,0.039752187157638334
COP,Energy,25,17,0.75,0.059872979741288836
DVN,Energy,24,17,0.7971014492753623,0.049777952373346604
KMB,Consumer Staples,4,15,0.5,0.001257072653048978
LUV,Industrials,4,14,1.0,0.0014491393583638936
MUR,Energy,17,17,0.9632352941176471,0.03840033787287317
NEE,Utilities,23,5,0.8695652173913043,0.045070087028047635
ACN,Information Technology,7,22,1.0,0.14227555965483638
CHD,Consumer Staples,3,15,1.0,0.0010109684446718272
FB,Information Technology,4,21,0.16666666666666666,0.001366445565028834
FISV,Information Technology,35,4,0.5899159663865546,0.49555555104620325
FE,Utilities,5,5,1.0,0.009679126229543
COG,Energy,2,17,1.0,6.571283378194582E-4
COF,Financials,25,4,0.7566666666666667,0.3957600422436712
WYN,Consumer Discretionary,6,8,0.6,0.06800073183496311
TMK,Financials,56,4,0.5324675324675324,0.74692879162217
DOV,Industrials,43,22,0.3842746400885936,0.4060053787265906
TMO,Health Care,10,4,0.7333333333333333,0.1561986497098179
SCHW,Financials,50,4,0.6138775510204082,0.7163489976404817
XOM,Energy,14,17,0.9120879120879121,0.04065110931144345
TEL,Information Technology,10,24,0.5333333333333333,0.12394450510452126
GGP,Real Estate,17,9,0.8161764705882353,0.018535374589869924
DISCK,Consumer Discretionary,1,16,0.0,2.6694000123036766E-4
LNT,Utilities,24,5,0.8442028985507246,0.04644732749081113
AIZ,Financials,26,4,0.8246153846153846,0.43194260372944115
RRC,Energy,3,17,0.3333333333333333,0.002032034789217618
PWR,Industrials,15,22,0.49523809523809526,0.09989822766743943
FAST,Industrials,2,22,1.0,0.016494480273645837
JCI,Industrials,2,22,1.0,0.038633987510263916
SEE,Materials,4,22,1.0,0.07984933239149637
SLB,Energy,24,17,0.7391304347826086,0.05610095752274788
EIX,Utilities,22,5,0.8787878787878788,0.04328264289639234
DGX,Health Care,1,29,0.0,2.6694000123036766E-4
TRV,Financials,3,4,1.0,0.02573149330036823
HP,Energy,25,17,0.7433333333333333,0.05278933612702575
LNC,Financials,66,4,0.4825174825174825,0.8718395562128001
UNP,Industrials,23,22,0.5928853754940712,0.22411335382192316
UDR,Real Estate,16,9,0.875,0.017384602247020944
CI,Health Care,3,10,1.0,0.0010778758161001938
DUK,Utilities,21,5,0.9476190476190476,0.04262664979822978
ADS,Information Technology,1,22,0.0,0.006014664735796761
ADP,Information Technology,47,4,0.5180388529139686,0.6265171145447281
SRE,Utilities,20,5,0.9157894736842105,0.04006224394598542
GILD,Health Care,1,21,0.0,3.524843986487192E-4
CB,Financials,21,4,0.7666666666666667,0.3287850513744927
CA,Information Technology,11,4,0.7454545454545455,0.185775869068251
NBL,Energy,23,17,0.8181818181818182,0.05757511605529082
PM,Consumer Staples,1,23,0.0,2.930265310131502E-4
DFS,Financials,29,4,0.7980295566502463,0.48420897398253104
JEC,Industrials,2,22,1.0,0.013317614928097235
R,Industrials,48,22,0.38386524822695034,0.5059234264260489
CLX,Consumer Staples,1,15,0.0,3.5359071600225475E-4
CMA,Financials,26,4,0.8707692307692307,0.3633444178195143
V,Information Technology,4,4,0.8333333333333334,0.05437641041187756
UNH,Health Care,4,10,0.8333333333333334,0.0013819342809471404
JPM,Financials,40,4,0.7782051282051282,0.603393689271483
UHS,Health Care,1,18,0.0,2.6694000123036766E-4
BBT,Financials,27,4,0.8262108262108262,0.3928145667468943
UNM,Financials,36,4,0.8047619047619048,0.5653893160389821
ADI,Information Technology,10,24,0.4888888888888889,0.008682201379256634
OMC,Consumer Discretionary,1,4,0.0,0.01151574333789258
ALL,Financials,2,4,1.0,0.030944123854544363
ALK,Industrials,4,14,1.0,0.0014491393583638936
VIAB,Consumer Discretionary,9,22,0.5277777777777778,0.10920513139725546
XEC,Energy,22,17,0.8874458874458875,0.04755413865242581
XEL,Utilities,23,5,0.8774703557312253,0.045250806713937164
SHW,Materials,1,22,0.0,0.0017870076777496086
ALB,Materials,8,22,0.6785714285714286,0.07635360987444643
VMC,Materials,1,19,0.0,2.6694000123036766E-4
LEN,Consumer Discretionary,2,20,1.0,5.912978017284289E-4
MMM,Industrials,50,22,0.4840816326530612,0.6103691896527309
MET,Financials,69,4,0.47485080988917305,0.9033453050589124
PLD,Real Estate,16,9,0.9166666666666666,0.018202343821559833
SO,Utilities,22,5,0.9177489177489178,0.044052184487934326
EXPE,Consumer Discretionary,2,21,0.0,5.942734164398093E-4
KEY,Financials,40,4,0.7410256410256411,0.6050601304041646
ITW,Industrials,83,22,0.30061710255656776,0.8519857799933301
HSIC,Health Care,5,4,0.7,0.06661178049847277
FOXA,Consumer Discretionary,2,8,1.0,0.006994387031639028
MO,Consumer Staples,2,23,0.0,5.364181051910785E-4
MMC,Financials,49,4,0.5102040816326531,0.6518801498229249
KLAC,Information Technology,9,24,0.6388888888888888,0.015213060981737997
GIS,Consumer Staples,3,25,0.3333333333333333,8.634845053177294E-4
BF-B,Consumer Staples,1,26,0.0,2.6694000123036766E-4
SWK,Consumer Discretionary,16,22,0.8666666666666667,0.21601425184801973
RSG,Industrials,1,27,0.0,2.6694000123036766E-4
UTX,Industrials,23,22,0.6758893280632411,0.28743326325031454
USB,Financials,52,4,0.6251885369532428,0.7442085130851135
CVX,Energy,22,17,0.8181818181818182,0.0554595345775343
AZO,Consumer Discretionary,2,28,1.0,5.912978017284289E-4
AAL,Industrials,4,14,1.0,0.0014491393583638936
DD,Materials,2,17,1.0,0.007391661006593976
AIV,Real Estate,15,9,0.9809523809523809,0.016997289095005454
ETFC,Financials,9,4,0.9722222222222222,0.17061594387317872
CAT,Industrials,10,22,1.0,0.13487253369278554
RCL,Consumer Discretionary,3,8,0.3333333333333333,0.003595225047800978
CAH,Health Care,2,11,1.0,7.037154502971868E-4
AAP,Consumer Discretionary,2,28,1.0,5.912978017284289E-4
PDCO,Health Care,2,4,1.0,0.0053594424207488835
FDX,Industrials,3,22,1.0,0.0358472226165233
HAL,Energy,19,17,0.9707602339181286,0.04287699905147308
AIG,Financials,38,4,0.7226173541963016,0.589092393625083
PCAR,Industrials,30,22,0.632183908045977,0.3863227120544043
DIS,Consumer Discretionary,23,8,0.4031620553359684,0.26397214211333847
TXN,Information Technology,11,24,0.45454545454545453,0.03584986354084102
PPG,Materials,8,22,0.5,0.06070156854118315
XL,Financials,1,4,0.0,0.007938293079714139
HBAN,Financials,36,4,0.7682539682539683,0.5391570421041251
DAL,Industrials,4,14,1.0,0.0014491393583638936
BIIB,Health Care,3,21,0.6666666666666666,0.0010679716667743048
HES,Energy,30,17,0.5747126436781609,0.0755996978127693
LH,Health Care,1,29,0.0,2.6694000123036766E-4
PCG,Utilities,14,5,1.0,0.029254579910098447
HST,Real Estate,10,9,0.6222222222222222,0.0314984468649273
DOW,Materials,9,17,0.4166666666666667,0.0310825898226067
HIG,Financials,59,4,0.5207481005260082,0.7953908680483401
ETN,Industrials,24,22,0.6847826086956522,0.25891452232269013
TXT,Industrials,35,22,0.5294117647058824,0.41814296713765337
PXD,Energy,20,17,0.9315789473684211,0.043505141819906
A,Health Care,1,22,0.0,0.0035038947087118136
AKAM,Information Technology,1,8,0.0,0.006556056422624569
ABC,Health Care,3,11,0.3333333333333333,0.0046904875521102795
ESS,Real Estate,16,9,0.8583333333333333,0.017322957392731295
CNP,Utilities,12,5,0.9848484848484849,0.024622897708996686
HON,Industrials,92,22,0.289775441949355,0.9473461834580185
IR,Industrials,43,22,0.5647840531561462,0.5461728745666207
M,Consumer Discretionary,1,3,0.0,2.6694000123036766E-4
STI,Financials,34,4,0.8128342245989305,0.5194227329255544
ICE,Financials,1,2,0.0,6.79733375535403E-4
URI,Industrials,28,22,0.6243386243386243,0.38204822020936263
STT,Financials,53,4,0.6095791001451378,0.7563123413359029
ROK,Industrials,19,22,0.7134502923976608,0.20618355729717408
ALXN,Health Care,5,21,0.1,0.0016251319771385907
MTB,Financials,27,4,0.8433048433048433,0.38495587926087727
LLTC,Information Technology,7,24,0.7142857142857143,0.004798173218501328
SLG,Real Estate,17,9,0.8161764705882353,0.018535374589869924
TROW,Financials,66,4,0.46526806526806525,0.857709890786796
DHR,Industrials,36,22,0.5888888888888889,0.4726912326981979
MTD,Health Care,17,22,0.7132352941176471,0.2556234463556522
AJG,Financials,8,4,0.9285714285714286,0.1463815950185311
MCO,Financials,24,4,0.8043478260869565,0.3962699301117338
CHK,Energy,14,17,0.8571428571428571,0.029891288906554236
MCK,Health Care,2,11,1.0,7.037154502971868E-4
PFG,Financials,76,4,0.4242105263157895,0.9504495559994921
CERN,Health Care,1,4,0.0,0.01501691073288742
CFG,Financials,14,4,0.8681318681318682,0.17918474081540425
PNR,Industrials,16,22,0.75,0.1751646736969645
NRG,Utilities,1,5,0.0,0.002172922225157891
PNW,Utilities,22,5,0.9047619047619048,0.043823170575103716
PBCT,Financials,10,4,0.9111111111111111,0.1196599845118128
MRO,Energy,29,17,0.6059113300492611,0.07444419159734608
AVB,Real Estate,13,9,1.0,0.014887562127601398
NWSA,Consumer Discretionary,1,6,0.0,2.6694000123036766E-4
SPGI,Financials,14,4,0.9120879120879121,0.2567613947496997
PNC,Financials,43,4,0.6877076411960132,0.6283797062951648
PX,Materials,22,22,0.45021645021645024,0.2446384479627902
ECL,Materials,12,22,0.48484848484848486,0.07828845475512844
